f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
93524844.78,(986.4599865785115-858.0840431897409j),(724.1498220786087-1061.373205055906j),(646.8219066735642-1208.0465003958516j),(437.4480067713614-1160.5639158796012j),(367.83580701516746-1186.2550332924316j),(232.6653316194404-1020.4126616095979j),(234.94298055032317-1109.561598137697j),(164.6634157088818-970.1022028306186j),(129.28589699899345-889.5461865275352j),(111.48946244647105-853.0263657356613j),(89.52860243762544-770.1936581812492j),(90.02053581065398-804.9245802768387j),(79.95898090253817-764.9104346512664j)
94238426.5,(975.542676560259-861.0491278151825j),(712.8939963809677-1057.7432354605335j),(636.0027183175903-1201.4077490067107j),(429.69415722275727-1151.871650432035j),(361.2756438248366-1176.5735730350812j),(228.5215455375618-1011.2092732396703j),(230.80818994838154-1099.4775768545899j),(161.81921355968993-960.7665103924842j),(127.10394960929078-880.6140739635413j),(109.65201934538028-844.1914747361342j),(88.10133031073133-761.7999361731959j),(88.61169224124359-796.1100050865239j),(78.74675329872899-756.2220090459648j)
94957452.75,(964.5909980583427-863.8343642269593j),(701.7431743693369-1053.991180088189j),(625.3221262576775-1194.6991957890687j),(422.0619020622545-1143.1827610878627j),(354.8232250624202-1166.9215960188117j),(224.44780015675767-1002.0515873581393j),(226.7431197480447-1089.4466540177723j),(159.02272959693443-951.4823191630071j),(124.95828370370754-871.7303174477413j),(107.84488825804677-835.4028664959799j),(86.69749530820789-753.4468403708476j),(87.22584272850278-787.3376868132622j),(77.55431675475732-747.5723457121287j)
95681965.07,(953.6092388123542-866.4396019776591j),(690.6986159281644-1050.1201579282908j),(614.7796855828508-1187.923789754736j),(414.54973819988584-1134.4986203028993j),(348.4769637671189-1157.299772076015j),(220.4429452244197-992.9395018490782j),(222.7466127393812-1079.4685972577033j),(156.27316829859407-942.2491713614107j),(122.84830540283241-862.8943693116053j),(106.06758521539994-826.6599391200316j),(85.31674227839945-745.1337304692837j),(85.86264452458657-778.6069407481651j),(76.38139288747493-738.9607231206671j)
96412005.33,(942.6016698639507-868.8648225706052j),(679.7614874655465-1046.133277438381j),(604.3748959959812-1181.0844248961034j),(407.15616435670745-1125.8205523381014j),(342.2352888005465-1147.7087362676261j),(216.5058485608199-983.8729008622522j),(218.81753071334188-1069.5431627227238j),(153.56974838820307-933.0666045844755j),(120.7734319407281-854.1056792482098j),(104.31963562063152-817.9620884252445j),(83.95872345283681-736.8599631421099j),(84.52176212841832-769.9170789640925j),(75.22770971382938-730.3864152768407j)
97147615.68,(931.5725405903497-871.1101379538418j),(668.9328637450276-1042.0336338320901j),(594.1072042638141-1174.1839397510314j),(399.87968196627276-1117.1498342227906j),(336.0966450979324-1138.1490897922586j),(212.63539587756406-974.8516552355252j),(214.95475423003472-1059.670095441349j),(150.91170261813488-923.9341519135756j),(118.73309149363092-845.3636942955134j),(102.60057411216262-809.3087078517872j),(82.62309835822194-728.6248918624824j),(83.20286720461382-761.2674101100409j),(74.09300160153686-721.8486914426176j)
97888838.65,(920.5260738474312-873.175788798242j),(658.2137297800684-1037.8243064872117j),(583.9760066248161-1167.22511705271j),(392.71879603158163-1108.4876967152056j),(330.0594938951175-1128.621400877702j),(208.83049059354005-965.8756229028631j),(211.15718238693506-1049.8491296711268j),(148.298277556207-914.8513420135047j),(116.72672301237114-836.6678588129496j),(100.90994443018228-800.6991883666092j),(81.30953373209826-720.4278667149626j),(81.90563850633558-752.657239196219j),(72.97700922415373-713.3468158470757j)
98635717.04,(909.4664612326478-875.0621425677302j),(647.6049827851065-1033.5083564739173j),(573.9806511535096-1160.210683461231j),(385.6720159390278-1099.8353252594884j),(324.12231293230104-1119.1262056545136j),(205.09005364874074-956.9446492883399j),(207.42373258709623-1040.0799892338773j),(145.7287333754959-905.8176992227461j),(114.75377605835372-828.017614450703j),(99.24729928699067-792.13291836025j),(80.0177034424263-712.2682341986596j),(80.62976180208975-744.0858673691127j),(71.8794795205965-704.8800473837971j)
99388294.01,(898.3978584778091-876.7696913901545j),(637.1074341763517-1029.0888242024853j),(564.1204400790775-1153.1433093727815j),(378.73785623016437-1091.193860937415j),(318.2835966356364-1109.6640090117075j),(201.41302331617086-948.0585676862133j),(203.75334030771648-1030.3623878380104j),(143.20234364743112-896.8327436353848j),(112.81371064326947-819.4124001121995j),(97.61220024095317-783.6092835358729j),(78.74728841097968-704.1453370205431j),(79.37492980660252-735.5525916764027j),(70.80016565928557-696.4476392946856j)
100146613,(887.3243809807404-878.2990497378395j),(626.7218116164636-1024.5687271899715j),(554.3946320568493-1146.0256088029075j),(371.9148373331955-1082.5644014146155j),(312.54185627768777-1100.2352854344947j),(197.79835501215186-939.217199627383j),(200.14495886912414-1020.6960293877639j),(140.7183951382555-887.8959911749071j),(110.90599707241155-810.8516519092709j),(96.00421757427551-775.1276667910836j),(77.49797654074686-696.0585138790544j),(78.14084211581186-727.0567048209867j),(69.73882700709503-688.0488388396151j)
100910717.9,(876.2500994845882-879.6509519272756j),(616.4487610970291-1019.9510579447492j),(544.8024443915165-1138.8601393403467j),(365.201486254863-1073.9480018795828j),(306.89562011770005-1090.8404798239999j),(194.24502110537188-930.4203552326403j),(196.59755920449308-1011.0806082799426j),(138.27618760873466-879.0069536594953j),(109.03011579168198-802.3348031101766j),(94.42293017448259-766.6874480917791j),(76.26946264735197-688.007099237279j),(76.92720514613347-718.5974949039346j),(68.69522910330087-679.6828869511628j)
101680652.9,(865.1790359123688-880.826249447839j),(606.2888490529335-1015.2387819676147j),(535.3430552104336-1131.6494021675176j),(358.59633723453834-1065.3456759752626j),(301.34343352264955-1081.4800082989982j),(190.75201072478166-921.6678335526092j),(193.11012963035392-1001.51580968809j),(135.87503361730592-870.1651388593855j),(107.18555723826208-793.8612840802471j),(92.86792541969429-758.2880043380551j),(75.06144839463542-679.9904230854224j),(75.73373207805267-710.1742451555198j),(67.66914363867443-671.3490178732894j)
102456462.3,(854.1151593640807-881.8259081297128j),(596.2425645034045-1010.4348358681209j),(526.0156055866296-1124.3958421446084j),(352.09793236135334-1056.7583967218784j),(295.88385907001066-1072.1542589797054j),(187.31832956668012-912.959422894816j),(189.68167561817592-992.0013098345873j),(133.5142583265999-861.3700505460365j),(105.37182169499305-785.4305222151777j),(91.33879906773429-749.9287092219489j),(73.87364223444752-672.0078106918702j),(74.56014280420703-701.7862336540074j),(66.66034844002849-663.0464587835677j)
103238191,(843.0623822828245-882.6510051615278j),(586.3103212139829-1005.5421255942241j),(516.8192016101017-1117.1018479533502j),(345.70482215584065-1048.1870974305443j),(290.51547663309606-1062.8635927536288j),(183.942999701281-904.294901138267j),(186.31121956705869-982.5367762505922j),(131.19319931335843-852.6211885331268j),(103.58841914845148-777.0419418667225j),(89.83515514907242-741.6089330766072j),(72.7057593508236-664.058582342589j),(73.40616388208153-693.4327330315045j),(65.66862746037661-654.7744293974987j)
104025884.2,(832.0245567955908-883.3027259684116j),(576.4924598745971-1000.5635247734589j),(507.75291640717126-1109.7697522974531j),(339.4155661172805-1039.6326726069262j),(285.23688344976244-1053.6083440233915j),(180.62505937877273-895.6740360352417j),(182.99780057779424-973.1218680242882j),(128.91120638183895-843.9180487096286j),(101.83486915075366-768.6949642606959j),(88.35660586369741-733.3280427168122j),(71.55752160861745-656.1420530680309j),(72.27152849144892-685.1130101661378j),(64.6937707750615-646.5321415543558j)
104819587.4,(821.0054712337075-883.7823609613863j),(566.7892502888616-995.5018731635748j),(498.8157921071371-1102.401832156216j),(333.228733237842-1031.0959788441837j),(280.0466941755202-1044.3888214370024j),(177.36356283531126-887.0965855010613j),(179.74047422838427-963.7562360374883j),(126.66764138063826-835.260123064656j),(100.11070068512436-760.3890074072149j),(86.9027714819269-725.0854012703928j),(70.42865750675688-648.2575323570902j),(71.15597639673399-676.8263258599352j),(63.73557458410263-638.3187987831626j)
105619346.5,(810.0088468373001-884.0913021691252j),(557.2008935697459-990.3599752102406j),(490.0068417560137-1095.000309088215j),(327.14290248483906-1022.5778357047728j),(274.94354092162854-1035.2053086002431j),(174.15758009901802-878.5622978917347j),(176.53831235118105-954.439523190883j),(124.46187802302654-826.6468997043027j),(98.41545203521191-752.1234860028038j),(85.47328024920866-716.8803680001754j),(69.31890213627071-640.4043238574177j),(70.05925391450799-668.5719345017915j),(62.79384122108853-630.1335958475453j)
106425207.6,(799.0383346472655-884.2310397631898j),(547.7275243374413-985.1405987095566j),(481.325051176967-1087.5673495818232j),(321.15666325217364-1014.079026590477j),(269.9260732790446-1026.058064771462j),(171.00619679616904-870.0709122696469j),(173.39040281170125-945.1713646178782j),(122.29330171081227-818.0778628604604j),(96.7486706582421-743.8978113244517j),(84.06776829504042-708.7122981164176j),(68.22799714324901-632.5817250613744j),(68.98111388625526-660.349083714386j),(61.868379169058635-621.9757182685885j)
107237217.3,(788.0975125875873-884.2031584878983j),(538.3692129150861-979.8464735727458j),(472.7693807774441-1080.105065449612j),(315.26861578210986-1005.6002996001648j),(264.9929583289946-1016.9473255389287j),(167.90851395782667-861.6221586576626j),(170.29584928935753-935.9513878875185j),(120.16130936172662-809.5524928914529j),(95.1099130619923-735.71139111521j),(82.68587954597945-700.5805425788993j),(67.15569069693964-624.7890269769558j),(67.92131565668863-652.1570139845065j),(60.959003083690476-613.8443418237551j)
108055422.6,(777.1898827402368-884.0093340059565j),(529.1259675185072-974.4802906904317j),(464.3387673029479-1072.6155142636346j),(309.4773715585666-997.1423683749629j),(260.14288064086315-1007.8733034808199j),(164.86364782700653-853.21575828161j),(167.25377106011928-926.7792131964013j),(118.06530924037071-801.0702662745156j),(93.49874468563405-727.5636294611439j),(81.32726564291548-692.4844478887005j),(66.10173746315155-617.0255137826825j),(66.87962505782335-643.9949582756233j),(60.065533824326245-605.738632020787j)
108879870.6,(766.3188688139514-883.6513291708993j),(519.9977364361689-969.0447008937117j),(456.0321255375715-1065.100699828731j),(303.7815536729086-988.7059129302627j),(255.3745422580488-998.8361888078988j),(161.87072966661927-844.8514238015227j),(164.2633027812554-917.6544535498037j),(116.00472079275093-792.6306555900607j),(91.91473978451614-719.4539266595084j),(79.99158586263692-684.4233558689632j),(65.0658985832349-609.2904624658592j),(65.85581439910987-635.8621416219241j),(59.18779849330042-597.6577435446407j)
109710609,(755.4878138079184-883.1309902373353j),(510.98441019591735-963.5423140092171j),(447.84834995152977-1057.5625726910948j),(298.179797163428-980.2915804743946j),(250.68666267257652-989.8361499892619j),(158.9289055682685-836.5288595315872j),(161.32359427827103-908.5767149322176j),(113.97897448447083-784.2331294978187j),(90.3574813188984-711.3816790777594j),(78.67850704380525-676.3966034342589j),(64.04794165885488-601.5831424430411j),(64.84966246387577-627.7577807024107j),(58.32563048417203-589.6008196759143j)
110547685.9,(744.6999778702393-882.4502430197847j),(502.0858237152205-957.9756980052591j),(439.7863162959488-1050.0030306794006j),(292.67074932943433-971.8999862134772j),(246.07797878898822-980.8733343610609j),(156.03733626210217-828.2477616490849j),(158.4338103340964-899.5455964672879j),(111.98751164250619-775.8771527043909j),(88.826560846723-703.3462790032254j),(77.38770351744255-668.4035223480485j),(63.04764074284657-593.902815161802j),(63.86095451246504-619.6810833942641j),(57.47886953947018-581.5669916786042j)
111391149.6,(733.95853635088-881.6110890107377j),(493.301758431886-952.3473782260974j),(431.844883145381-1042.4239194759568j),(287.253070021079-963.5317141422986j),(241.547244878178-971.9478687184676j),(153.19519692786048-820.0078183924722j),(155.59313048067423-890.5606905674243j),(110.02978430071346-767.5621859225707j),(87.3215784204402-695.3471144829714j),(76.11885704207171-660.4434389677847j),(62.06477633644414-586.2487336826439j),(62.88948229238464-611.6312483038625j),(56.64736181867225-573.555378155136j)
112241048.8,(723.2665780479917-880.6156014683676j),(484.6319444123503-946.6598367112781j),(424.0228933884193-1034.8270332153013j),(281.9254319058442-955.1873178209053j),(237.09323252183972-963.0598598911639j),(150.40167700721392-811.8087102486186j),(152.80074879300278-881.6215830730987j),(108.10525504901864-759.287685822014j),(85.84214248801872-687.3835691537876j),(74.87165674360662-652.5156739769373j),(61.09913539325541-578.6201422400597j),(61.93504405590129-603.6074642743525j),(55.830959977233434-565.5650843664364j)
113097432.5,(712.6271036458681-879.4659214839993j),(476.0760624350414-940.9155115970821j),(416.31917566703976-1027.2141151079222j),(276.6865207126931-946.8673211367097j),(232.71473054793495-954.209395302212j),(147.65598001755342-803.6501101294139j),(150.05587368569292-872.7278533818492j),(106.21339688635555-751.053104971226j),(84.38786979813592-679.4550220615977j),(73.64579906017008-644.6195421034514j),(60.15051133028956-571.0162757811352j),(60.99744458551915-595.6089098681257j),(55.029523257533995-557.5952015142691j)
113960350.4,(702.0430243423957-878.1642540392382j),(467.63374604632486-935.1167965969639j),(408.7325457652756-1019.5868580867839j),(271.53503545480885-938.5722190519264j),(228.41054495797465-945.3965435109619j),(144.9573233673579-795.5316835378658j),(147.35772771220775-863.879074567316j),(104.35369307739421-742.8578917707738j),(82.95838530971523-671.560847470303j),(72.44098769196964-636.7543518238638j),(59.2187040465215-563.436359480697j),(60.0764952278303-587.6347528226338j),(54.24291759277739-549.6448059831188j)
114829852.2,(691.5171606633095-876.7128640622777j),(459.3045835868423-929.266040557927j),(401.2618079478423-1011.9469054743834j),(266.46968863187357-930.3024783362109j),(224.17949884639-936.6213547396419j),(142.30493817325404-787.4530887237768j),(144.7055473667678-855.0748134881119j),(102.52563701309538-734.7014903775264j),(81.55332210582247-663.7004146592542j),(71.25693355645288-628.9194050525479j),(58.3035199493967-555.8796082312281j),(59.1720139363046-579.6841494777788j),(53.47101572500867-541.7129585386496j)
115705988.2,(681.0522414599184-875.1140724925784j),(451.0881201861862-923.3655470897174j),(393.90575624954715-1004.2958516683333j),(261.4892064127096-922.0585382842726j),(220.02043231270162-927.8838613842372j),(139.6980690788215-779.4139768289344j),(142.09858288905488-846.3146308867617j),(100.72873207512148-726.5833406196926j),(80.17232131208219-655.8730877092237j),(70.09335474887261-621.1139968150355j),(57.40477198980384-548.345226106034j),(58.28382532364752-571.7562441730818j),(52.713697338528576-533.7987034790655j)
116588809,(670.6509030868358-873.3702523627916j),(442.98385972419385-917.4175742638721j),(386.6631757161266-996.6352428432762j),(256.5923287992794-913.8408114185518j),(215.93220236688688-919.1840785096274j),(137.13597407539245-771.4139920222807j),(139.53609807176366-837.5980814786657j),(98.96249150417422-718.5028779025467j),(78.81503201968086-648.0782252761605j),(68.94997650855214-613.3374149049376j),(56.522279706092576-540.8324057939525j),(57.411760724376165-563.8501686122926j),(51.97084921020605-525.9010677356434j)
117478365.6,(660.3156887554691-871.4838249063318j),(434.9912667570504-911.4243343794232j),(379.5328435975-988.9665776673737j),(251.77780977269623-905.6496841765766j),(211.91368282843473-910.5220043292278j),(134.6179243247669-763.4527716246229j),(137.0173700710959-828.9247140312317j),(97.22643827230526-710.4595331046123j),(77.48111121311373-640.3151803524097j),(67.8265311910076-605.5889395232144j),(55.65586927774207-533.3403280035545j),(56.55565826844138-555.9650411934399j),(51.24236537841112-518.0190599183181j)
118374709.4,(650.0490480589363-869.4572556986866j),(427.10976840685487-905.3879937923421j),(372.51353049415735-981.2913080313505j),(247.04441742230358-897.4855175833218j),(207.96376421953224-901.8976206692741j),(132.14320398412357-755.5299462234434j),(134.54168922022092-820.2940714330279j),(95.52010495924162-702.4527324639871j),(76.17022370277934-632.5833000146622j),(66.72275824627917-597.8678428992583j),(54.80537358940424-525.8681608348293j),(55.71536296673414-548.0999663016796j),(50.5281473325028-510.1516693014232j)
119277892.2,(639.8533366635033-867.29305084007j),(419.3387562132979-899.310672805688j),(365.6040014576649-973.610839788411j),(242.39093405837687-889.3486479081332j),(204.08135365287285-893.3108934180609j),(129.71111003307664-747.6451397774556j),(132.10835884582772-811.7056907531698j),(93.84303363281828-694.481897454686j),(74.88204206258493-624.8819251581443j),(65.63840420364153-590.1733888922035j),(53.97063230611023-518.415059116053j),(54.89072680945645-540.2540335621469j),(49.82810422515205-502.2978647444191j)
120187966.1,(629.7308161615294-864.9937531866426j),(411.67758794625706-893.1944456174558j),(358.80301704623855-965.9265335033722j),(237.81615630941351-881.2393873065182j),(200.26537471440375-884.7617729601037j),(127.32095210306186-739.7979697111795j),(129.71669508778132-803.1591032907648j),(92.19477573355063-686.5464446525652j),(73.61624657273435-617.2103902164206j),(64.57322266315288-582.5048325720392j),(53.151491960511066-510.98016370322216j),(54.08160887848711-532.4263170499593j),(49.14215311011246-494.456593541675j)
121104983.8,(619.6836540804022-862.561938637049j),(404.1255893783788-887.0413403232556j),(352.1093343362404-958.2397052092856j),(233.31889520461442-873.1580244465497j),(196.51476734152297-876.2501945956253j),(124.9720523091159-731.988046999475j),(127.36602672199172-794.6538346145213j),(90.57489196344213-678.6457855906149j),(72.37252516783926-609.5680228659669j),(63.52697429425328-574.8614197786483j),(52.347806053190695-503.5626007394891j),(53.28787547498305-524.6158744539058j),(48.470219208460165-486.6267801944623j)
122028998.2,(609.7139240419012-860.0002124806239j),(396.6820560167737-880.8533389709401j),(345.52170789069163-950.5516271701592j),(228.8979762424032-865.1048251201137j),(192.82848769704873-867.7760789454148j),(122.66374508414239-724.214976242089j),(125.05569498652495-786.1894045924148j),(88.98295217913517-670.7793266033789j),(71.15057339060822-601.95414371502j),(62.499426841906235-567.2423866579824j),(51.55943516713185-496.1614808712796j),(52.50940026364406-516.8217461901675j),(47.812236206908636-478.80732509793353j)
122960062.7,(599.8236060660693-857.3112058131089j),(389.346254793089-874.6323776643267j),(339.0388906857552-942.8635286482813j),(224.55223944556508-857.0800328387987j),(189.20550803932124-859.3393323412289j),(120.39537701573371-716.478355728116j),(122.7850534110413-777.7653274113824j),(87.41853528941891-662.9464686598506j),(69.95009435126434-594.3680659756086j),(61.49035514064159-559.6469591736171j),(50.78624709766969-488.7758984180167j),(51.74606443528623-509.0429544620201j),(47.168146592314784-470.997103134144j)
123898231.1,(590.0145870135609-854.4975720253493j),(382.1174257113913-868.3803467132718j),(332.65963499615066-935.1765966747171j),(220.28053940375722-849.083869414602j),(185.6448165888462-850.9398472019782j),(118.16630668566428-708.7777774904722j),(120.55346764964072-769.3811115870751j),(85.88122915726942-655.1466071847514j),(68.77079869297525-586.8090951181119j),(60.49954113702629-552.0743525924261j),(50.02811699934399-481.40493049146056j),(50.997756889570766-501.2785022608749j),(46.537902027345346-463.1949621616233j)
124843557.6,(580.2886611602731-851.5619833699176j),(374.9947834534498-862.0990908274287j),(326.3826932406348-927.4919768218087j),(216.08174530406947-841.1165355255405j),(182.14541739177844-842.577502395824j),(115.97590451212497-701.1128273502916j),(118.36031531712501-761.0362599633886j),(84.3706305064928-647.3791318676417j),(67.61240456354228-579.2765285073574j),(59.526773921055074-544.5237709425134j),(49.284927551352006-474.0476360607425j),(50.26437444006725-493.52737230374316j),(45.92146377311805-455.39972139020284j)
125796096.8,(570.6475308978922-848.5071276102171j),(367.97751894094534-855.7904093509316j),(320.20681878847336-919.8107739763309j),(211.95474095014262-833.178211265982j),(178.70633018058282-834.2521635883368j),(113.82355259476853-693.483084951159j),(116.20498582880816-752.7302697018886j),(82.88634483308148-639.6434264593652j),(66.47463759362816-571.769655019194j),(58.5718497670635-536.9944064416957j),(48.5565691434905-466.703054958399j),(49.54582204408885-485.7885259011765j),(45.31880316578666-447.6101696282649j)
126755903.7,(561.0928075540301-845.3357047561656j),(361.06480085458065-849.4560565356148j),(314.13076672803606-912.1340531122495j),(207.8984247706216-825.2690566820759j),(175.32659023216766-825.9636835768306j),(111.70864456269389-685.8881237832513j),(114.08688024390568-744.4626322609087j),(81.42798632143368-631.9388685554298j),(65.35723088184756-564.2877546365082j),(57.63457218481776-529.4854388945419j),(47.84294008477819-459.37020682222715j),(48.84201306022674-478.0609017496128j),(44.72990215541029-439.82506338765575j)
127723033.8,(551.6260123253628-842.0504238900924j),(354.2557771097544-843.0977418500681j),(308.1532945984579-904.4628400618803j),(203.9117098174168-817.3892122921189j),(172.00524822386774-817.7119026112139j),(109.63058542540156-678.3275111971406j),(112.00541111258468-736.2328333642181j),(79.99517776555598-624.2648293657157j),(64.25992498707097-556.8300980234897j),(56.71475198151903-521.9960350558684j),(47.14394683730161-452.0480899672802j),(48.152869536877574-470.34341464055285j),(44.15475391715091-432.0431248289647j)
128697543,(542.2485773173747-838.6540000861221j),(347.5495762889268-836.7171303222373j),(302.27316308550854-896.7981222845442j),(199.99352375437195-809.5387995919947j),(168.74137008742906-809.4966487011602j),(107.58879142684228-670.800808407292j),(109.96000232674966-728.040352959126j),(78.58755049540417-616.6206734699349j),(63.182467928318864-549.3959460768588j),(55.8122073355169-514.5253479582146j),(46.45950427822625-444.73568018154333j),(47.478322535734236-462.63495407875985j),(43.593363546994865-424.26303952723737j)
129679487.6,(532.9618466840911-835.149151425823j),(340.9453090306531-830.3158429131236j),(296.4891366826588-889.1408496316792j),(196.14280883692783-801.7179215458387j),(165.5340368614329-801.3177379101215j),(105.58268990263532-663.307570485096j),(107.95008897460534-719.8846651637333j),(77.20474430854459-609.0057585582936j),(62.12461519268439-541.9845494527028j),(54.926763882687965-507.07251620089966j),(45.7895359933769-437.4319294378477j),(46.81831249480818-454.93438279990824j),(43.04574885685629-416.483454034617j)
130668924.3,(523.7670778613676-831.5385961125655j),(334.442069375494-823.8954569193601j),(290.7999843183848-881.4919351075334j),(192.35852188326777-793.9266630619179j),(162.38234454228137-793.1749746359701j),(103.61171914053028-655.847346341281j),(105.97511719916022-711.7652382034345j),(75.84640740729859-601.4194351566098j),(61.08612975175235-534.5951480674242j),(54.05825481647496-499.63666319763115j),(45.13397460642953-430.13576451397444j),(46.172789636448954-447.24053517726554j),(42.511941287301205-408.70297321231965j)
131665910.2,(514.6654428871955-827.825049686563j),(328.0389360689582-817.4575064023643j),(285.2044799507246-873.8522556245423j),(188.63963423749342-786.1650914538985j),(159.28540393410654-785.068151878628j),(101.6753282442227-648.4196786975983j),(104.03454406063489-703.6815343360549j),(74.51219634158089-593.8610463351827j),(60.06678208702399-527.2269705710962j),(53.20652100279142-492.2168963797561j),(44.492762148399606-422.8460855113152j),(45.54171442682396-439.552215505215j),(41.99198696041168-400.92015729919615j)
132670503.1,(505.6580298027091-824.0112223422955j),(321.7349738218629-811.0034826420291j),(279.7014031301821-866.2226527527089j),(184.9851317252769-778.4332568874763j),(156.24234049779272-776.99705149467j),(99.7729770006124-641.0241040476049j),(102.12783740297238-695.6330097657567j),(73.20177595765675-586.3299274006899j),(59.0663502249504-519.8792337915543j),(52.37141111108995-484.8123063515605j),(43.86585047302702-415.5617642614871j),(44.925058094577395-431.8681961456262j),(41.485947900802465-393.1335186780697j)
133682760.8,(496.7458441274718-820.0998163495218j),(315.5292345283963-804.5348346127923j),(274.28953953190705-858.6039334621279j),(181.3940146025492-770.731192812644j),(153.2522941993675-768.9614444390418j),(97.90413575058099-633.6601526062998j),(100.2544757244694-687.6191145452074j),(71.91481935302815-578.8254055701108j),(58.08461978222255-512.5511421473134j),(51.552781763096085-477.421965993835j),(43.25320172468333-408.281642608556j),(44.32280321795959-424.18721552099294j),(40.993903459861215-385.3415182934202j)
134702741.9,(487.9298104028767-816.0935235788435j),(309.42075844236535-798.0529694801505j),(268.9676814582118-850.9968708580343j),(177.86529749758947-763.0589163814831j),(150.31441935797574-760.9610909939412j),(96.06828526341252-626.3273482484581j),(98.41394805265291-679.6392924658219j),(70.65100783776468-571.3467996260165j),(57.1213840220097-505.2418870270375j),(50.75049770094656-470.0449295115883j),(42.65478886673394-401.0045305526695j),(43.734944391613084-416.50797593544456j),(40.51595198738743-377.5425616642596j)
135730505.3,(479.2107737975012-811.9950231323777j),(303.4085753121215-791.5592531157147j),(263.7346283124077-843.402204907729j),(174.3980093470436-755.4164288517546j),(147.42788449370892-752.9957409850896j),(94.26491661495277-619.0252084354147j),(96.6057538235212-671.692980935806j),(69.41003090251495-563.8934195519867j),(56.17644392199303-497.95064613346494j),(49.96443197666063-462.6802314210872j),(42.07059627988879-393.7292042387033j),(43.16148898665958-408.8291412018563j),(40.05221280679449-369.7349944247312j)
136766110.4,(470.58950176845934-807.8069790798224j),(297.4917054746393-785.0550106288954j),(258.5891870449056-835.8206431587291j),(170.9911933262465-747.8037159762587j),(144.5918721753948-745.0651339851722j),(92.49353106960218-611.753244129974j),(94.82940276522012-663.7796108455193j),(68.19158619355599-556.4645661472777j),(55.24960825507196-490.67658278912586j),(49.19446616521913-455.3268854710397j),(41.500620442066186-386.4544037707515j),(42.60245802072067-401.1493340491951j),(39.60282856571577-361.9170973100121j)
137809617,(462.0666857729004-803.5320382998602j),(291.6691609094235-778.5415269135455j),(253.53017257262258-828.2528614476998j),(167.64390677428523-740.2207483781178j),(141.80557886869838-737.1689995048953j),(90.75363996627826-604.51095969923j),(93.08441478630982-655.898606419913j),(66.9953794952068-549.0595306194689j),(54.340693683776095-483.4188452011717j),(48.44049060383766-447.98388349203645j),(40.94487070382294-379.1788308303307j),(42.057887158396-393.4671332799386j),(39.1679680547005-354.0870804868035j)
138861085.5,(453.64294302396695-799.1728284265866j),(285.93994625279385-772.0200472077859j),(248.5564081725547-820.6995045995203j),(164.3552211141968-732.6674819120423j),(139.06821478459213-729.3070571713245j),(89.04476460845676-597.2978528049425j),(91.37031986873158-648.049385057567j),(65.82112472000736-541.6775941539283j),(53.449524869520616-476.1765656822186j),(47.702404660449844-440.6501941676604j),(40.40337017650437-371.9011460718334j),(41.52782786754946-385.78107064130194j),(38.747829614546276-346.24307710435073j)
139920576.5,(445.3188182856453-794.7319559003348j),(280.303059773246-765.4917776654231j),(243.66672585052274-813.1611871161214j),(161.1242217686853-725.1438580116833j),(136.37900372848858-721.4790168938152j),(87.36643615841157-590.1134142810724j),(89.68665796563099-640.2313571559494j),(64.66854390708652-534.31802745871j),(52.57593459800227-468.9488598238491j),(46.980117034899244-433.32476171978544j),(39.876156754332236-364.6199662645721j),(41.01234876312556-378.08962736771934j),(38.34264529042258-338.3831359124993j)
140988151.3,(437.0947857012846-790.2120041221211j),(274.75749430862146-758.9578859374433j),(238.8599666859966-805.6384938546365j),(157.95000807173423-717.6498040231478j),(133.73718295017176-713.6845790174199j),(85.71819553581662-582.9571279982152j),(88.03297890413972-632.4439259222471j),(63.53736722918038-526.9800902833953j),(51.71976392220839-461.73482561910305j),(46.273546096946184-426.00650449975114j),(39.36328429668316-357.3338611444402j),(40.511537178236864-370.39123034285177j),(37.95268594215418-330.5052127557558j)
142063871.5,(428.9712506504994-785.615531710556j),(269.302238165734-752.4195017620057j),(234.1349811538361-798.1319806943661j),(154.83169317646164-710.1852335247381j),(131.1420029947256-705.9234344637986j),(84.09959332081667-575.8284707143475j),(86.40884229333652-624.6864871694697j),(62.42733300883916-519.6630309103546j),(50.880862324713725-454.5335425298055j),(45.582620265885396-418.6943134756589j),(38.864824003426605-350.0413499314679j),(40.025501012873356-362.6842478191325j),(37.578267590416196-322.60716070398576j)
143147799.3,(420.9485516295397-780.9450708599459j),(263.93627598331784-745.8777175616508j),(229.49062942395787-790.6421751923717j),(151.7684039595835-702.750046633022j),(128.59272755466134-698.1952648597248j),(82.51018966175099-568.7269119115576j),(84.81381743751744-616.9584290970986j),(61.338187744383326-512.3660856166179j),(50.05908790116631-447.34407049416694j),(44.907278437476315-411.3870506050489j),(38.38086602465801-342.7408974606004j),(39.55437092442435-354.96698461974984j),(37.21975937641963-314.6867185188713j)
