f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
50529333.11285146,(1494.97122790303+72.00779494074365j),(2004.4299956244238-252.81571710407707j),(2357.3071701449403-840.2904023334827j),(2359.472342412992-1536.721884548236j),(2033.9349239254238-2073.016439464124j),(1588.9210007423872-2333.692792560331j),(1185.8899152356985-2381.847046969012j),(875.0003386054111-2316.3942760867076j),(649.2782181930484-2203.762711321109j),(487.97873768409096-2077.9550946229774j),(372.2834351285678-1954.1506731606887j),(288.3063514299397-1838.3216839581924j),(226.4450154230227-1732.2645295877312j)
50914864.98412994,(1497.7706576252413+67.34007559978886j),(2005.1347948811115-262.5465876166314j),(2350.5869100961727-854.1984657603255j),(2342.2987463081254-1548.1874406810873j),(2010.6323804357178-2075.595909730189j),(1566.0689251107535-2327.217944587705j),(1166.8222181545298-2369.6471104463117j),(860.1540993039911-2301.5170042907735j),(637.9763543702669-2188.042230537575j),(479.3822454340366-2062.3185817646186j),(365.6886812998839-1939.016754514039j),(283.18564948207813-1823.8523259254416j),(222.41686987722267-1718.498725816774j)
51303338.410632186,(1500.5420066055706+62.6210780199694j),(2005.7254741484735-272.3403730394878j),(2343.641091072663-868.0582342809105j),(2324.9522330747996-1559.3898697980007j),(1987.3803504339796-2077.838196978049j),(1543.435718403306-2320.512564317726j),(1148.015970393331-2357.3572549808196j),(845.5434831089302-2286.6486505583066j),(626.866053770347-2172.385512382877j),(470.93586656620175-2046.77222139751j),(359.2105395314553-1923.983616550688j),(278.1558601076844-1809.4862143844796j),(218.46022757013375-1704.8345953980743j)
51694775.83602047,(1503.2844468843023+57.850602696860534j),(2006.2001033084498-282.1957998889398j),(2336.469762522182-881.8649323279542j),(2307.4389845696196-1570.3257527518936j),(1964.185692714966-2079.7467297611342j),(1521.0234407077526-2313.5831020946266j),(1129.469507987676-2344.98262650738j),(831.165515338764-2271.7921575669648j),(615.9443367520953-2156.793847933214j),(462.63705153922564-2031.316308782198j),(352.84694849624594-1909.0510071883218j),(273.21534761769055-1795.2228137793206j),(214.5737936008457-1691.2714662699912j)
52089199.87519928,(1505.9971374032193+53.02846014056102j),(2006.556759208465-292.11153848432787j),(2329.073106408761-895.613757733003j),(2289.7652735433194-1580.991860807087j),(1941.0551090597207-2081.3250975977544j),(1498.8339690729779-2306.4359699692222j),(1111.1810905884263-2332.528255644941j),(817.0172222015241-2256.95036925734j),(605.2082553489331-2141.2684649455214j),(454.48328861657205-2015.9511037352709j),(346.5958815218995-1894.2186566383307j),(268.3625054218432-1781.0615812855294j),(210.756296717283-1677.808665033925j)
52486633.31562151,(1508.6792239924625+48.154471288175685j),(2006.793527298806-302.0862023631396j),(2321.451439063686-909.2998861144852j),(2271.93745630462-1591.3851585185223j),(1917.9951403985074-2082.5770436495313j),(1476.8690017585068-2299.0775368573886j),(1093.1489058239358-2319.9990580703225j),(803.0956327805654-2242.126032875649j),(594.6548936801792-2125.8105296878507j),(446.47210360463976-2000.6768318754498j),(340.4553461254343-1879.4862781669678j),(263.5957555547101-1767.0019672519838j),(207.00648889709717-1664.4455171967397j)
52887099.11860541,(1511.3298393667133+43.22846792344569j),(2006.9085033154256-312.11834774319925j),(2313.6052128712254-922.91847537654j),(2253.961965281809-1601.5028062732608j),(1895.0121633419053-2083.5064573427635j),(1455.1300625714352-2291.5141239506083j),(1075.3710735373388-2307.3998350038987j),(789.3977809264652-2227.3218010196024j),(584.2813683193119-2110.42114873943j),(438.6010595766541-1985.4936858370602j),(334.4233835486319-1864.8535688345341j),(258.9135482060102-1753.0434156242568j),(203.32314493473535-1651.1813474024357j)
53290620.420660704,(1513.948103131041+38.250293105492375j),(2006.899795008907-322.2064730284739j),(2305.535017777085-936.4646703166409j),(2235.8453014991787-1611.342162490525j),(1872.1123870586334-2084.117366950124j),(1433.6185052777619-2283.752000375932j),(1057.8456499190204-2294.7352738162062j),(775.9207070516734-2212.540233678281j),(574.084828614115-2095.101370749033j),(430.8677565820037-1970.401826448064j),(328.4980682945337-1850.3202102133669j),(254.3143612584127-1739.185364360393j),(199.7050620356459-1638.0154796575362j)
53697220.53482574,(1516.5331217969297+33.21980160421647j),(2006.765523916335-332.3490183687877j),(2297.2415826183687-949.9336073287607j),(2217.59402698597-1620.9007854778988j),(1849.301850508013-2084.4139321506573j),(1412.335518070021-2275.797379099707j),(1040.5706315151083-2282.0099487335865j),(762.6614598313022-2197.783800263577j),(564.0624569660378-2079.852188160074j),(423.2698313450522-1955.4013838799651j),(322.6775076621525-1835.8858690765933j),(249.7966998274876-1725.4272458216014j),(196.15105941613456-1624.9472375449343j)
54106922.95201397,(1519.0839888088358+28.136860345023553j),(2006.5038271771368-342.5443652693613j),(2288.7257762646514-963.3204191981616j),(2199.2147571382284-1630.1764349411158j),(1826.5864200192457-2084.4004365859078j),(1391.2821280887692-2267.6564130752345j),(1023.5439591272682-2269.228321649045j),(749.6170978143516-2183.0548816326987j),(554.2114690689701-2064.6745388990316j),(415.8049569483289-1940.4924587570108j),(316.9598412853496-1821.5501980732174j),(245.3590958101627-1711.768487159089j),(192.65997790946108-1611.97594442882j)
54519751.34237129,(1521.5997845818472+23.00134885960324j),(2006.1128593898266-352.79083625752105j),(2279.9886085643184-976.6202399793713j),(2180.7141530448625-1639.1670731491065j),(1803.9717872102772-2084.081280427925j),(1370.4592059805436-2259.335191628057j),(1006.7635215869956-2256.394743017275j),(736.7846909462228-2168.3557720970425j),(544.5291141058123-2049.5693080217557j),(408.4708425096147-1925.675123244092j),(311.34324066891105-1807.3128363703458j),(241.00010743524157-1698.2085106759619j),(189.23067957839072-1599.1009236519435j)
54935729.55664375,(1524.0795765507462+17.813159745587484j),(2005.5907945097379-363.0866946057107j),(2271.0312310942554-989.8282099444607j),(2162.098913807293-1647.8708657510904j),(1781.4634672392199-2083.460972975441j),(1349.8674704848077-2250.8397370754947j),(990.227159424039-2243.5134528444983j),(724.1613220094648-2153.68868142039j),(535.0126749130737-2034.5373293313087j),(401.2652328441889-1910.949422092693j),(305.8259087304514-1793.1734102857988j),(236.718318822844-1684.7467341871243j),(185.86204733376488-1586.3214987241747j)
55354881.62755504,(1526.5224192310907+12.57219913314988j),(2004.9358277845931-373.4301441171421j),(2261.8549377027684-1002.9394805977271j),(2143.375768861839-1656.28618225018j),(1759.0667973831041-2082.544125293397j),(1329.507493034805-2242.17600157351j),(973.9326684102551-2230.5885817496774j),(711.7440879799703-2139.055736797837j),(525.6594681063293-2019.5793869528002j),(394.18590812240245-1896.3153736663617j),(300.4060793403364-1779.1315338894776j),(232.5123395464525-1671.3825713564606j),(182.55298455919393-1573.6369935031148j)
55777231.771195516,(1528.9273542926403+7.278387158292956j),(2004.1461777276265-383.8193289728963j),(2252.4611648455584-1015.949219742567j),(2124.551470323086-1664.4115961357663j),(1736.7869359342594-2081.335442910412j),(1309.379702373153-2233.3498641907845j),(957.8778029949792-2217.6241521055376j),(699.5301013056351-2124.458984818694j),(516.4668441757191-2004.6962168774107j),(387.23068351572084-1881.772970929122j),(295.08201686642985-1765.1868095919872j),(228.38080420177445-1658.1154320255744j),(179.30241474186724-1561.0467323671983j)
56202804.39,(1531.2934106457178+1.9316584441326867j),(2003.2200881254207-394.25233364580635j),(2242.851491707052-1028.8526165940575j),(2105.632785370084-1672.2458846768877j),(1714.6288614086393-2079.839718588227j),(1289.484389161728-2224.367128199254j),(942.0602796235205-2204.6240792444887j),(687.5164911080557-2109.900393409187j),(507.43218754689883-1989.8885084656408j),(380.3974088373805-1867.3221824095053j),(289.8520157198598-1751.3388287099215j),(224.32237198161602-1644.9447225318336j),(176.10928110910498-1548.5500403802487j)
56631624.06626156,(1533.619604540925-3.4680374117945094j),(2002.1558300784875-404.72718288322096j),(2233.027640106026-1041.6448869247008j),(2086.626488691112-1679.7880283818824j),(1692.5973720510683-2078.061825175334j),(1269.821710582371-2215.2335185778293j),(926.477779941117-2191.592172725773j),(675.7004043117958-2095.3818537560505j),(498.5529166151323-1975.156905920038j),(373.6839681749033-1852.962953133046j),(284.71439990443184-1737.5871720149132j),(220.33572625511275-1631.8698460101j),(172.97254627108381-1536.1462434498571j)
57063715.579344526,(1535.9049396826642-8.920735343447756j),(2000.9517040729374-415.2418417596677j),(2222.9914741814396-1054.3212782334465j),(2067.5393549972287-1687.0372101311655j),(1670.697085635047-2076.006708558216j),(1250.3916949242587-2205.9546797258135j),(911.1279538885119-2178.5321376625448j),(664.0790067011833-2080.905182205668j),(489.82648374942005-1960.5020097198312j),(367.08827951776857-1838.6952055298002j),(279.66752256740534-1723.9314102598519j),(216.41957415345297-1618.8902026861174j),(169.8911918693475-1523.8346684782514j)
57499103.89132304,(1538.148407357079-14.42645431562341j),(1999.606042080438-425.79421580332064j),(2212.744999856558-1066.8770749272921j),(2048.378151633656-1693.9928139866363j),(1648.9324395410588-2073.6793807207723j),(1231.194246141311-2196.536173374879j),(896.0084226842032-2165.4475760982664j),(652.6494839114785-2066.472122143805j),(481.25037527019714-1945.9243780212291j),(360.6082943788985-1824.5188403128006j),(274.7097655551297-1710.3711046924382j),(212.57264616144442-1606.0051901594j),(166.8642182312707-1511.6146435070625j)
57937814.156319976,(1540.348986574717-19.98519681797382j),(1998.117209683626-436.3821511988479j),(2202.2903640772-1079.307603505807j),(2029.149631291083-1700.6544236882742j),(1627.3076911069206-2071.0849129232356j),(1212.2291483820272-2186.9834766991144j),(881.1167816989214-2152.341988430998j),(641.4090423508144-2052.084345846058j),(472.82211140256396-1931.4245280244832j),(354.2419974120267-1810.4337373315952j),(269.83953897099616-1696.9058075482685j),(208.79369571362727-1593.214203671436j),(163.89064403008913-1499.4854978547041j)
58379871.720380455,(1542.5056442285963-25.59694835231093j),(1996.4836082246386-447.0034350684564j),(2191.629853827827-1091.6082377336816j),(2009.8605248398876-1707.0218208441092j),(1605.8269182361369-2068.2284290099687j),(1193.4960704776258-2177.301980612152j),(866.4506032219003-2139.2187748791853j),(630.3549100619018-2037.7434563072222j),(464.5392462059475-1917.0029373077105j),(347.98740602437874-1796.4397563985988j),(265.05528073642705-1683.5350625259475j),(205.08149879685905-1580.5166363663693j),(160.96950595063205-1487.4465622474672j)
58825302.122936696,(1544.6173352680373-31.261676915390005j),(1994.7036769745243-457.65579583185536j),(2180.7658949189845-1103.7744037946927j),(1990.5175343003064-1713.0949828229686j),(1584.4940202569169-2065.115098856033j),(1174.9945703874919-2167.4969882484766j),(852.007439123345-2126.0812369868804j),(619.4843375215635-2023.4509890422848j),(456.39936747989714-1902.6600451241184j),(341.8425699860941-1782.536738090981j),(260.35545615704-1670.2584052502712j),(201.43485355904704-1567.9118795435315j),(158.0998583608631-1475.4971689453257j)
59274131.09828303,(1546.6830028888041-36.97933247672695j),(1992.7758953186856-468.3369036513276j),(2169.7010505505964-1115.8015854121218j),(1971.1273259608106-1718.874080359994j),(1563.3127190174641-2061.750131960219j),(1156.7240995938987-2157.573713620747j),(837.7848234090031-2112.9325791582687j),(608.7945983823654-2009.2084138614032j),(448.40009665127855-1888.3962536710196j),(335.80557103666956-1768.724504528052j),(255.73855749084873-1657.0753637142975j),(197.85257992182494-1555.3993228938434j),(155.28077298893308-1463.636651861613j)
59726384.57706316,(1548.7015787400562-42.749846450739724j),(1990.6987849573982-479.0443709589205j),(2158.4380196497154-1127.6853289257474j),(1951.6965236599435-1724.359474884929j),(1542.2865602068675-2058.1387711923776j),(1138.6840074391487-2147.5372804457847j),(823.7802746782405-2099.775910226934j),(598.2829901581104-1995.0171366168306j),(440.53908863930417-1874.2119293217238j),(329.8745224891005-1755.0028601253448j),(251.2031035214261-1643.985458708935j),(194.3335192004734-1542.9783547328404j),(152.51133860538658-1451.8643466754124j)
60182088.68776785,(1550.6719831485748-48.57313116624664j),(1988.4709121164951-489.7757530715507j),(2146.979634985044-1139.421248313456j),(1932.2317022390848-1729.5517155847979j),(1521.4189148920636-2054.2862867022295j),(1120.8735454071664-2137.3927211371547j),(809.9912984780531-2086.6142450463803j),(587.9468348558876-1980.87850092233j),(432.8140317040978-1860.107403829439j),(324.04756883135383-1741.3715923235607j),(246.7476391352233-1630.9882042380718j),(190.8765337288486-1530.6483622222727j),(149.7906607114634-1440.1795909415705j)
60641269.758244686,(1552.5931253608312-54.44907933053169j),(1986.0908897649394-500.5285488946907j),(2135.328861058122-1151.0050301472531j),(1912.7393811862244-1734.4515362114375j),(1500.7129812551111-2050.197969994804j),(1103.2918713331471-2127.1449759498573j),(796.4153895604062-2073.450506103146j),(577.7834795554604-1966.7937898418281j),(425.2226472767419-1846.0829754975382j),(318.3228853273596-1727.8304722976582j),(242.37073490220655-1618.0831079163263j),(187.48050648970602-1518.4087315821462j),(147.1178612323685-1428.5817241935163j)
61103954.31721926,(1554.4639038032212-60.37756349149171j),(1983.5573798362784-511.3002017153438j),(2123.4887917769965-1162.432438470346j),(1893.226018470806-1739.0598516473524j),(1480.1717865246612-2045.879128179376j),(1085.9380535518903-2116.7988922804548j),(783.0500340444742-2060.287525149113j),(567.790296940833-1952.7642275513829j),(417.7626897730554-1832.1389103187903j),(312.6986776151353-1714.3792556392311j),(238.07098666138626-1605.269671354606j),(184.14434075044818-1506.2588482936615j),(144.49207821529836-1417.070088038476j)
