f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
296515.4241,(218.28232421213366+170.73389013080396j),(297.1738202410676+232.3361949769283j),(388.26240449401246+303.39374473300063j),(491.5847172787759+383.8965788244755j),(607.1877604664511+473.8277224516607j),(735.1302110087947+573.168890875419j),(875.4837338964076+681.8976118426322j),(1028.3343070722667+799.9867198686738j),(1193.7835583417568+927.4038098988492j),(1371.9501157516897+1064.110642591491j),(1562.970974167546+1210.0624924511794j),(1767.0028789364576+1365.2074297571592j),(1984.2237298213838+1529.4855256871192j)
298777.7961,(219.06552898522017+171.1066050909824j),(298.240749630572+232.84289029823196j),(389.65751028332124+304.05466950754163j),(493.3529415364978+384.73178553058074j),(609.374674248947+474.8569779909188j),(737.782170797978+574.4116258265491j),(878.6480556879665+683.3728419489929j),(1032.0594583993125+801.71295727191j),(1198.1193682640192+929.3989631501322j),(1376.9480032064198+1066.391904179331j),(1568.6841951329702+1212.646212358254j),(1773.4867919729722+1368.10897353308j),(1991.5360812780045+1532.719114815201j)
301057.4296,(219.85018815722108+171.47982135564354j),(299.30967012987463+233.3502602236706j),(391.055236709964+304.7164633188277j),(495.12451503427604+385.56807362443806j),(611.5657730234145+475.8875407654748j),(740.4392684982174+575.6559019581978j),(881.8185977291394+684.849848576225j),(1035.7920564474318+803.441199736319j),(1202.4640129677723+931.3963332848913j),(1381.9562955694887+1068.6755658604447j),(1574.409596487898+1215.2324729127802j),(1779.9848933594203+1371.0131391415925j),(1998.8648917650185+1535.9553280831856j)
303354.4565,(220.636304054693+171.85354004170563j),(300.3805850445081+233.85830617491865j),(392.4555883383138+305.37912786067136j),(496.8994439663334+386.4054449883921j),(613.7610650236707+476.91941271347144j),(743.1015149559709+576.9017210416042j),(884.9953742675434+686.3286329890971j),(1039.5321197934989+805.1714475661461j),(1206.8175164790464+933.3959190467866j),(1386.9750235286506+1070.961624070464j),(1580.147217250773+1217.821267231069j),(1786.4972323475167+1373.91991512399j),(2006.210223250995+1539.19414782387j)
305669.0093,(221.42387904056645+172.22776226146908j),(301.45349773763223+234.36702956443781j),(393.8585698097119+306.0426648130486j),(498.6777346063153+387.24390148934424j),(615.9605586428338+477.9525957353134j),(745.7689212706013+578.1490847817022j),(888.1783998003903+687.8091963785332j),(1043.279667249538+806.9037009825233j),(1211.1799031188207+935.3977190610096j),(1392.0042182998664+1073.250075040606j),(1585.8970974297572+1220.4125880662696j),(1793.0238596448166+1376.8292894811357j),(2013.57213971747+1542.4355556080716j)
308001.2218,(222.2129155134079+172.60248912279553j),(302.52841161814877+234.87643179841947j),(395.26418583146733+306.7070758446563j),(500.45939332234684+388.08344497496836j),(618.1642623559666+478.98709171263096j),(748.4414986418939+579.3979948552947j),(891.3676889574594+689.2915398908355j),(1047.0347179091393+808.6379601108354j),(1215.5511974457386+937.4017318492433j),(1397.043911417327+1075.54091484924j),(1591.6592771375092+1223.006428035304j),(1799.5648260889411+1379.7412500189284j),(2020.9507050780871+1545.67953279299j)
310351.2289,(223.00341590716636+172.97772172889165j),(303.60533014721244+235.3865142748734j),(396.6724411812505+307.3723626116159j),(502.2444265746825+388.9240772737728j),(620.3721848101501+480.02290248512287j),(751.1192584611517+580.6484528869316j),(894.5632567288212+690.7756645683049j),(1050.7972911695306+810.3742249736243j),(1219.931424587077+939.4079557413831j),(1402.0941350994449+1077.8341393239473j),(1597.4337974005427+1225.6027794041388j),(1806.120183474191+1382.6557841250956j),(2028.3459846048006+1548.9260601357187j)
312719.1661,(223.79538269305107+173.3534611778753j),(304.68425683628453+235.89727838412745j),(398.08334070250953+308.0385267583682j),(504.0328409222425+389.76580019347534j),(622.5843347240937+481.0600298756196j),(753.8022122453445+581.9004604655856j),(897.7651181498389+692.2615714292588j),(1054.5674065980606+812.1124955238766j),(1224.3206098366384+941.4163889786616j),(1407.15492174564+1080.1297441713764j),(1603.2206994929543+1228.201634259472j),(1812.6899842576847+1385.5728788434358j),(2035.7580437499735+1552.175118106893j)
315105.1704,(224.588818376959+173.72970856332518j),(305.7651952488196+236.4087255081327j),(399.4968893154552+308.70556991474814j),(505.8246430106526+390.60861552327293j),(624.8007209845749+482.0984756650168j),(756.4903717274526+583.1540191203745j),(900.9732885446716+693.7492614050557j),(1058.3450841436775+813.8527715889688j),(1228.7187788058857+943.4270296734462j),(1412.2263042329098+1082.427724897821j),(1609.0200252298146+1230.8029844310252j),(1819.2742813125433+1388.492520936621j),(2043.1869495675971+1555.4266864973274j)
317509.3796,(225.3837255022568+174.1064649734057j),(306.8481489975849+236.92085702109466j),(400.9130920004319+309.373493700046j),(507.61983958140604+391.45252503167717j),(627.0213525573267+483.13824161506096j),(759.1837487296232+584.409130353225j),(904.1877834226648+695.2387353655166j),(1062.1303438816683+815.5950529368668j),(1233.1259575068837+945.4398757853382j),(1417.3083159693115+1084.728076791363j),(1614.8318173437508+1233.4068213840565j),(1825.8731284636651+1391.4146967373067j),(2050.632769587703+1558.6807447195545j)
319931.9325,(226.18010664776997+174.48373149136432j),(307.93312174953195+237.43367428794j),(402.331953818061+310.0422997174828j),(509.4184374727147+392.29753046563496j),(629.2462385622543+484.1793294479503j),(761.88235529356+585.6657956038856j),(907.4086185183714+696.7299941077285j),(1065.9232063319246+817.3393391900679j),(1237.5421723717282+947.4549251133141j),(1422.400990699898+1087.0307949725634j),(1620.6561186510598+1236.013136442338j),(1832.4865802907918+1394.3393921964825j),(2058.095572144358+1561.9372717141305j)
322372.9692,(226.97796442952182+174.8615091949074j),(309.0201172199594+237.9471786658622j),(403.7534798915784+310.7119895587307j),(511.2204436136179+393.1436335518789j),(631.4753882416454+485.2217408545192j),(764.5862035913585+586.9240162733279j),(910.6358097745004+698.2230383595772j),(1069.7236921228578+819.0856299140441j),(1241.9674500189376+949.4721753579679j),(1427.504362631708+1089.3358743582626j),(1626.4929727845793+1238.6219205872876j),(1839.1146917366987+1397.2665929868685j),(2065.575426604012+1565.1962458784765j)
324832.6307,(227.77730149833823+175.23979915677654j),(310.1091391769268+238.46137150288354j),(405.17767541760225+311.38256480072994j),(513.0258650200004+393.99083599786195j),(633.7088109625424+486.2654774929728j),(767.295305985182+588.1837937064722j),(913.8693733506152+699.7178687768971j),(1073.5318222311341+820.8339245524971j),(1246.401817543975+951.4916240409177j),(1432.618466495178+1091.6433096424691j),(1632.342423928671+1241.2331645255024j),(1845.7575187834395+1400.1962843130152j),(2073.0724032859184+1568.4576450841696j)
327311.0591,(228.57812054304213+175.61860244380884j),(311.20019143947565+238.97625413828402j),(406.6045456668875+312.0540270054848j),(514.8347088259418+394.8391394828228j),(635.9465161983794+487.31054099353804j),(770.0096749679471+589.4451292081088j),(917.1093255617991+701.2144859587547j),(1077.347617909111+822.5842224451196j),(1250.8453023274683+953.5132685550986j),(1437.7433373674367+1093.9530953420326j),(1638.2045168015768+1243.8468586910612j),(1852.4151179486498+1403.128451045152j),(2080.5865731267013+1571.7214467646986j)
329808.3975,(229.3804242892092+175.997920117151j),(312.2932778801788+239.49182790162772j),(408.03409597595635+312.72637772178325j),(516.6469822379136+395.68854566976063j),(638.1885135659811+488.3569329479981j),(772.7293232286793+590.7080240245153j),(920.3556830369123+702.7128904040975j),(1081.171100713627+824.33652281819j),(1255.2979321242344+955.5371061391063j),(1442.8790107668322+1096.2652257686116j),(1644.079296628042+1246.4629932500059j),(1859.087546464319+1406.0630776665737j),(2088.1180081745792+1574.98762777002j)
332324.7903,(230.1842154979738+176.3777532324674j),(313.3884024209534+240.0080941138608j),(409.46633175231693+313.39961848383655j),(518.4626925669546+396.53905619672855j),(640.4348128114457+489.40465491313273j),(775.454263606978+591.9724793548763j),(923.6084625416817+704.2130825585508j),(1085.0022923846898+826.0908248171972j),(1259.7597350664223+957.5631338741307j),(1448.0255227941034+1098.5796949875703j),(1649.9668091953226+1249.0815580816538j),(1865.7748623964942+1409.0001482341304j),(2095.6667812890737+1578.2561644468317j)
334860.3828,(230.9894969676091+176.7581028394025j),(314.48556903806684+240.52505408574407j),(410.90125848214456+314.07375080884424j),(520.2818472233205+397.3906726776857j),(642.6854238022268+490.45370841221074j),(778.184509111777+593.2384963457974j),(926.8676810653959+705.7150627904143j),(1088.841215057405+827.8471274470494j),(1264.2307395763764+959.5913487066449j),(1453.1829098493583+1100.8964968934133j),(1655.8671011101208+1251.7025427022984j),(1872.4771244936699+1411.9396464165925j),(2103.2329660978316+1581.5270326423115j)
337415.3215,(231.7962715333114+177.13896998160612j),(315.5847817575632+241.0427091189806j),(412.3388817122959+314.7487762016731j),(522.1044537016705+398.2433967062503j),(644.9403565282885+491.50409493436814j),(780.9200729149136+594.5060760924597j),(930.1333558809889+707.2188313725235j),(1092.6878910433632+829.6054296307414j),(1268.7109745140754+961.6217474054711j),(1458.3512088611274+1103.215625144414j),(1661.78021926232+1254.3259364140301j),(1879.1943919580967+1414.8815555561096j),(2110.816637525066+1584.800207548646j)
339989.754,(232.60454206713837+177.52035569655226j),(316.6860446590506+241.5610605050213j),(413.7792070686178+315.42469614972026j),(523.9305196047582+399.0972298490685j),(647.1996211130956+492.5558159311546j),(783.6609683615209+595.7752196348483j),(933.405504387487+708.724388525204j),(1096.5423429861685+831.3657301658986j),(1273.2004690338013+963.6543266002606j),(1463.5304572218802+1105.5370731772018j),(1667.7062111578396+1256.951728206138j),(1885.9267252695845+1417.8258584274154j),(2118.4178711039076+1588.0756638928065j)
342583.8292,(233.41431147790564+177.90226101552713j),(317.78936187492206+242.08010952508448j),(415.222240248421+316.1015121245428j),(525.7600526313572+399.95217364858655j),(649.463227802164+493.6088728192733j),(786.4072089717804+597.0459279568049j),(936.6841442620762+710.2317343733566j),(1100.4045938249908+833.1280277328646j),(1277.699252750666+965.6890827324381j),(1468.720692855064+1107.8608341856675j),(1673.6451251435826+1259.579906688581j),(1892.6741852146001+1420.7725375108646j),(2126.0367433918937+1591.3533758100134j)
345197.6967,(234.22558271123694+178.28468696347045j),(318.89473758838983+242.59985745050489j),(416.66798701781016+316.7792255826446j),(527.5930605677743+400.80822962509865j),(651.7311869856701+494.66326697339804j),(789.1588084050759+598.3182019953206j),(939.9692933925777+711.7408689639008j),(1104.2746667373804+834.8923209095879j),(1282.207355485668+967.726012125888j),(1473.9219539737624+1110.1869011871295j),(1679.597009859025+1262.2104602446361j),(1899.436833375924+1423.7215748494311j),(2133.6733317230737+1594.6333169123009j)
347831.5077,(235.03835875064905+178.66763455860143j),(320.0021760366013+243.12030554188405j),(418.1164532189112+317.4578379629784j),(529.429551311677+401.6653992699875j),(654.0035091687907+495.71899973476513j),(791.9157805350358+599.5920426187822j),(943.2609698972884+713.2517922595007j),(1108.1525852515144+836.6586081385858j),(1286.7248076120866+969.7651108863322j),(1479.134279464949+1112.515266909818j),(1685.5619147931468+1264.843376866978j),(1906.2147323874017+1426.6729519653597j),(2141.3277147413055+1597.9154601210485j)
350485.4144,(235.85264261548144+179.05110481287085j),(321.11168150851665+243.6414550493061j),(419.5676447630144+318.13735068882806j),(531.2695328440047+402.52368405294817j),(656.2802049840275+496.77607240634626j),(794.6781393764247+600.8674506468193j),(946.5591920586419+714.764504156337j),(1112.0383731328727+838.4268877580456j),(1291.2516397306917+971.8063749923533j),(1484.3577085491938+1114.8459238878893j),(1691.5398898176322+1267.4786442888335j),(1913.0079452506284+1429.6266500580905j),(2148.999971735474+1601.1997778580326j)
353159.5699,(236.66843736365638+179.4350987310796j),(322.2232583468638+244.16330721177775j),(421.0215676370442+318.81776516557596j),(533.1130132543177+403.3830854148224j),(658.5612852076621+497.8344862485359j),(797.4458991271267+602.1444268378839j),(949.8639784713695+716.2790044410058j),(1115.932054474316+840.1971579741298j),(1295.7878829353854+973.8498002173001j),(1489.5922809717515+1117.1788644036974j),(1697.5309855919172+1270.1162498645404j),(1919.8165360831672+1432.582649778285j),(2156.690182995236+1604.4862419345488j)
355854.1289,(237.48574608948363+179.81961731135175j),(323.336910945764+244.68586325764838j),(422.47822789816775+319.4990827820881j),(534.960000725385+404.2436047713109j),(660.8467607380572+498.89424248409625j),(800.21907413907+603.4229718967745j),(953.1753478888298+717.7952928333974j),(1119.833653590045+841.9694168903906j),(1300.3335685514985+975.8953822026439j),(1494.8380370010232+1119.514080485858j),(1703.5352531744438+1272.7561806768924j),(1926.6405694867155+1435.5409314091555j),(2164.3984299029435+1607.7748235146694j)
358569.2471,(238.30457192449518+180.20466154487391j),(324.4526437536717+245.2091244036598j),(423.93763167798375+320.1813049093222j),(536.8105035410674+405.10524351056506j),(663.1366426148165+499.9553422926959j),(802.9976789685604+604.7030864594356j),(956.4933193340015+719.3133689537613j),(1123.7431951987937+843.743662454167j),(1304.888728462131+977.943116361555j),(1500.0950172746777+1121.8515639510513j),(1709.552744559525+1275.3984233770416j),(1933.4801109639543+1438.5014747382156j),(2172.1247946596404+1611.0654931918132j)
361305.0812,(239.1249180379723+180.5902324155499j),(325.57046127131787+245.73309185532685j),(425.39978518279133+320.86443289989677j),(538.6645300835818+405.9680029936284j),(665.4309419902688+501.0177868182924j),(805.7817283119107+605.9847711108632j),(959.8179120108186+720.8332323475345j),(1127.660704219079+845.5198925131328j),(1309.4533947357363+979.9929979851402j),(1505.363263001745+1124.191306341786j),(1715.5835119898427+1278.0429643834682j),(1940.3352268305023+1441.464259077261j),(2179.8693604799982+1614.3582209218794j)
364061.7893,(239.94678763647852+180.9763309000518j),(326.69036805290415+246.25776680646183j),(426.86469468781394+321.5484680896239j),(540.5220888326751+406.83188455422794j),(667.7296701626747+502.08157715934203j),(808.5712370703279+607.2680263656025j),(963.1491453986627+722.3548824566636j),(1131.5862059099836+847.298104774098j),(1314.027599975122+982.0450221390129j),(1510.642815930643+1126.5332989339915j),(1721.627608582819+1280.689789691718j),(1947.2059841745174+1444.4292632705667j),(2187.6322117670516+1617.6529759639513j)
366839.5308,(240.77018396431203+181.3629579676017j),(327.81236870569734+246.78315043911073j),(428.33236654583413+322.2334117945744j),(542.3831883720864+407.6968894965978j),(670.0328385672393+503.1467143705861j),(811.366220307791+608.5528526792052j),(966.487039179855+723.8783186398864j),(1135.5197258443025+849.0782968086146j),(1318.611377112453+984.0991837206413j),(1515.9337181922092+1128.877532779206j),(1727.685088041245+1283.338884957881j),(1954.0924508337453+1447.3964656941198j),(2195.413433713037+1620.9497269929448j)
