Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
20923006.35,2197.63-120.492j,2755.89-435.214j,3144.88-999.456j,3179.9-1698.21j,3042.24-2255.93j,3098.12-2689.14j,2063.634690616509-2792.0653609849815j,2149.55-3043.23j,1894.24-3107.99j,1754.16-3187.52j,1628.41-3231.48j,1633.37-3404.83j,1389.74-3226.43j,1293.51-3204.07j,1293.37-3317.6j,1118.21-3107.7j,1079.61-3120.94j,1007.3082437889016-3056.6898621564424j,924.851-2933.09j,932.633-3013.65j,883.855-2949.86j,827.001-2851.54j,816.719-2867.97j,825.381-2933.28j,771.537-2816.99j,739.18-2751.61j,697.627-2649.46j,701.842-2685.98j,694.956-2682.37j,671.783-2622.91j,619.404-2462.04j,606.807-2436.64j,637.694-2559.7j,604.809-2452.64j,614.288-2492.82j,606.477-2483.09j,681.377-2749.05j,611.897-2523.98j,608.641-2513.22j
21082646.02,2198.85-131.397j,2753.54-450.55j,3134.4-1017.59j,3158.93-1713.06j,3014.52-2263.82j,3066.28-2692.45j,2037.6291869670786-2781.325336064291j,2121.7-3030.16j,1868.83-3090.94j,1730.64-3168.11j,1606.78-3210.45j,1611.8-3381.94j,1371.85-3203.58j,1277.2-3180.84j,1277.19-3293.17j,1104.66-3084.32j,1066.74-3097.18j,995.7031139157025-3033.392130502212j,914.33-2910.3j,922.13-2990.12j,874.082-2926.61j,818.047-2828.89j,807.988-2845.07j,816.626-2909.72j,763.52-2794.2j,731.62-2729.23j,690.617-2627.74j,694.839-2663.79j,688.081-2659.95j,665.227-2600.77j,613.482-2441.14j,601.07-2415.96j,631.663-2537.94j,599.169-2431.63j,608.587-2471.2j,600.897-2461.7j,675.055-2725.36j,606.33-2502.1j,603.14-2491.18j
21243503.71,2199.93-142.378j,2750.96-465.938j,3123.63-1035.62j,3137.75-1727.59j,2986.78-2271.31j,3034.53-2695.33j,2011.9003766294832-2770.4112294236065j,2094.17-3016.92j,1843.76-3073.82j,1707.45-3148.69j,1585.46-3189.45j,1590.54-3359.11j,1354.22-3180.84j,1261.12-3157.73j,1261.24-3268.87j,1091.31-3061.08j,1054.05-3073.57j,984.2537294708213-3010.244495130781j,903.951-2887.66j,911.767-2966.76j,864.437-2903.52j,809.207-2806.41j,799.367-2822.33j,807.979-2886.33j,755.601-2771.57j,724.152-2707.01j,683.69-2606.17j,687.917-2641.75j,681.287-2637.67j,658.745-2578.77j,607.626-2420.37j,595.397-2395.42j,625.699-2516.32j,593.591-2410.76j,602.948-2449.73j,595.377-2440.44j,668.802-2701.82j,600.824-2480.36j,597.697-2469.29j
21405588.73,2200.87-153.434j,2748.15-481.359j,3112.56-1053.52j,3116.37-1741.8j,2959.01-2278.4j,3002.87-2697.79j,1986.4480406170055-2759.3292671242934j,2066.96-3003.53j,1819.02-3056.65j,1684.59-3129.27j,1564.45-3168.49j,1569.59-3336.34j,1336.85-3158.2j,1245.27-3134.75j,1245.52-3244.71j,1078.14-3038.0j,1041.53-3050.12j,972.9577566920991-2987.246333291717j,893.71-2865.18j,901.542-2943.55j,854.918-2880.59j,800.481-2784.08j,790.854-2799.74j,799.441-2863.1j,747.779-2749.1j,716.773-2684.94j,676.844-2584.76j,681.077-2619.86j,674.571-2615.55j,652.339-2556.93j,601.836-2399.75j,589.787-2375.01j,619.8-2494.85j,588.073-2390.03j,597.37-2428.39j,589.916-2419.32j,662.617-2678.44j,595.375-2458.76j,592.312-2447.53j
21568910.43,2201.68-164.562j,2745.11-496.808j,3101.2-1071.31j,3094.8-1755.68j,2931.24-2285.08j,2971.32-2699.84j,1961.2718387169855-2748.085579625482j,2040.07-2989.99j,1794.61-3039.41j,1662.04-3109.84j,1543.73-3147.58j,1548.94-3313.65j,1319.72-3135.66j,1229.65-3111.88j,1230.02-3220.68j,1065.16-3015.05j,1029.19-3026.82j,961.8128980914267-2964.397009791024j,883.606-2842.84j,891.452-2920.51j,845.523-2857.82j,791.866-2761.9j,782.449-2777.31j,791.01-2840.04j,740.053-2726.78j,709.483-2663.03j,670.08-2563.49j,674.317-2598.12j,667.934-2593.58j,646.005-2535.23j,596.111-2379.26j,584.239-2354.75j,613.968-2473.52j,582.616-2369.43j,591.853-2407.19j,584.514-2398.34j,656.499-2655.2j,589.985-2437.31j,586.984-2425.91j
21733478.25,2202.34-175.761j,2741.84-512.282j,3089.54-1088.96j,3073.03-1769.23j,2903.47-2291.36j,2939.88-2701.48j,1936.371314036467-2736.686200479766j,2013.5-2976.3j,1770.53-3022.12j,1639.81-3090.43j,1523.31-3126.72j,1528.58-3291.03j,1302.84-3113.23j,1214.25-3089.14j,1214.75-3196.8j,1052.36-2992.25j,1017.02-3003.66j,950.8168919585764-2941.695877575044j,873.637-2820.66j,881.495-2897.62j,836.249-2835.21j,783.36-2739.88j,774.149-2755.04j,782.683-2817.13j,732.421-2704.62j,702.281-2641.26j,663.395-2542.37j,667.636-2576.53j,661.373-2571.76j,639.744-2513.67j,590.45-2358.91j,578.752-2334.61j,608.199-2452.33j,577.218-2348.97j,586.396-2386.12j,579.17-2377.5j,650.448-2632.11j,584.651-2415.99j,581.712-2404.44j
21899301.71,2202.86-187.029j,2738.33-527.776j,3077.6-1106.48j,3051.09-1782.45j,2875.7-2297.25j,2908.56-2702.71j,1911.7458974874232-2725.137065191581j,1987.24-2962.48j,1746.77-3004.79j,1617.89-3071.02j,1503.18-3105.91j,1508.52-3268.48j,1286.21-3090.9j,1199.07-3066.52j,1199.69-3173.04j,1039.74-2969.59j,1005.01-2980.66j,939.9675118428786-2919.142278259428j,863.8-2798.64j,871.669-2874.89j,827.095-2812.75j,774.962-2718.02j,765.953-2732.92j,774.46-2794.38j,724.881-2682.61j,695.165-2619.65j,656.788-2521.39j,661.033-2555.09j,654.888-2550.08j,633.554-2492.26j,584.852-2338.7j,573.325-2314.61j,602.494-2431.28j,571.879-2328.64j,580.998-2365.2j,573.883-2356.8j,644.461-2609.16j,579.374-2394.81j,576.495-2383.1j
22066390.37,2203.24-198.363j,2734.59-543.285j,3065.37-1123.85j,3028.98-1795.34j,2847.95-2302.74j,2877.36-2703.54j,1887.3949122131821-2713.444010234738j,1961.3-2948.53j,1723.34-2987.42j,1596.28-3051.63j,1483.35-3085.15j,1488.75-3246.01j,1269.81-3068.69j,1184.11-3044.02j,1184.85-3149.43j,1027.3-2947.07j,993.175-2957.8j,929.2625660501354-2896.735542657145j,854.095-2776.76j,861.973-2852.31j,818.06-2790.45j,766.671-2696.3j,757.859-2710.95j,766.339-2771.79j,717.434-2660.76j,688.133-2598.19j,650.259-2500.56j,654.507-2533.8j,648.478-2528.55j,627.435-2470.99j,579.316-2318.62j,567.958-2294.75j,596.852-2410.37j,566.597-2308.45j,575.659-2344.4j,568.652-2336.22j,638.539-2586.36j,574.153-2373.77j,571.334-2361.89j
22234753.9,2203.46-209.763j,2730.62-558.806j,3052.86-1141.07j,3006.7-1807.88j,2820.22-2307.84j,2846.3-2703.98j,1863.3175779395997-2701.612772217771j,1935.67-2934.45j,1700.22-2970.0j,1574.97-3032.25j,1463.79-3064.45j,1469.27-3223.61j,1253.66-3046.58j,1169.36-3021.65j,1170.22-3125.95j,1015.03-2924.69j,981.5-2935.1j,918.6998971440556-2874.4749912894613j,844.519-2755.03j,852.404-2829.89j,809.141-2768.3j,758.484-2674.74j,749.867-2689.14j,758.319-2749.36j,710.076-2639.05j,681.186-2576.88j,643.807-2479.88j,648.056-2512.65j,642.142-2507.17j,621.385-2449.86j,573.842-2298.67j,562.65-2275.01j,591.271-2389.6j,561.373-2288.39j,570.377-2323.74j,563.477-2315.79j,632.681-2563.71j,568.986-2352.86j,566.227-2340.82j
22404402.02,2203.53-221.225j,2726.4-574.333j,3040.06-1158.14j,2984.27-1820.09j,2792.52-2312.55j,2815.38-2704.02j,1839.5130152587756-2689.648987195466j,1910.35-2920.26j,1677.42-2952.56j,1553.97-3012.89j,1444.52-3043.8j,1450.06-3201.3j,1237.73-3024.58j,1154.82-2999.4j,1155.79-3102.61j,1002.93-2902.46j,969.985-2912.54j,908.2773814507651-2852.359934879013j,835.069-2733.45j,842.96-2807.62j,800.337-2746.3j,750.401-2653.32j,741.974-2667.48j,750.397-2727.08j,702.808-2617.5j,674.321-2555.71j,637.429-2459.33j,641.681-2491.64j,635.879-2485.92j,615.404-2428.88j,568.429-2278.85j,557.399-2255.41j,585.752-2368.97j,556.205-2268.46j,565.153-2303.22j,558.358-2295.48j,626.887-2541.19j,563.875-2332.09j,561.173-2319.88j
22575344.53,2203.46-232.747j,2721.95-589.862j,3026.99-1175.04j,2961.68-1831.96j,2764.86-2316.88j,2784.61-2703.69j,1815.9802498395902-2677.558190119381j,1885.34-2905.95j,1654.93-2935.09j,1533.26-2993.55j,1425.52-3023.21j,1431.13-3179.06j,1222.03-3002.69j,1140.49-2977.28j,1141.57-3079.4j,990.996-2880.36j,958.628-2890.13j,897.9929285630731-2830.3896748202646j,825.744-2712.02j,833.639-2785.51j,791.646-2724.46j,742.419-2632.06j,734.179-2645.97j,742.574-2704.96j,695.627-2596.09j,667.538-2534.69j,631.126-2438.93j,635.379-2470.78j,629.688-2464.82j,609.491-2408.03j,563.075-2259.17j,552.207-2235.93j,580.294-2348.47j,551.093-2248.66j,559.984-2282.82j,553.292-2275.3j,621.154-2518.82j,558.817-2311.45j,556.173-2299.07j
22747591.31,2203.22-244.328j,2717.25-605.389j,3013.64-1191.78j,2938.96-1843.48j,2737.25-2320.83j,2753.98-2702.98j,1792.7182165622073-2665.34581442092j,1860.63-2891.54j,1632.75-2917.6j,1512.84-2974.24j,1406.79-3002.69j,1412.48-3156.91j,1206.56-2980.91j,1126.36-2955.28j,1127.56-3056.34j,979.229-2858.41j,947.426-2867.86j,887.8444808669155-2808.5635036599188j,816.541-2690.74j,824.44-2763.55j,783.067-2702.77j,734.538-2610.94j,726.48-2624.61j,734.846-2682.99j,688.533-2574.84j,660.835-2513.82j,624.896-2418.66j,629.15-2450.06j,623.567-2443.87j,603.645-2387.32j,557.781-2239.61j,547.071-2216.58j,574.895-2328.1j,546.037-2228.98j,554.872-2262.55j,548.281-2255.26j,615.483-2496.59j,553.812-2290.94j,551.225-2278.39j
22921152.3,2202.83-255.964j,2712.31-620.908j,3000.02-1208.34j,2916.11-1854.65j,2709.69-2324.4j,2723.52-2701.91j,1769.725763563217-2653.0171917175658j,1836.23-2877.02j,1610.87-2900.08j,1492.72-2954.96j,1388.33-2982.23j,1394.09-3134.85j,1191.31-2959.24j,1112.44-2933.4j,1113.74-3033.4j,967.625-2836.6j,936.378-2845.75j,877.8300130379664-2786.88070551194j,807.46-2669.6j,815.361-2741.74j,774.597-2681.22j,726.755-2589.97j,718.877-2603.4j,727.213-2661.17j,681.524-2553.73j,654.211-2493.09j,618.739-2398.54j,622.992-2429.48j,617.517-2423.05j,597.865-2366.74j,552.545-2220.18j,541.991-2197.36j,569.555-2307.87j,541.034-2209.44j,549.814-2242.42j,543.323-2235.34j,609.874-2474.49j,548.86-2270.56j,546.33-2257.84j
23096037.55,2202.28-267.654j,2707.13-636.415j,2986.13-1224.72j,2893.13-1865.48j,2682.19-2327.59j,2693.21-2700.47j,1747.001656216893-2640.5775516461745j,1812.14-2862.42j,1589.3-2882.55j,1472.88-2935.71j,1370.14-2961.83j,1375.97-3112.87j,1176.29-2937.69j,1098.71-2911.65j,1100.11-3010.61j,956.181-2814.93j,925.481-2823.77j,867.9475315901656-2765.3405565267562j,798.497-2648.61j,806.399-2720.08j,766.236-2659.83j,719.07-2569.15j,711.368-2582.33j,719.674-2639.5j,674.599-2532.76j,647.665-2472.5j,612.653-2378.55j,616.906-2409.04j,611.536-2402.37j,592.15-2346.3j,547.368-2200.87j,536.967-2178.26j,564.273-2287.77j,536.086-2190.02j,544.811-2222.4j,538.418-2215.55j,604.324-2452.53j,543.96-2250.31j,541.485-2237.41j
23272257.14,2201.57-279.395j,2701.71-651.904j,2971.98-1240.92j,2870.04-1875.96j,2654.76-2330.42j,2663.08-2698.67j,1724.544581017467-2628.0320218054558j,1788.34-2847.72j,1568.02-2865.01j,1453.32-2916.5j,1352.21-2941.5j,1358.11-3090.99j,1161.48-2916.25j,1085.17-2890.02j,1086.68-2987.95j,944.895-2793.39j,914.732-2801.94j,858.1950743888613-2743.9423252876877j,789.652-2627.75j,797.554-2698.57j,757.981-2638.59j,711.481-2548.47j,703.951-2561.41j,712.227-2617.98j,667.757-2511.94j,641.197-2452.05j,606.637-2358.7j,610.89-2388.73j,605.623-2381.83j,586.499-2326.0j,542.247-2181.7j,531.997-2159.29j,559.049-2267.8j,531.19-2170.72j,539.862-2202.52j,533.565-2195.88j,598.834-2430.71j,539.111-2230.18j,536.692-2217.12j
23449821.27,2200.69-291.184j,2696.04-667.371j,2957.56-1256.92j,2846.84-1886.09j,2627.4-2332.88j,2633.12-2696.52j,1702.3531493813457-2615.3856278089033j,1764.85-2832.93j,1547.04-2847.47j,1434.04-2897.32j,1334.54-2921.25j,1340.51-3069.19j,1146.88-2894.93j,1071.83-2868.52j,1073.44-2965.43j,933.765-2772.0j,904.13-2780.26j,848.5707101822632-2722.6852732131283j,780.922-2607.05j,788.823-2677.2j,749.831-2617.49j,703.986-2527.93j,696.626-2540.63j,704.871-2596.61j,660.997-2491.26j,634.804-2431.75j,600.691-2338.98j,604.942-2368.57j,599.777-2361.42j,580.912-2305.82j,537.182-2162.64j,527.081-2140.44j,553.882-2247.96j,526.348-2151.55j,534.966-2182.75j,528.763-2176.34j,593.403-2409.02j,534.314-2210.19j,531.948-2196.94j
23628740.18,2199.65-303.019j,2690.12-682.812j,2942.9-1272.73j,2823.54-1895.87j,2600.13-2334.97j,2603.34-2694.02j,1680.425901368267-2602.6432934442705j,1741.65-2818.07j,1526.35-2829.92j,1415.04-2878.18j,1317.12-2901.06j,1323.16-3047.48j,1132.49-2873.72j,1058.67-2847.15j,1060.39-2943.04j,922.788-2750.75j,893.671-2758.72j,839.0725381576508-2701.5686549736656j,772.306-2586.48j,780.205-2655.99j,741.784-2596.53j,696.585-2507.54j,689.39-2520.0j,697.605-2575.39j,654.317-2470.73j,628.487-2411.58j,594.813-2319.4j,599.063-2348.54j,593.998-2341.15j,575.387-2285.78j,532.174-2143.71j,522.218-2121.72j,548.77-2228.24j,521.557-2132.5j,530.122-2163.12j,524.012-2156.92j,588.03-2387.46j,529.566-2190.31j,527.255-2176.89j
23809024.22,2198.45-314.897j,2683.96-698.22j,2927.97-1288.33j,2800.14-1905.3j,2572.94-2336.72j,2573.75-2691.19j,1658.7613093088382-2589.8098409280424j,1718.74-2803.13j,1505.95-2812.36j,1396.31-2859.09j,1299.95-2880.95j,1306.06-3025.86j,1118.3-2852.62j,1045.7-2825.89j,1047.51-2920.79j,911.961-2729.63j,883.355-2737.32j,829.6986874629622-2680.591718838984j,763.802-2566.06j,771.698-2634.92j,733.839-2575.73j,689.275-2487.28j,682.243-2499.51j,690.427-2554.31j,647.717-2450.33j,622.243-2391.55j,589.003-2299.95j,593.251-2328.64j,588.285-2321.01j,569.925-2265.87j,527.22-2124.9j,517.409-2103.11j,543.715-2208.66j,516.817-2113.57j,525.33-2143.6j,519.312-2137.63j,582.714-2366.04j,524.869-2170.56j,522.61-2156.96j
23990683.81,2197.07-326.815j,2677.56-713.59j,2912.81-1303.73j,2776.67-1914.37j,2545.85-2338.11j,2544.34-2688.03j,1637.357781346826-2576.8899912541774j,1696.13-2788.12j,1485.83-2794.82j,1377.84-2840.04j,1283.03-2860.91j,1289.21-3004.34j,1104.32-2831.63j,1032.91-2804.77j,1034.82-2898.68j,901.283-2708.65j,873.178-2716.07j,820.4473167718409-2659.753707067525j,755.409-2545.78j,763.301-2613.99j,725.995-2555.06j,682.056-2467.17j,675.184-2479.16j,683.336-2533.38j,641.195-2430.08j,616.073-2371.66j,583.26-2280.63j,587.505-2308.88j,582.636-2301.01j,564.524-2246.09j,522.321-2106.21j,512.651-2084.62j,538.714-2189.2j,512.128-2094.76j,520.59-2124.2j,514.661-2118.45j,577.455-2344.75j,520.22-2150.93j,518.014-2137.15j
24173729.43,2195.52-338.77j,2670.91-728.919j,2897.39-1318.91j,2753.11-1923.1j,2518.86-2339.15j,2515.13-2684.55j,1616.2136648926164-2563.8883646305553j,1673.8-2773.05j,1466.0-2777.28j,1359.65-2821.04j,1266.35-2840.95j,1272.6-2982.92j,1090.53-2810.76j,1020.31-2783.77j,1022.31-2876.7j,890.751-2687.8j,863.139-2694.95j,811.3166138274073-2639.053856245367j,747.124-2525.63j,755.011-2593.21j,718.25-2534.54j,674.926-2447.2j,668.21-2458.95j,676.33-2512.59j,634.751-2409.96j,609.974-2351.9j,577.582-2261.44j,581.824-2289.25j,577.051-2281.13j,559.183-2226.43j,517.475-2087.65j,507.945-2066.25j,533.767-2169.86j,507.49-2076.06j,515.901-2104.93j,510.059-2099.39j,572.253-2323.58j,515.621-2131.43j,513.467-2117.47j
24358171.67,2193.81-350.76j,2664.01-744.2j,2881.75-1333.88j,2729.49-1931.48j,2491.98-2339.85j,2486.12-2680.74j,1595.3272499864256-2550.809480997348j,1651.77-2757.92j,1446.44-2759.74j,1341.72-2802.09j,1249.91-2821.07j,1256.23-2961.59j,1076.95-2790.01j,1007.88-2762.89j,1009.97-2854.86j,880.364-2667.1j,853.235-2673.98j,802.3047950152524-2618.4913976487924j,738.947-2505.63j,746.828-2572.58j,710.602-2514.16j,667.884-2427.36j,661.322-2438.89j,669.41-2491.94j,628.383-2389.98j,603.947-2332.27j,571.969-2242.38j,576.208-2269.75j,571.529-2261.39j,553.901-2206.9j,512.682-2069.2j,503.289-2048.0j,528.874-2150.64j,502.901-2057.49j,511.261-2085.77j,505.506-2080.46j,567.106-2302.54j,511.069-2112.04j,508.967-2097.89j
24544021.17,2191.91-362.782j,2656.87-759.429j,2865.86-1348.62j,2705.81-1939.51j,2465.21-2340.21j,2457.31-2676.62j,1574.6967725724635-2537.657760623416j,1630.01-2742.73j,1427.16-2742.23j,1324.04-2783.19j,1233.71-2801.26j,1240.1-2940.35j,1063.55-2769.37j,995.625-2742.14j,997.81-2833.15j,870.117-2646.53j,843.464-2653.15j,793.410104908982-2598.065557546419j,730.874-2485.76j,738.749-2552.08j,703.05-2493.92j,660.929-2407.67j,654.517-2418.95j,662.573-2471.44j,622.09-2370.14j,597.989-2312.78j,566.421-2223.45j,570.656-2250.38j,566.069-2241.78j,548.679-2187.5j,507.942-2050.86j,498.684-2029.87j,524.034-2131.55j,498.361-2039.03j,506.672-2066.72j,501.001-2061.63j,562.014-2281.63j,506.565-2092.77j,504.514-2078.44j
24731288.68,2191.91-362.782j,2649.48-774.599j,2849.75-1363.13j,2682.08-1947.18j,2438.56-2340.24j,2428.7-2672.2j,1554.3204176864601-2524.4375247768535j,1608.54-2727.49j,1408.14-2724.73j,1306.62-2764.35j,1217.74-2781.54j,1224.2-2919.22j,1050.35-2748.84j,983.543-2721.51j,985.815-2811.58j,860.011-2626.09j,833.825-2632.45j,784.6308158617927-2577.775557551075j,722.906-2466.03j,730.773-2531.73j,695.593-2473.82j,654.059-2388.11j,647.795-2399.16j,655.818-2451.07j,615.872-2350.43j,592.101-2293.43j,560.935-2204.65j,565.167-2231.14j,560.671-2222.29j,543.515-2168.22j,503.253-2032.65j,494.129-2011.85j,519.246-2112.58j,493.869-2020.69j,502.131-2047.8j,496.543-2042.93j,556.977-2260.84j,502.108-2073.62j,500.108-2059.1j
24919985.02,2189.84-374.841j,2641.85-789.707j,2833.42-1377.41j,2658.3-1954.51j,2412.03-2339.94j,2400.3-2667.48j,1534.1963225511931-2511.152996462488j,1587.35-2712.21j,1389.4-2707.24j,1289.45-2745.56j,1202.0-2761.9j,1208.52-2898.18j,1037.34-2728.43j,971.63-2701.01j,973.988-2790.14j,850.041-2605.79j,824.315-2611.9j,775.9652275611635-2557.6206148974097j,715.041-2446.43j,722.899-2511.52j,688.229-2453.86j,647.273-2368.68j,641.154-2379.5j,649.144-2430.85j,609.726-2330.86j,586.281-2274.2j,555.512-2185.97j,559.74-2212.02j,555.334-2202.93j,538.408-2149.06j,498.616-2014.54j,489.622-1993.94j,514.509-2093.73j,489.425-2002.46j,497.639-2028.99j,492.133-2024.34j,551.993-2240.18j,497.698-2054.58j,495.748-2039.88j
25110121.08,2187.59-386.926j,2633.97-804.747j,2816.87-1391.45j,2634.48-1961.49j,2385.63-2339.31j,2372.12-2662.47j,1514.3225795818566-2497.808301222558j,1566.44-2696.88j,1370.92-2689.78j,1272.53-2726.83j,1186.49-2742.34j,1193.08-2877.25j,1024.51-2708.14j,959.884-2680.63j,962.325-2768.84j,840.207-2585.62j,814.932-2591.48j,767.4116666252015-2537.599942763788j,707.276-2426.97j,715.124-2491.45j,680.957-2434.04j,640.571-2349.39j,634.593-2359.98j,642.55-2410.76j,603.653-2311.42j,580.528-2255.1j,550.151-2167.42j,554.374-2193.03j,550.056-2183.69j,533.358-2130.02j,494.029-1996.56j,485.164-1976.14j,509.824-2074.99j,485.029-1984.34j,493.195-2010.29j,487.769-2005.86j,547.062-2219.64j,493.333-2035.66j,491.433-2020.76j
25301707.85,2185.17-399.033j,2625.86-819.713j,2800.11-1405.25j,2610.63-1968.13j,2359.37-2338.37j,2344.15-2657.18j,1494.6972393052122-2484.4074679980586j,1545.8-2681.51j,1352.7-2672.35j,1255.84-2708.16j,1171.2-2722.86j,1177.85-2856.41j,1011.86-2687.96j,948.302-2660.38j,950.825-2747.67j,830.507-2565.59j,805.675-2571.2j,758.9684861786759-2517.7127505448334j,699.611-2407.65j,707.449-2471.51j,673.776-2414.36j,633.95-2330.23j,628.111-2340.59j,636.035-2390.81j,597.651-2292.11j,574.842-2236.14j,544.851-2148.99j,549.069-2174.17j,544.838-2164.58j,528.364-2111.11j,489.492-1978.68j,480.754-1958.46j,505.189-2056.38j,480.679-1966.34j,488.798-1991.7j,483.451-1987.5j,542.185-2199.22j,489.015-2016.85j,487.164-2001.76j
25494756.41,2182.56-411.159j,2617.49-834.601j,2783.14-1418.8j,2586.76-1974.42j,2333.24-2337.12j,2316.4-2651.6j,1475.3183131925293-2470.95443004616j,1525.44-2666.11j,1334.74-2654.94j,1239.4-2689.55j,1156.13-2703.47j,1162.85-2835.68j,999.389-2667.9j,936.882-2640.25j,939.484-2726.63j,820.937-2545.68j,796.541-2551.06j,750.634065453042-2497.9582441427283j,692.043-2388.45j,699.87-2451.71j,666.684-2394.81j,627.41-2311.2j,621.708-2321.34j,629.598-2371.0j,591.719-2272.93j,569.22-2217.3j,539.61-2130.69j,543.823-2155.43j,539.678-2145.6j,523.426-2092.31j,485.005-1960.92j,476.391-1940.89j,500.604-2037.88j,476.376-1948.44j,484.449-1973.22j,479.178-1969.24j,537.359-2178.91j,484.741-1998.15j,482.94-1982.87j
25689277.9,2179.77-423.3j,2608.89-849.404j,2765.97-1432.1j,2562.88-1980.36j,2307.26-2335.56j,2288.87-2645.76j,1456.1837764001975-2457.453025906229j,1505.34-2650.68j,1317.03-2637.56j,1223.19-2671.01j,1141.28-2684.17j,1148.06-2815.05j,987.096-2647.95j,925.621-2620.25j,928.301-2705.72j,811.497-2525.91j,787.53-2531.05j,742.4068093712726-2478.3356262169928j,684.572-2369.39j,692.388-2432.05j,659.68-2375.39j,620.949-2292.31j,615.381-2302.21j,623.238-2351.32j,585.856-2253.89j,563.664-2198.58j,534.429-2112.51j,538.637-2136.82j,534.576-2126.73j,518.542-2073.63j,480.566-1943.26j,472.076-1923.43j,496.068-2019.49j,472.118-1930.65j,480.146-1954.86j,474.95-1951.1j,532.584-2158.73j,480.513-1979.57j,478.759-1964.09j
25885283.56,2176.8-435.453j,2600.04-864.119j,2748.6-1445.15j,2538.99-1985.97j,2281.43-2333.71j,2261.56-2639.65j,1437.2915704289267-2443.9070004157443j,1485.51-2635.22j,1299.58-2620.22j,1207.22-2652.53j,1126.64-2664.95j,1133.48-2794.52j,974.976-2628.12j,914.517-2600.36j,917.273-2684.95j,802.184-2506.27j,778.637-2511.17j,734.2851481633925-2458.8440964639667j,677.196-2350.46j,684.999-2412.53j,652.763-2356.11j,614.567-2273.54j,609.13-2283.22j,616.953-2331.77j,580.062-2234.97j,558.171-2180.0j,529.306-2094.45j,533.509-2118.32j,529.531-2107.99j,513.712-2055.07j,476.175-1925.72j,467.806-1906.07j,491.581-2001.22j,467.906-1912.98j,475.889-1936.6j,470.767-1933.06j,527.861-2138.67j,476.328-1961.09j,474.623-1945.42j
26082784.72,2173.64-447.614j,2590.96-878.74j,2731.05-1457.94j,2515.09-1991.23j,2255.75-2331.55j,2234.49-2633.28j,1418.6396056916774-2430.320005766603j,1465.94-2619.73j,1282.37-2602.91j,1191.48-2634.11j,1112.21-2645.82j,1119.11-2774.09j,963.028-2608.4j,903.567-2580.6j,906.397-2664.31j,792.996-2486.76j,769.863-2491.43j,726.2675369598358-2439.482851844933j,669.914-2331.66j,677.704-2393.14j,645.931-2336.96j,608.262-2254.91j,602.954-2264.36j,610.743-2312.36j,574.335-2216.18j,552.742-2161.53j,524.241-2076.5j,528.438-2099.95j,524.542-2089.36j,508.936-2036.63j,471.832-1908.28j,463.582-1888.83j,487.142-1983.06j,463.739-1895.4j,471.677-1918.45j,466.628-1915.13j,523.188-2118.72j,472.187-1942.72j,470.531-1926.85j
26281792.78,2170.3-459.781j,2581.64-893.261j,2713.31-1470.47j,2491.2-1996.16j,2230.22-2329.1j,2207.64-2626.66j,1400.225764005709-2416.695602606145j,1446.63-2604.23j,1265.41-2585.63j,1175.96-2615.76j,1097.99-2626.78j,1104.95-2753.77j,951.249-2588.8j,892.77-2560.97j,895.671-2643.8j,783.932-2467.39j,761.205-2471.83j,718.3524554165729-2420.251086845743j,662.724-2312.99j,670.5-2373.88j,639.184-2317.95j,602.033-2236.4j,596.852-2245.62j,604.607-2293.08j,568.675-2197.51j,547.374-2143.2j,519.232-2058.68j,523.424-2081.7j,519.609-2070.85j,504.212-2018.3j,467.536-1890.95j,459.404-1871.69j,482.751-1965.01j,459.615-1877.94j,467.511-1900.4j,462.533-1897.31j,518.565-2098.88j,468.09-1924.46j,466.481-1908.38j
26482319.25,2166.77-471.95j,2572.08-907.678j,2695.39-1482.74j,2467.33-2000.75j,2204.86-2326.37j,2181.02-2619.79j,1382.0479009898875-2403.0372611681205j,1427.58-2588.71j,1248.7-2568.4j,1160.66-2597.49j,1083.97-2607.83j,1090.99-2733.55j,939.635-2569.32j,882.122-2541.45j,885.093-2623.43j,774.989-2448.14j,752.662-2452.35j,710.5384073240193-2401.14799369484j,655.626-2294.45j,663.387-2354.76j,632.52-2299.06j,595.88-2218.02j,590.822-2227.01j,598.543-2273.93j,563.08-2178.97j,542.067-2124.98j,514.28-2040.97j,518.466-2063.56j,514.731-2052.46j,499.54-2000.08j,463.287-1873.73j,455.27-1854.65j,478.407-1947.07j,455.536-1860.58j,463.389-1882.46j,458.481-1879.6j,513.991-2079.16j,464.035-1906.31j,462.474-1890.03j
