Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
59726384.58,768.1282414017559-1050.5928305882844j,750.1529373004189-1205.398069916197j,642.0683594856565-1244.3961111536569j,521.0587985502457-1199.7610445987762j,447.9560244974915-1165.205865267534j,440.0684214321683-1217.90341637746j,362.94260812756806-1109.3718877969177j,329.13745746184713-1066.6145609082048j,322.6623489341864-1085.6013288822264j,313.5055481661925-1089.0805537614337j,299.35187038810597-1069.1509896322532j,309.5625281302848-1117.8428647734636j,276.7930853301045-1030.884899957612j,267.69102528621505-1012.252045862501j,271.9739453325201-1029.037558561919j,247.81312972624022-949.9826344866431j,245.18356946045282-935.1892955509818j,245.66944585717494-933.416766747026j,224.58015307892964-844.9324241966403j,229.72067273872858-856.4251405575726j,223.74299684405145-809.3466168755833j,215.64617849944744-760.341210574611j,217.39979502685756-741.009207534569j,223.18084796376013-734.2820936243318j,215.58645720903442-675.59870878061j,211.92456131506205-637.7419275571508j,207.03226078396517-578.5023155585965j,214.33544709968032-545.0702117239746j,222.75419292811267-478.95295721824414j,227.51146945733046-409.9682905899433j,219.28475141908692-353.8409306908959j,216.65533095252982-352.17709305477774j,229.778281447725-358.48198687456386j,228.9897437561175-298.62725885546575j,249.68232080881228-222.21116700780408j,239.67785620669883-263.63477319116j,331.7296237414297+112.81207513625604j,252.55319245614228-226.05038541615386j,271.1121858046722-141.82246013148946j
60182088.69,758.6501795560189-1046.2347410786156j,740.5940936362445-1198.9166487294165j,633.8055995087875-1236.2991077839365j,514.4698443981791-1190.995213062259j,442.4529733216914-1156.1497514232333j,434.7734535030768-1208.1923082483354j,358.7599502306768-1100.0951568300127j,325.46967041100777-1057.414604591519j,319.1681838227808-1076.2708984523033j,310.1929894703873-1079.5982313635673j,296.26659059604816-1059.629959657124j,306.4083604468414-1107.7235660358933j,274.0740341898433-1021.3955813556366j,265.11813630409307-1002.8043599519616j,269.39437997114976-1019.1334718621994j,245.53550815296336-940.6288913285582j,242.97498884495934-925.6182080122517j,243.49476518480867-923.5963125385122j,222.6667250969346-835.5731461460341j,227.79600617663417-846.6698391357802j,221.94533262620084-799.4350378782398j,213.98729261963425-750.471722955097j,215.8037972566823-730.7384600308619j,221.6220233307456-723.4349439067009j,214.20249968710306-664.739183995406j,210.6649064432137-626.787902316878j,205.97329190459618-567.377101880982j,213.46262768430296-533.0837100684621j,222.2829440020744-465.8196164874855j,227.47978305391945-396.07703244543535j,219.46647059030997-340.24824569490386j,216.82240202389363-338.7511631159373j,230.02155394194193-344.15005206063364j,229.4785532510512-283.96196275088124j,250.86378165622986-205.31839785084773j,240.45755036722937-247.84128291066253j,338.1141285034572+137.65434508744238j,253.75978442092062-208.92827499984574j,273.3260941927457-122.66362576693336j
60641269.76,749.2674156931091-1041.8164888491644j,731.147664825727-1192.4040177397628j,625.6504379193054-1228.2080913255845j,507.97007369070343-1182.2607820077922j,437.02447097004193-1147.1370722937343j,429.5496669899428-1198.5320021785142j,354.632175065039-1090.8709062854757j,321.8489616965957-1048.2676567561407j,315.71783850546433-1066.9959594426466j,306.9211863946641-1070.1725421618705j,293.2186071076494-1050.1650401018637j,303.2921092942013-1097.6629173862998j,271.38675463472373-1011.9607446355019j,262.5748702329384-993.4101443149519j,266.84464482205817-1009.2829153309361j,243.28384080227573-931.3241056266797j,240.79192257666477-916.0939146557059j,241.3455155756331-913.8213790915459j,220.77630210040715-826.252780021781j,225.89508354471482-836.9524208689589j,220.17177481510655-789.5548690431011j,212.35249817748195-740.6277510931028j,214.23368141596382-720.4873663231679j,220.0917837988459-712.601382934407j,212.84897156477734-653.8838647330709j,209.4378048332768-615.8306861253537j,204.95172363273292-556.2361349218278j,212.6376971540401-521.0652845688101j,221.88028952617847-452.63204653540936j,227.52344650681607-382.1193097228279j,219.7112598263309-326.5754921824662j,217.0518017329127-325.2459725902884j,230.3282014066443-329.7220195289141j,230.0408101738435-269.1458225586455j,252.19849046281428-188.19506747963968j,241.3494057435357-231.85144566019602j,345.01635400409566+163.02952112465798j,255.12145908042208-191.57501017109658j,275.7646311498131-103.21202783194681j
61103954.32,739.9799005237172-1037.340071903344j,721.8128922708138-1185.861950870541j,617.6016806596351-1220.1241358435764j,501.55829820260027-1173.5581642698412j,431.669464487828-1138.1678764479775j,424.39604305952895-1188.92239256928j,350.55849906922947-1081.6988368451066j,318.2746719453729-1039.1733268122052j,312.310706907696-1057.77607966267j,303.6895869763836-1060.8030092264294j,290.207430573003-1040.7557137269514j,300.21328797201954-1087.6603464638167j,268.73085902562366-1002.5798208405105j,260.0608799111094-984.0688124752521j,264.3244093371626-999.4852418291898j,241.05786348609263-922.0676374374032j,238.63413928143882-906.6157162612451j,239.221490801683-904.0912125683245j,218.90874626019283-816.9705386095033j,224.01779088091521-827.2720214803799j,218.4222871654336-779.7051092794958j,210.74183516824132-730.808187146151j,212.68958581351816-710.2546295530725j,218.59039093050546-701.7798798871657j,211.5263218515873-643.030995569253j,208.24388805011432-604.8683276677332j,203.9685820927764-545.0771520267949j,211.86238361012258-509.0123362580111j,221.54845364527887-439.3884352975486j,227.64024179512472-368.09193688701356j,220.01623690453374-312.81341701168503j,217.34087250262604-311.6526084795983j,230.69708192609582-315.1857943204606j,230.68540412254254-254.16480754503928j,253.69872125672333-170.83272433605026j,242.3657576536778-215.65554360846545j,352.4765354673307+188.96389880275987j,256.64997205088787-173.98187206740903j,278.4415658465259-83.4548101250062j
61570169.1,730.78754734491-1032.807459911147j,712.5889984349701-1179.2921831890515j,609.6581359657359-1212.04828180732j,495.2333418649689-1164.8877515710942j,426.3869148821811-1129.2421996741605j,419.3115774284704-1179.3633640649682j,346.53815083450604-1072.5786446806928j,314.74615240687507-1030.1312216961558j,308.94619273866505-1048.6108256435273j,300.4976482805034-1051.4891550661455j,287.2325798496852-1031.4014630864003j,297.1714181464199-1077.7152806211207j,266.1059665877892-993.2522410217931j,257.575824531179-974.7797778930294j,261.8333495888928-989.7398033393227j,238.8573178505752-912.8588455057361j,236.50141379612063-897.1829108647964j,237.1224912803382-894.4050551087388j,217.06392678332404-807.7256284487071j,222.1640222671885-817.6277685145582j,216.696844226554-769.8847442475749j,209.15535723025602-721.0119054669677j,211.17166777913633-700.0389281672858j,217.118133150685-690.968870982837j,210.23503874606422-632.1787793588113j,207.08384052380865-593.8988283515502j,203.0249783387841-533.8978457864968j,211.13854060093914-496.92227871138357j,221.28937957609946-426.0872078643646j,227.82705834307848-353.9901807456105j,220.37969896348113-298.95041037328787j,217.68805491081073-297.9599070568212j,231.1291594712131-300.527419971643j,231.4230666059821-239.00616666251545j,255.3765056188194-153.22268076816135j,243.51885474248118-199.24476888027715j,360.5389357755057+215.484945775775j,258.3569519072875-156.13979193600653j,281.3716361045198-63.378143159705j
62039941.03,721.6902333206252-1028.2205937838612j,703.4751879704064-1172.6964111875761j,601.8186148938088-1203.9815367248882j,488.99404083663757-1156.2499150552228j,421.1757970249748-1120.3600653479016j,414.2952802158922-1169.8547918522988j,342.5703709465078-1063.5100216032145j,311.26276480893057-1021.1409459478311j,305.6237093536401-1039.4997626879967j,297.3448362737953-1042.230501649129j,284.2935818952999-1022.1017705168208j,294.1660297476054-1067.8271468923529j,263.5117033365841-983.977436178833j,255.11936958095603-965.5424538867761j,259.3711482300813-980.0459508483702j,236.68195136273988-903.697087123526j,234.39352719073486-887.7947935565071j,235.04832413148262-884.7621445759328j,215.24172004198738-798.5172494896575j,220.33368001736955-808.0187809108038j,214.99543172284444-760.0927457147682j,207.59313225039978-711.2377617619206j,209.6801046882202-689.8389147887115j,215.6753274333023-680.166758056812j,208.97565253941812-621.3253758017999j,205.9584038318852-582.9201414876255j,202.1221150939597-522.6958677681795j,210.46814617075415-484.79256067660265j,221.1045605261266-412.7269842062425j,228.08030587558125-339.8072225906037j,220.80195925003565-284.97286582035804j,218.09368550131302-284.15478227394317j,231.6280620252188-285.7318315141942j,232.26566238108148-223.6586588699337j,257.24382054443004-135.3557282336891j,244.82066103990405-182.6107931748947j,369.252300082347+242.62128652548463j,260.25408984184094-138.0391137794284j,284.57073266473685-42.967206665792524j
62513297.26,712.6878007482646-1023.581385293196j,694.4706488145262-1166.0762930860844j,594.0819318220954-1195.9248757737566j,482.8392435648833-1147.64500580883j,416.03509955277457-1111.5214847911143j,409.346175795044-1160.3965419507274j,338.65441182865334-1054.4926552064337j,307.82388121539043-1012.2021017830048j,302.3426796186777-1030.4424549167245j,294.23062570135556-1033.0265704197136j,281.389971661907-1012.8561181223283j,291.19666087016265-1057.9953719573414j,260.9477020061747-974.754837197416j,252.69118678758332-956.3562535526695j,256.93749445773574-970.4030342274643j,234.53151730140195-894.5817179836536j,232.3102667975371-878.4506562742205j,232.9988032419373-875.1617142925182j,213.44200971339197-789.3445947363525j,218.52667488036107-798.4441685601043j,213.3180469637074-750.3280708854063j,206.05524301968128-701.4845922167522j,208.21509507677467-679.6532150466758j,214.26232114838945-669.3719071106871j,207.74873881681575-610.4689000882067j,204.86838140191452-571.9301718106967j,201.2612936579199-511.46883393280325j,209.85329603389027-472.62069367767555j,220.99484449128965-399.3064697649213j,228.39659796646998-325.5337642454752j,221.285975643703-270.8659023033779j,218.5606037788732-270.2229002992285j,232.20024777590194-270.78378462747446j,233.22553092142704-208.1124578931142j,259.3128148214111-117.22194055846111j,246.28283844744584-165.7453556551437j,378.67036876292013+270.4026689475749j,262.35335491940253-119.66943333016667j,288.0560773861983-22.206177381124775j
62990265.13,703.7800583110919-1018.8917167336151j,685.5745532553624-1159.4334491551176j,586.4469049290828-1187.8792424279877j,476.7678108359777-1139.0733553727364j,410.9638247637918-1102.7264576213895j,404.46330264480855-1150.9884714949762j,334.7895375873213-1045.526229004996j,304.4288838862927-1003.3142891617229j,299.1025357775676-1021.4384653106704j,291.15449996591343-1023.8768823128438j,278.52129199355284-1003.6639877573083j,288.26285767626337-1048.219382102492j,258.41360198124414-965.5838747850999j,250.29095406438228-947.2205896804945j,254.53208398024336-960.8104021061758j,232.405774751642-885.5120920280275j,230.25142624485864-869.1497875875075j,230.97374933696702-865.6029927654306j,211.66468693202395-780.2068498768956j,216.74292625868551-788.9030318425068j,211.66469928551095-740.5896617015676j,204.54178794153387-691.7512125834724j,206.77685985489316-669.4804263632725j,212.87949408820722-658.5826468380378j,206.5549219857116-599.6074216587824j,203.81464366028453-560.9267754588677j,200.44392072019687-500.21433216870287j,209.2961880417006-460.40428458727854j,220.96023437146738-385.82425204243316j,228.77363876739213-311.15793063282797j,221.83759775058567-256.6143030275724j,219.09440161182113-256.1495661652627j,232.85474261949508-255.6687351483384j,234.31499966638222-192.35882784383614j,261.5960431629924-98.81054894391289j,247.91685651574042-148.63992009736558j,388.85245682422203+298.8599067085607j,264.66721116105833-101.01949683063197j,291.8464006861158-1.0782175786836365j
63470872.2,694.9667823143116-1014.1534406260196j,676.7860589670076-1152.7694620578486j,578.9123566488317-1179.845549081431j,470.77861581669094-1130.53527624333j,405.9609885121032-1093.9749720921795j,399.64571320024754-1141.630429008608j,330.9750238585724-1036.6104225667236j,301.0771651403467-994.477105852323j,295.90271932146015-1012.487355750586j,288.11595100944066-1014.7809577651041j,275.68709352611774-994.5248610057982j,285.3641743017132-1038.498603178159j,255.9090492309268-956.4639794025439j,247.91835546035145-938.1348746657554j,252.15461898851456-951.2674017424957j,230.3044886035586-876.4875612905489j,228.21680549746037-859.8914724745143j,228.97299006092413-856.0852034026884j,209.90965045363453-771.1031928971229j,214.9823624446992-779.3944611466006j,210.03541052818588-730.876444114243j,203.05288179915001-682.0364172302575j,205.36564363086882-659.3191167008883j,211.52726069194296-647.7972671365948j,205.3948791649235-588.7389631389233j,202.7981336412275-549.9077605602129j,199.67151466339612-488.929932445661j,208.7990942181622-448.1410723672693j,220.99972370729475-372.27848052708555j,229.21114991231985-296.66557888943487j,222.46537045234112-242.2034454341577j,219.70325167014403-241.92060983768246j,233.60254573905917-240.373465915605j,235.5461138589336-176.3896910904837j,264.1066916536875-80.10986895419234j,249.7341758977697-131.28541817845647j,399.8641089350647+328.0247898031658j,267.2088247718472-82.07714171766142j,295.96212357216655+20.43453810786589j
63955146.24,686.2477179048401-1009.3683794616386j,668.1043100146144-1146.0858772096922j,571.4771141039846-1171.824677666402j,464.8705440863271-1122.0310623631665j,401.025620099626-1085.2670054241448j,394.89247370298665-1132.3222546696547j,327.2101576568458-1027.7449116398766j,297.76812721971237-985.6901474911169j,292.74268086052484-1003.5886870523844j,285.1144791973172-1005.7383167228351j,272.8869345899373-985.4382191581208j,282.50017276536187-1028.8324605533585j,253.43369624577886-947.3945811920099j,245.57308111308603-929.0985204193361j,249.80480813092743-941.7733788877113j,228.22742955527795-867.5074757343815j,226.20621090308452-850.6749920903799j,226.99636006525424-846.6075642167942j,208.176806833174-762.0327936801998j,213.2449208750167-769.9175363688099j,208.43021554899374-721.1873273222811j,201.58865658692008-672.3389781516676j,203.9817161570066-649.1678232707916j,210.20607249252822-637.0140176237031j,204.26934446828398-577.8614995177024j,201.819873053518-538.8708886163859j,198.94571072032878-477.6132001641269j,208.36431570207955-435.8289668072898j,221.111229315441-358.6664239193931j,229.71161430653495-282.041016981091j,223.1799707274103-227.62000345107015j,220.39738343513633-227.5230623848689j,234.45588623386027-224.88635474259337j,236.93056547180018-160.197191391962j,266.85878848145865-61.107261478873944j,251.74646361767552-113.67207352635889j,411.77784040314907+357.9299539027759j,269.9922581980858-62.82926374601794j,300.42554936839014+42.350998510876984j
64443115.22,677.6225802732131-1004.5383254844089j,659.5284378292577-1139.3842031541599j,564.1400095167306-1163.817480267097j,459.0424936604921-1113.560989601685j,396.1567621655362-1076.6025241273278j,390.2026640514605-1123.063780568329j,323.4942372252982-1018.929368274792j,294.5011821572296-976.9530076380452j,289.6218799984895-994.7420189999882j,282.14959320478914-996.7484786468071j,270.12038111480535-976.403543184178j,279.6704228808467-1019.2203790658752j,250.98720197781998-938.3751099031895j,243.25482720382197-920.1109382719154j,247.48236649220007-932.3276776460585j,226.17437412065163-858.5711830838793j,224.21945524546845-841.4996235266467j,225.0437011063999-837.1692875187413j,206.46607061651133-752.9948135889528j,211.53054840432992-760.4713263910215j,206.84916277765672-711.5212029798893j,200.1492624131427-662.6576439403786j,202.6253739106099-639.0250512061626j,208.91642081050807-626.2311061738387j,203.1791137133656-566.9729576596557j,200.88096877197276-527.8138769176874j,198.26826403849591-466.2617133041938j,207.99411516369267-423.46608488906406j,221.29169690736268-344.9839320476275j,230.28063339073734-267.267997973181j,223.9934551634732-212.85229210585615j,221.18837288379706-212.9454951871873j,235.4275211745248-209.19729535812104j,238.47977068289043-143.7733169839854j,269.8674004064845-41.78911353314725j,253.96581322214934-95.78929051019092j,424.67397572184296+388.6086967219591j,273.0326526814582-43.26179880921567j,305.2610699360664+64.69113436224079j
64934807.34,669.0910558371273-999.6650405104918j,651.0575621533003-1132.6659119539413j,556.8998805991021-1155.8247797279741j,453.29337500624956-1105.1253162253515j,391.3534705738009-1067.9814843147583j,385.57537765111545-1113.8548309569574j,319.8265718882955-1010.1634609408675j,291.2757516458883-968.2652778279079j,286.5397852090962-985.9469103739789j,279.22080990623783-987.8109625145419j,267.3870065378469-967.4203137040948j,276.87450217172614-1009.6617829695904j,248.5692317829735-929.4049948146512j,240.96329591679668-911.1715388772942j,245.1870155765627-922.9296403294874j,224.14510464108614-849.6780286494607j,222.2563578045937-832.3646395621752j,223.11486215230872-827.7695795981112j,204.77736454733557-743.9884050309593j,209.8392016008013-751.0548885372965j,205.29231481531886-701.8769443686253j,198.73486848042324-652.9911387179711j,201.29694182632522-628.8892722071532j,207.65883972212498-615.4466975026628j,202.12504958351377-556.071216267614j,199.98261967663808-516.7344022850475j,197.64104928537515-454.8730839594478j,207.69062109122314-411.0507771320599j,221.53745090425394-331.2248786887167j,230.9268024690071-252.33075418622056j,224.91851772259068-197.89024615791396j,222.08843572162698-198.17801030290732j,236.53020834023545-193.29736905195557j,240.20503886220968-127.10961048006473j,273.14881886930874-22.140828912679666j,256.404955870121-77.62558930725675j,438.64159771301615+420.09472668036494j,276.34640349420295-23.35971137798436j,310.4953909728521+87.4759985876398j
65430251,660.652803405828-994.7502557834264j,642.6907919563291-1125.9324395958436j,549.7555709228565-1147.8473702563647j,447.6221110496938-1096.724283357976j,386.61481429873254-1059.403832007411j,381.00972126426296-1104.6952224916904j,316.20648190531676-1001.4468546376795j,288.09126691106576-959.6265476181964j,283.49587371512047-977.2029189771854j,276.32765426672637-978.9252868192002j,264.6863917139439-958.4880109557297j,274.11199578972025-1000.1560958784313j,246.17945736679297-920.4836646526772j,238.69819540015052-902.2797321087919j,242.91848329497287-913.5786073066281j,222.13940930259616-840.8273551470297j,220.31674442407416-823.2693084042386j,221.2096994998613-818.4076403927028j,203.11061979079153-735.0127110069651j,208.1708470638748-741.6672680068502j,203.75974908291133-692.2534055360429j,197.34566415229165-643.3381610256499j,199.99677519532258-618.7589231612542j,206.4339093330404-604.6589118344718j,201.10808726059642-545.154106442666j,199.12612369220932-505.63010649794904j,197.0660548659154-443.44498468616473j,207.45569950427188-398.58163180263296j,221.8448208120621-317.38071277707525j,231.66116017407813-237.21482334262004j,225.967907935248-182.72512115061915j,223.10986908136888-183.2119633982522j,237.77640600677438-177.17839476427446j,242.11778550764745-110.19696558364755j,276.72074111038387-2.1468222561204495j,259.0774576710943-59.16857080259941j,453.7796217750779+452.42182541084975j,279.9513330166974-3.1069844972422267j,316.1577808882143+110.72774720490327j
65929474.83,652.3074553246983-989.7956718634827j,634.427226322027-1119.1851864084667j,542.7059302695654-1139.8860180190236j,442.02763717601897-1088.3581154309509j,381.9398753090908-1050.8695034309972j,376.5048148608067-1095.5847644676492j,312.633298327216-992.7792110018034j,284.9471685846515-951.0364046319803j,280.489631370114-968.5096016575642j,273.4696592358739-970.0909695651856j,262.0181248286933-949.6061147588787j,271.3824964355949-990.7027407059487j,243.81755673297528-911.6105475061534j,236.45923973141313-893.4349269546544j,240.67650395675878-904.2739168460588j,220.15708215765846-832.018502510385j,218.4004475861537-814.2128934195875j,219.32807690213127-809.0826631432275j,201.46577617373038-726.0668646385301j,206.52546176675943-732.3074972831027j,202.25155852221314-682.6494203968557j,195.9818601153877-633.6973826763078j,198.72526175235464-608.6324047537266j,205.24225938911343-593.8658236943986j,200.12924052988467-534.2194130269008j,198.3128847771766-494.4986038426324j,196.5453691138241-431.9751797450554j,207.2907922547854-386.0574394228029j,222.2109992860211-303.44027302888344j,232.49639064925947-221.9075019926336j,227.15407796470316-167.34904643361668j,224.2647094600636-168.03954166750896j,239.17818476523576-160.83246829687448j,244.229756719704-93.02549630983695j,280.6024520308156+18.209487187157926j,261.9979042382086-40.40489858881364j,470.19801125018853+485.6234009738723j,283.86686696402705+17.513391457880694j,322.2803478177962+134.46965915170142j
66432507.66,644.0546185993346-984.8029585497524j,626.2659553064432-1112.425517491555j,535.7498149615238-1131.9414617322886j,436.50890122245187-1080.027020623535j,377.32774845033515-1042.3784253041058j,372.05979146852576-1086.5232590457185j,309.1063628541472-984.1601884082525j,281.842906582006-942.4944345974573j,277.5205525419309-959.8665143267073j,270.6463656446873-961.3075282615941j,259.38180131419455-940.7741044767035j,268.68560428357966-981.3011396020371j,241.4832141350158-902.7850707381546j,234.24614888527992-884.6365314074724j,238.460818265967-895.0149049541352j,218.19792315231092-823.25080769683j,216.5073064949158-805.1946528553075j,217.4698657075303-799.7938340357496j,199.84278244444113-717.1499886779362j,204.90303342539818-722.9745955178473j,200.76785235510636-673.0638017963445j,194.6436896468444-624.0674475670456j,197.4828239704084-598.5080800772832j,204.08457325872595-583.0654608834884j,199.18960833171988-523.2648769634478j,197.544419461809-483.3374912933481j,196.08115496646616-420.46156060638214j,207.19672853113886-373.477094596991j,222.63498945399772-289.38999446499304j,233.4459982970971-206.39789262933584j,228.4890535031327-151.75454926225785j,225.5646042169765-152.65331069213192j,240.74729945649364-144.25156156423373j,246.55324712749746-75.58445979133907j,284.81501234737516+38.94568385739474j,265.1820763734686-21.320289159906338j,488.01915136456324+519.7319027414885j,288.11421885035423+38.519432486330885j,328.898349558327+158.7261529452848j
66939378.57,635.8938759986952-979.7737548335722j,618.206060767998-1105.654763155891j,528.8860881745716-1124.0144132459307j,431.064863464485-1071.7311912933421j,372.7775413256801-1033.9305151184067j,367.6737970240157-1077.5105014725057j,305.6250276957192-975.5894420675113j,278.77793998124133-934.0002213833691j,274.58813999930555-951.2732119762506j,267.8573221044552-952.5744799118768j,256.7770237675208-931.9914589739933j,266.020926908687-971.9507138855174j,239.17612003066674-894.0066608932353j,232.05864870524277-875.8839523505792j,236.27117332214146-885.8009052061116j,216.26173815854966-814.5236044853069j,214.63716716818038-796.2138395492823j,215.63494501060865-790.5403318288464j,198.24159655181583-708.2611949958479j,203.30356089594022-713.6675678883803j,199.30875690725844-663.4953405364075j,193.33140999928918-614.4469704570583j,196.26992158784748-588.384273261938j,202.96159232143143-572.2558037110871j,198.290381691295-512.2881989639263j,196.82236231748163-472.1443619088002j,195.67560871627092-408.9021838523753j,207.17352877124716-360.8394090576188j,223.11842434564215-275.2145414197837j,234.52363303815167-190.6766253016641j,229.98447971461036-135.93413064669778j,227.0208513352724-137.04580827007854j,242.49536094799205-127.42721245852539j,249.1013039285672-57.86221479312497j,289.38145825252695+60.08036667274595j,268.6471220191281-1.8995046324880924j,507.37940042851585+554.7780615193783j,292.7165874766821+59.93017725375745j,336.0505415677558+183.52279760937967j
67450116.84,627.8247871370056-974.7096688819779j,610.246617169621-1098.8742193727398j,522.113620232486-1116.1055581196924j,425.69449659579726-1063.4708043972014j,368.2883741761668-1025.5256814111385j,363.3459902243703-1068.5462802935376j,302.1886554327536-967.0666241171643j,275.75173690489606-925.5533470303637j,271.6919048002717-942.7292486900401j,265.1020849081781-943.891341000558j,254.20340187160016-923.2576565716956j,263.38807921700334-962.6508839725182j,236.89597103995436-885.2747436017717j,229.89647087832998-867.1765954394575j,234.10732262603068-876.631248571037j,214.3483390128115-805.8362232678467j,212.7898825382211-787.2697006286973j,213.8232018156339-781.3213274660127j,196.66218594658557-699.3995840483938j,201.72705460333793-704.3854049275963j,197.87441650194552-653.9428043618045j,192.04530391543216-604.8345357111236j,195.0870543939343-578.2592681475331j,201.87412079490983-561.434784576068j,197.43285089214407-501.28704484010035j,196.14846943669613-460.916822072369j,195.33089763765597-397.29530761352805j,207.2202380685297-348.14281295901094j,223.66603866334228-260.8977651211982j,235.74265766775102-174.73539143841606j,231.65178027177996-119.8799311799607j,228.64454874084987-121.20922283134743j,244.4340567381832-110.35030671768644j,251.88791657325203-39.846201579455354j,294.32701746804406+81.63316183377708j,272.4117298595403+17.87365523650728j,528.4308377896318+590.7899091824355j,297.6993719817939+81.76570535878683j,343.77956867872206+208.8863147555445j
67964751.96,619.8468895335586-969.6122780495889j,602.3866923534542-1092.0851482318149j,515.4312888845702-1108.2155561930915j,420.3967857020313-1055.2460219023028j,363.8593797593242-1017.1638240293023j,359.07554237878975-1059.6303775586614j,298.7966188815531-958.5913837095759j,272.7637744041825-917.1533917786044j,268.8313661834702-934.2341776539307j,262.3802179349914-935.2576274778039j,251.6605523193469-914.5721749992393j,260.78668337979-953.4010693020809j,234.64246990602038-876.5887434795548j,227.759352913423-858.51386497897j,231.96902609081852-867.505263230981j,212.4575435601118-797.18799083263j,210.96531256198512-778.3614771966584j,212.03453121366832-772.1359836719245j,195.10452790542072-690.5642443206j,200.1735370035787-695.1270818251717j,196.46499443133257-644.4049369065185j,190.78568128824188-595.2286960172264j,193.93476530134848-568.1313070301554j,200.82303102964215-550.6002880201227j,196.61841266147306-490.2590529343548j,195.52461858622206-449.65251318992546j,195.04907099154602-385.63941965993047j,207.33484662400477-335.3849360759693j,224.2856627320848-246.4237656794028j,237.1159645121816-158.56642500627137j,233.50237464196977-103.58349269510941j,230.44680071633854-105.13516289124495j,246.57538521248568-93.01093735562885j,254.92819539782064-21.52293281462081j,299.67934638060945+103.62473651374178j,276.49630976890234+38.01636321401802j,551.3432280854756+627.7915204812773j,303.09040887346464+104.04715643542374j,352.1324068137351+234.84456798768366j
68483313.68,611.9596996505568-964.4831289178194j,594.6253482889458-1085.2887784070742j,508.8379795665305-1100.345042147932j,415.1707282288664-1047.0569911878788j,359.48970322718355-1008.8448343864786j,354.8616372616165-1050.7625690216485j,295.44830095981706-950.16336709436j,269.81353834561077-908.799934091333j,266.00605146164406-925.7875511619718j,259.69129255625995-926.6728547394465j,249.14809874009111-905.9344913426596j,258.21636877011656-944.2006882563744j,232.41532545946376-867.9480840238291j,225.64703812346244-849.8951637964158j,229.85605005765484-858.422274391352j,210.58917570424816-788.5782301384182j,209.16332434179924-769.4884040071432j,210.2688365745181-762.9834545331594j,193.568609880667-681.754251747215j,198.64304308233238-685.8915576983143j,195.0806740139051-634.880456601623j,189.55288098172332-585.6279710816902j,192.81364373717537-557.9985895238456j,199.80926928908545-539.7501514033896j,195.84857699111907-479.2018441625023j,194.95280414022-438.3491383326924j,194.8319397772322-373.93324609359433j,207.5143704052387-322.5620912559074j,224.9877574813785-231.77780077666608j,238.65599423720764-142.1620276289543j,235.54791444607582-87.03560301498476j,232.43894366760105-88.81450588652066j,248.93188363665942-75.39832181235644j,258.238544201424-2.8779887253349408j,305.4687928974939+126.07681181877109j,280.9231849795393+58.54677723303447j,576.3062201478622+665.8014051442133j,308.9202354844423+126.79674850548298j,361.1608617632929+261.4265349231266j
69005831.96,604.1627139085937-959.3237373600086j,586.9616417939055-1078.4863056288755j,502.3325856450723-1092.4946260631318j,410.01533394483454-1038.9038454376773j,355.17850200358714-1000.5685957121648j,350.70347096528235-1041.9426243319842j,292.1430945549308-941.7822176967272j,266.9005233003367-900.4925506749096j,263.21549591749533-917.3889206192812j,257.0348875451598-918.1365376056905j,246.66567162908223-897.3440819899914j,255.67677190346012-935.0491580780945j,230.2142525859719-859.3521875049688j,223.55927561084744-841.3198931088597j,227.7681673177268-849.3816040862573j,208.74306546514254-780.0062600817481j,207.38379225654018-760.6497091262504j,208.52602975373392-753.8628850605072j,192.05442987676952-672.9686691074241j,197.13562089349088-676.6777748315601j,193.72165974612977-625.3680555426906j,188.34727283225448-576.0308463150039j,191.7243293841414-547.8592715878061j,198.83386201807377-528.8821663978781j,195.12497301013696-468.1130352571074j,194.4351241882124-427.0044939843011j,194.68092365538232-362.17572439695664j,207.75516321659165-309.66872872003796j,225.7846470510433-216.9468465813874j,240.37488982594914-125.51418725433658j,237.80051579517905-70.22620388568538j,234.63276882951294-72.23730762042518j,251.51684156247302-57.500757832304885j,261.83683224792196+16.103987470552603j,311.7286897729929+149.01217294820123j,285.71680056404864+79.48405499292606j,603.5317957605216+704.8304603457452j,315.2223844726127+150.03779359997824j,370.92213299624825+288.6622559832124j
