Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
143147799.3,295.3462791013451-1514.399403115949j,164.80101534965186-1116.8045183496101j,107.9849783760277-766.0261546936908j,93.45105130014842-411.0329720482676j,105.5656936476945-70.65503105416464j,149.1849562295944+442.47376135985695j,325.4679032163001+1241.702336155082j,1154.5805892641574+2943.439919162039j,9712.664776590884+3827.748465822895j,2753.3585822532236-5200.165698881922j,786.455894407064-3076.5439690901976j,391.84732848022423-2143.513484470196j,250.71899515635658-1612.3624253294572j,185.93494236876342-1243.126903926123j,154.30098375154702-946.4897381954967j,145.52338416254162-675.8001359362754j,203.9161071822199-413.89891701711406j,171.2128058992135-209.30362101232535j,196.24986072664794+137.25729334850908j,292.5165412912661+592.7886908989394j,564.8082487232576+1306.641343789186j,1613.4800802555314+2626.43899982595j,7119.647290824882+2227.2501292194947j,3586.602920332009-4431.676927065184j,1146.4326886062606-3106.430555798336j,574.2745326352193-2250.8855429581477j,366.299073135932-1746.209326940917j,269.42550381457283-1403.7811584626324j,218.4011040891614-1143.440988959775j,191.4187320330375-926.5553088678884j,182.1032580324516-730.7516599807632j,199.7668904951954-544.3870507473252j,230.49520529168592-413.91244516741926j,208.43655274247135-237.79078095384412j,229.87715220570658-16.441868759999547j,288.65548205607126+244.47503164128915j,407.5563448202584+576.2167501288853j,660.8849384296833+1030.2004785077866j,1281.6816903605793+1665.443010506186j
144239997.4,288.1985186941582-1493.2966201940376j,161.06067733317994-1096.5932403352685j,106.1465224244455-745.1781715091963j,94.63635282836736-386.0116834426871j,105.23259547327923-39.371177602402106j,155.68067948663142+486.90898478387635j,351.66878401174006+1326.3621608237172j,1330.2132124668342+3171.243922243399j,10975.141745091069+2021.1939509729577j,2333.557301066985-4892.128615299069j,718.4234068046284-2937.734521831415j,369.20078781266466-2066.0068910153054j,240.29998506467192-1558.3462865291795j,180.4528764782208-1199.4415433245283j,151.69472591006368-906.7628247649398j,146.80531590041159-634.9667611883797j,219.82283735017472-394.1931067173143j,170.3072860184496-157.79634059884873j,206.18447392537038+202.37151768533568j,320.65685148661987+690.3090310907015j,657.9885637524483+1482.1940367817065j,2088.4123885059807+2956.4965922668575j,8088.770910696364+147.00606891677342j,2711.6430191681875-4191.399226663042j,962.51593405177-2873.8054749676226j,511.8983087040614-2114.214369384051j,337.9173341419215-1653.5844571765751j,254.3393103370766-1332.881442123987j,209.9752280754106-1083.7772836174343j,187.43115219884191-872.1667831132606j,183.3391601479812-677.4538998151684j,213.7141777360947-496.52884576736034j,221.07278755172248-371.23313251151717j,211.29935230646737-172.92632330228287j,244.1015963061013+60.68856198659542j,318.8504199612943+342.91007302477624j,471.7858570848536+712.0091720090367j,814.2137538450886+1228.6041335309947j,1714.0817060717004+1918.2713458894273j
145340528.8,281.20769770327536-1472.251230079659j,157.4146677740025-1076.3981394503016j,104.38893412815167-724.2473878768609j,96.52589281486927-360.481160549493j,105.59095239641884-7.747594543961188j,162.83579341270013+532.9470882441038j,381.3016165354373+1416.4943383231732j,1545.9931559398394+3420.397980585409j,11454.323304706119-308.3838076631257j,1999.1161851700244-4602.10766734389j,659.1139290924759-2808.9999584802235j,348.6386410884021-1992.279251294528j,230.6670701475977-1506.0484984063082j,175.38462108117122-1156.5464514347009j,149.44651804741952-867.1928578456011j,149.3138552460083-593.5065588508827j,220.46909232795008-380.80248698884475j,171.62746640632167-104.82922415624428j,218.0532284823517+271.1269627687592j,354.5949086695139+796.6943398326966j,778.0782841249959+1680.8479430047098j,2769.928656227681+3275.0456980338295j,7714.531325843189-2193.681519739985j,2095.933206958276-3882.126192993626j,820.9274915983642-2668.001528662062j,460.3479928762533-1990.24801286598j,313.54907642027166-1567.236812110526j,241.1801628481823-1265.3048368307898j,202.73864389349626-1025.806974418637j,184.55907587943068-818.3211892428327j,186.94850881859028-623.990555755988j,228.4938059631916-457.2947910762582j,212.96441346502104-317.8718131749828j,217.74762798182417-104.75532373182243j,262.41156776661535+143.39373788404805j,357.27816656251935+451.4664765353889j,556.7650050700065+865.9032086988329j,1030.8057245340024+1453.8023434340575j,2359.1481016706352+2120.847577407864j
146449457,274.371275810887-1451.2622698430478j,153.8619525550916-1056.2161073049103j,102.71374951877394-703.2253583589184j,99.4330880559096-334.44624012796595j,106.50302312963493+24.28124524022224j,170.7193699782426+580.7236844109615j,414.953117259854+1512.7108696985988j,1813.9227900075437+3691.590457978955j,10942.94592224179-2613.124202203555j,1729.709240503651-4333.514840720065j,607.1102968980705-2689.2472143659998j,329.9177023080404-1921.9890989325886j,221.75254597949703-1455.3250475373316j,170.70992083118625-1114.3555367224383j,147.5779981948922-827.690501781533j,153.5819639017276-551.382704694316j,206.87616126933358-358.2900673012873j,174.75212539549779-50.2567265499249j,232.1634783134627+344.0958184958314j,395.86269269156253+913.4939703863979j,935.6705884871855+1906.5719694145448j,3747.5184005527253+3486.4355210897593j,6333.824126643643-3751.469523960084j,1659.0646158500817-3572.308183481615j,709.9119689016891-2485.4185982455047j,417.3042020239557-1877.0835264063994j,292.51816922690557-1486.3052192630125j,229.7045031772763-1200.5913855771876j,196.6209999940855-969.2210607572308j,182.9328550848387-764.7496816421433j,193.8974045964245-570.7960911601419j,234.38613415225646-425.5059304509665j,209.59629980214365-257.9572460593056j,227.58371041735228-32.86884917917657j,285.6797183364207+232.8582975555916j,406.6690386423754+572.3287729556793j,671.4967675413238+1041.4750748866154j,1345.0230003844076+1701.7260800932659j,3290.433223262684+2117.595577342547j
147566846.3,267.6867604151103-1430.3287077690873j,150.40155119864068-1036.0439195290164j,101.12287694533185-682.1029797842348j,103.84719155743471-308.04233337532264j,107.88434832999175+56.78854818671553j,179.4110400857009+630.3878123413124j,453.33859935899744+1615.708822099903j,2150.217658935211+3983.6540144346586j,9688.676068993207-4370.6762326447615j,1510.2751788891278-4086.7862173405824j,561.2693873712453-2577.517809173806j,312.82993191731407-1854.8307465840794j,213.49699843033568-1406.0428683638897j,166.41236439780087-1072.7852057404589j,146.12384184014292-788.1600600558377j,160.4614755947622-508.80265829235395j,191.19163627231796-322.2288132154373j,179.47496185503675+6.196065375599787j,248.92102029272576+421.94160561920035j,446.53156534944804+1042.5819137603858j,1146.6877126817667+2163.130767054143j,5087.438403889262+3368.5171757844905j,4814.8308542008745-4348.898836412538j,1343.074042920698-3286.266739397175j,621.4341067451144-2322.620368628698j,381.03734873332587-1773.1340834147636j,274.2926550590724-1410.0534056796114j,219.7195824827809-1138.3304835833228j,191.5883080087275-913.724899154229j,182.79801028584387-711.2018250087351j,205.28146479278857-519.535855787723j,227.86188382018435-389.0284156166472j,210.805645603968-193.98174982202198j,240.96235610793056+43.45392512870844j,315.1900411107736+330.52365948528256j,471.0186457808205+708.1618846279669j,830.0717456899804+1242.1724759828596j,1811.2662550924852+1950.0671695382407j,4446.737627614761+1591.859044230755j
148692761,261.15170659827794-1409.4494430290115j,147.0325388238547-1015.8782289343014j,99.61868132015861-660.8703919046201j,110.48530896074618-281.7545115401348j,109.68474737417597+89.84875774509261j,189.00271375345+682.1038204987394j,497.33641039471524+1726.2830740884413j,2576.7364466473355+4291.63016842685j,8153.112656802731-5409.924306141214j,1329.631446517079-3860.9253424316967j,520.6617649112137-2472.971284014713j,297.1966073621125-1790.5296509929676j,205.84828350474382-1358.0784687419236j,162.47944409202938-1031.7535234340191j,145.1375152252279-748.4975989074451j,171.204668686356-466.6624651260265j,179.89251075533522-277.6869869680348j,185.73467522284128+64.86949603088684j,268.854936356097+505.4416082462601j,509.44688026370204+1186.226549699892j,1435.4967453034556+2452.4432200893343j,6657.299550659176+2531.8707756523904j,3594.2389913407-4366.500245475636j,1109.4094677883643-3030.175870179977j,549.8890851983044-2176.5817493198747j,350.2391848692311-1677.0729027165169j,258.4511991672106-1337.8465967284976j,211.0757210228696-1078.1506382025618j,187.64919021511207-859.0323878218364j,184.58552471495847-657.4950254375317j,220.63284016976786-474.11021067866784j,218.0172374925567-340.6622650194819j,215.9088030555877-126.63519538467177j,258.35629929185+125.15116111950014j,352.791353703642+438.1524428173832j,556.2970820903988+862.1484225388278j,1055.0268070662194+1469.5591496070388j,2506.4167372471893+2127.121614279371j,5337.6812092808905+255.26296239384905j
149827266.4,254.7637171087579-1388.6233052255293j,143.75404840839735-995.7155579960149j,98.2040953439475-639.5168562139055j,120.15584407313031-256.9021332144496j,111.87682064616422+123.53590543507508j,199.60068957350106+736.0535164634014j,548.0333060038206+1845.3402945315154j,3122.5098284767364+4603.17947479609j,6686.287323378308-5855.605030755829j,1179.4206706519458-3654.3172412989425j,484.526070127106-2374.8698986382296j,282.8635953245048-1728.8384269466817j,198.76068195500028-1311.3166966838216j,158.9027812673678-991.1793292666856j,144.70062380354818-708.5892509809898j,187.067897992905-427.5335149690598j,173.42538074544763-229.07098060283607j,193.57471402162278+126.15152302891423j,292.65437438731357+595.5146246713043j,588.5864517022021+1347.1614715969654j,1839.7438920492348+2770.2866695469174j,7836.308710927575+685.6293507821063j,2713.3873114818757-4137.840515871424j,932.8306139755567-2803.2771421494704j,491.29019608535725-2044.7297681336552j,323.90748431287034-1587.785312880632j,244.6587230760859-1269.1324269428587j,203.661548974724-1019.7105635914209j,184.8682003125059-804.8621230098123j,189.01609343810904-603.6648526177614j,233.70099805147254-438.4081567970114j,211.9261377972033-283.34627486085344j,224.54146630053788-55.708851189795936j,280.5694091021571+213.37434958613667j,401.153240077397+557.9064761047781j,671.6403583006054+1037.8749674831708j,1382.7656454920873+1718.2453455519612j,3493.4426561235787+2047.4375153357705j,5234.383576269337-1471.3473359582242j
150970427.8,248.52044235959937-1367.8490538059714j,140.5652734040447-975.5522905674485j,96.88276827574346-618.0306070400568j,132.7984954611088-236.31937525600335j,114.44897089201821+157.92379902272165j,211.32823980037548+792.4386344127001j,606.7847622629599+1973.9135828896574j,3824.5552188841925+4892.112649846807j,5440.847708120414-5916.76029366071j,1053.3414449859997-3465.150031117476j,452.234239050571-2282.564941577277j,269.6974969790728-1669.533410193245j,192.1942044471598-1265.6496227785544j,155.6785713519376-950.9812775307923j,144.93842992415748-668.3107408835182j,206.94078864113004-396.72919221582754j,170.6738084777917-178.33338570610607j,203.12384228178865+190.47840206042173j,321.2217977078865+693.2553735197098j,689.6188053308018+1528.63434867052j,2416.8283707327873+3095.551989690598j,7788.550049871716-1664.946117673304j,2093.665282508407-3834.4626611258927j,796.6818205774434-2602.4932240065523j,442.7493102055227-1924.9078992986792j,301.26581418021476-1504.3290463108938j,232.64866706429794-1203.4252399601987j,197.40219875530636-962.6912655158308j,183.391036041221-750.9388914088547j,197.16558193145954-550.3777484279885j,234.62976974025966-406.62307843895496j,210.8147651965375-220.81563989854857j,236.72510182918444+19.42664977552258j,308.8072823379183+309.5256942900411j,464.18552983385933+692.4254301160225j,831.3792586398524+1238.7647324902769j,1870.6146774055696+1962.0480158588607j,4647.195218948412+1367.1993854913094j,4255.708855829633-2650.585993392233j
152122311.5,242.41958044735486-1347.125377337123j,137.46547076805172-955.3846627249509j,95.6592676939035-596.3986673134702j,144.8704971066278-223.5794923751138j,117.40115037069029+193.08687191813806j,224.32878378477855+851.4836795918745j,675.2958695537113+2113.1764851346093j,4725.565747725288+5107.402317047888j,4440.130005580662-5764.902907891018j,946.595450523226-3291.626279812441j,423.26475066191756-2195.4847117258096j,257.5824897154117-1612.4116844934745j,186.1140295362744-1220.975515124554j,152.80833575923347-911.0767641959466j,146.04611269772244-627.531072891055j,222.3024570277878-378.8388522720032j,170.64841530122564-126.06259500192117j,214.5906586831848+258.3436733178588j,355.7500332594006+799.9770744013613j,820.7886775598556+1734.3733404761324j,3247.9252299799746+3364.751145575782j,6578.165888924524-3426.883258240509j,1654.5447805254535-3528.0326355883076j,689.7850690316498-2424.2625755868585j,402.13859709007045-1815.3175654385336j,281.70689525059-1425.9018134562289j,222.21019062949247-1140.2930143671765j,192.26094948081965-906.7889396110959j,183.49008542724502-697.0103270166735j,210.0261252314638-499.85200432782256j,225.43969313786835-365.80982188338817j,214.05169655872322-154.62671248627848j,252.8240969299838+99.65179719218254j,344.81734295490116+415.31923529249497j,547.732110121784+844.8684629822981j,1058.482915319706+1466.238006331799j,2597.286738612731+2119.115456508478j,5371.39645135349-114.04978799747263j,3149.6774218369223-3059.894165543114j
153282983.8,236.45887719474428-1326.4508926350547j,134.45396448547342-935.208752622809j,94.53935717888612-574.6066192923217j,148.63571247732773-217.3503523372324j,120.7422822652133+229.10123608586056j,238.76979640497404+913.4392186323056j,755.7308134349187+2264.4537845374407j,5862.52323439402+5156.89116026275j,3653.723296595574-5510.375971146265j,855.4915140813808-3132.0622238090095j,397.18187877808055-2113.1240850619392j,246.41772820205765-1557.288500940586j,180.49006269688144-1177.197885114757j,150.30012198681868-871.3806966230995j,148.33365345083322-586.1284368862864j,221.11476355379887-366.03960525593743j,172.72451265460592-72.27377908161115j,228.26840163397327+330.3119582328003j,397.83478703629373+917.2636058572438j,994.3431694006871+1968.3197509194126j,4418.900573436359+3419.1598730234673j,5055.788912561565-4204.341001343155j,1337.45822493163-3244.270690221586j,604.4878010293592-2265.2246759807986j,367.8661466649423-1714.4582190143904j,264.75210896155033-1351.8149441995115j,213.17923636870916-1079.3462904024818j,188.24562914719618-851.7088640203247j,185.64219959208597-642.9066848595486j,226.0548644549164-456.62276105337634j,216.3771083921663-313.2616671470505j,221.06543087385853-84.95468469653602j,273.5390619903101+186.06448565790464j,391.1270816784376+532.8575506082866j,660.7377366762877+1018.8125234868868j,1390.1024110980716+1714.3970934244353j,3615.5508330832495+1983.4815702039473j,5030.328867111781-1781.9415123947535j,2291.6741648646803-3028.0873903682814j
154452511.9,230.63612622101095-1305.8241437423142j,131.5301496751484-915.0204692148809j,93.53038452252267-552.6383180376556j,141.2596388909697-208.35321225554335j,124.48874037045618+266.04577320335244j,254.84764257305807+978.5856956901224j,850.8623497491847+2429.224062261779j,7234.69668520132+4891.048138774799j,3038.744966582467-5216.185407098677j,777.1612937188233-2984.927760366546j,373.61947346958465-2035.0355167670177j,236.1151977440572-1503.9950286403484j,175.29661066989638-1134.2245830615875j,148.17038317312347-831.8040599730841j,152.30128184602125-544.0402592748837j,206.29472334452112-342.617941050277j,176.56228725640875-16.752852918760418j,244.54880438406826+407.03674217105026j,449.6413003483275+1047.0317648263674j,1228.8446092144495+2233.754014961693j,5912.421941430767+2937.3330803164044j,3775.059705519516-4316.109966904065j,1103.3779015202326-2989.9345984053234j,535.4437678717277-2122.435443950789j,338.72442462412016-1621.0736938327595j,250.02226700932263-1281.4719276009137j,205.43287019608135-1020.2285914290469j,185.42244852056862-797.1613761118942j,190.63953234119674-588.720806789445j,236.93200577063055-423.18483762355623j,212.10715148306042-253.21125674488385j,231.68593712755154-11.337257648882321j,299.9582625907843+280.00486186261793j,451.43660878396986+664.7121943656115j,817.2376178005109+1217.715958584885j,1884.6573829479053+1955.5064075726411j,4751.295684553303+1199.6239516779606j,3970.0463340380384-2774.150880233584j,1698.1208563587993-2830.572443613678j
155630963.4,224.9491690441737-1285.243600744228j,128.69349739437658-894.8155396724337j,92.64183359972395-530.4755328801692j,129.41913108963206-190.5660247368883j,128.66352414260794+304.0032179290108j,272.7935877537801+1047.2378667606897j,964.2775444338055+2609.104634304801j,8739.155515282906+4111.398252743687j,2555.885720366309-4915.749602223774j,709.3538681327793-2848.855813492524j,352.2681879939817-1960.8213088752211j,226.59793602799726-1452.3763850147052j,170.51217204575752-1091.966922380782j,146.44692187104596-792.2522449685906j,158.75448505080658-501.4063397712739j,190.4245656458694-305.52717478930145j,182.01410791732022+40.814593633333274j,263.94561113349914+489.2824769000075j,514.1554240639966+1191.6013886324324j,1552.8710054829596+2530.898460670715j,7336.604255113098+1524.1812845881868j,2837.7281598380428-4125.70088935916j,926.7631974583875-2764.509885852949j,478.84452001173076-1993.3962336862437j,313.7861537841014-1534.1068022783743j,237.21640848570638-1214.3508284580812j,198.88677090035125-962.6079524041176j,183.9423316810607-742.8634881017275j,199.63034441194458-535.2955108520603j,234.25552401215896-390.1648028872361j,212.766117540729-188.65492795539433j,246.12308773680775+67.01346866808228j,333.67712285304316+383.1102404386637j,531.2684720382988+813.9749634357182j,1039.742777391689+1443.15671340934j,2621.4095891516654+2103.523291985331j,5348.216388607245-355.93849533173005j,2910.1781868947-3052.3071274150943j,1295.369422099676-2594.5618586993187j
156818406.3,219.39589521965007-1264.7076584148822j,125.94356028594791-874.5894952935506j,91.88612300227771-508.09750045630454j,119.19177659485362-165.89365753370765j,133.29591465461158+343.0612349303191j,292.8813132064539+1119.74995761733j,1100.662870714928+2805.801444902639j,10095.398731460671+2657.43029207585j,2173.569924117729-4625.628330543884j,650.2861475656235-2722.6365277724876j,332.8653477516073-1890.1269756810411j,217.79855732876007-1402.2899015826333j,166.1193531492504-1050.3388097549737j,145.17355078604822-752.6231516266021j,168.9134900172214-458.95317455383883j,179.3367956183181-260.3013705866249j,189.06456831395366+100.8006317367671j,287.1300704694143+577.9519312554676j,595.5689517846379+1353.763800175175j,2010.549185957939+2850.76038390175j,7842.744376248539-712.018603262809j,2177.4159945246734-3834.6069453707787j,790.7817673467241-2565.023573757342j,431.92729502481524-1876.0146212468928j,292.33164456455387-1452.661896226337j,226.0964828352935-1149.9897239901352j,193.4962904112544-906.1693341881944j,184.08863090122304-688.5565738479788j,213.49001643618598-485.2535962086869j,223.99568637661847-345.82684310575473j,217.63053461677052-120.5316111951459j,264.9365934426159+151.11924044757617j,377.0092395950986+497.3887753502733j,639.0602128756404+984.1864751878636j,1364.7209332610084+1689.7093148096055j,3648.169784013459+1944.0490111987253j,4864.242559043751-1957.369611851979j,2120.402120372438-2965.6773095559383j,1018.0597971893089-2366.723551623105j
158014909.2,213.9742425202453-1244.2146346826707j,123.27997924833102-854.3376556573968j,91.27978390977329-485.48037464226064j,112.08296565363264-137.77473941313008j,138.4214860031703+383.3135097934391j,315.43637102868314+1196.521663409396j,1266.2009270519225+3020.9917569872136j,10873.273015754527+595.3123338453017j,1867.7315300502505-4353.221308343837j,598.5329653211652-2605.204597787827j,315.1868608252646-1822.6355517573024j,209.6580273931872-1353.6035872850398j,162.1049291782598-1009.2558562165939j,144.41760067346894-712.8052397129684j,184.17814203349994-418.8958712359985j,173.14068464724144-211.21491684209215j,197.79824947907335+163.6260794092283j,314.9827242632392+674.1200855747858j,699.8823847121671+1536.820901108122j,2667.951010715725+3159.9742394522837j,7029.187893227203-2785.074961117847j,1711.1928670659615-3530.0026314692395j,684.1545171876444-2387.9608496164988j,392.65414916365484-1768.5457134085868j,273.79736220866226-1375.9743354429127j,216.4765359412741-1087.9744545239032j,189.26231432127676-850.6080441457173j,186.35867405584364-634.0699161066395j,229.81827824506723-443.4751589321917j,215.8883962671065-290.440790192947j,226.2714688641729-48.70692948632373j,289.0609504300121+242.2367683183832j,433.3374220812873+625.3012102250793j,788.028350308302+1178.8844644897426j,1849.7304549476921+1930.8753863249808j,4768.893305874191+1118.56250459065j,3773.6867167680566-2826.0663425004004j,1579.8117665909108-2753.0449201041365j,822.2909918545499-2160.8494423106013j
159220541.2,208.68219716287268-1223.762768903801j,120.70249135831546-834.0551107244164j,90.84523259136495-462.59657021058035j,107.60180688903222-108.19656891630045j,144.08240186388338+424.860880688502j,340.8481589295498+1278.0051176500592j,1469.1222120846357+3256.080303780001j,10749.201984272699-1662.1556745230464j,1620.3955753742255-4101.109337758547j,552.945573063158-2495.6241365862725j,299.0407178799038-1758.0627042328942j,202.12464851947237-1306.1947564236511j,158.4600861579794-968.6344402539507j,144.28226832745844-672.6761342722825j,204.2375461790054-386.20923929695505j,170.65012207209497-160.0767294150939j,208.38618569561942+229.76552977976405j,348.6686034803857+779.0760701343124j,835.8649998712901+1744.5230950329574j,3612.0678865918844+3366.120847221325j,5557.751626518293-3923.8203627156645j,1376.2557176088403-3244.331500363408j,599.1719610709633-2229.983867188981j,359.4988321316381-1669.5332474559432j,257.7391033461936-1303.3856508098038j,208.21559009756825-1027.928112801553j,186.24450913886307-795.6251410221669j,191.579197010382-579.512476993029j,239.06290910738977-411.18530173808006j,212.99057540738693-228.4563871478489j,238.68147817756505+27.449608199146724j,319.89722893602+341.90149988434405j,507.69531508424615+769.8243564211141j,999.3517982649312+1400.0701450199622j,2573.6659609690178+2083.480527532527j,5305.163261408792-459.019329069004j,2752.8742703729195-3027.9675737159027j,1212.8289600972123-2517.414073364708j,680.381700041368-1978.7180002232424j
160435372.1,203.51779408801752-1203.3502199310522j,118.21093933907687-813.7367005173653j,90.61349470557613-439.4140338166728j,105.0005848140429-77.98615615510269j,150.3279627596462+467.8125401505693j,369.5851935411506+1364.712960667793j,1720.465632231441+3511.7193857773127j,9794.247558573192-3570.6488725754757j,1418.2025320272091-3869.4255251763916j,512.5906339195751-2393.0733493693524j,284.261738274399-1696.1525285871815j,195.15322360153482-1259.9487922103199j,155.18090286915043-928.3906887738071j,144.927356999771-632.1035795940152j,222.00586117249026-366.58404314385604j,170.88227586689524-107.39880069646634j,221.08525215931945+299.75918145553624j,389.747223140905+894.3745526584241j,1016.6058904554327+1980.7269165815114j,4907.717124314278+3253.783565156168j,4171.689814171032-4245.604008820064j,1130.3211102039659-2987.0631241713254j,530.4563354760422-2088.1610126381133j,331.30265464805655-1577.7572743427556j,243.80542850962559-1234.3232708748867j,201.21391351053768-969.5018203662456j,184.58691630585554-740.9281244291649j,200.9415682682254-525.7923196399626j,234.32044248668558-376.96539040838024j,214.95487533191056-162.2868035214124j,255.2334320183185+108.85289852130909j,359.48898047956084+451.9954593540285j,607.7438739721975+934.421285089238j,1307.392684074286+1643.688962450562j,3587.2482289334816+1938.079960853054j,4763.262035562894-2020.1264962895839j,2008.6395079997874-2911.8051380809015j,959.0728952707545-2294.9402673690192j,574.9420229617542-1818.1651572053033j
161659471.9,198.479117298582-1182.9750639634842j,115.80528295125721-793.3769919356371j,90.6284846317515-415.8955761209958j,103.71375706727324-47.41905103385916j,157.2153946365106+512.2873377195974j,402.21473636850897+1457.227624463933j,2035.1000953272278+3786.891241054478j,8400.433205793026-4827.930514489473j,1251.1949886028701-3657.128925222356j,476.7041375009114-2296.8301113862403j,270.70730015919276-1636.6739239501808j,188.7043757494772-1214.7580198686378j,152.2691690457715-888.4393353290383j,146.60468519314853-590.9537309838172j,224.30503253167058-354.9939149991725j,173.23095366717786-53.15708719979081j,236.24781398804112+374.2292278059586j,440.33565481904736+1021.8971415053858j,1262.0303680202649+2248.330643871187j,6426.641562959875+2444.316812768021j,3118.209003785719-4144.074084885315j,945.705872083287-2758.711689680934j,474.18226931869737-1960.0016363971743j,307.17534981384273-1492.1900408783044j,231.71847538416228-1168.2838349001513j,195.41293154281016-912.3664967941395j,184.56472286566648-686.2466998175647j,215.30206636110245-475.7011946611821j,223.6766590859566-330.3769169747193j,221.0813441902448-92.49775884451824j,276.672006447787+196.65514288295918j,410.82100090204824+574.8283383261148j,745.4362230689185+1122.710034796446j,1766.8344528039158+1887.0944783330904j,4705.430011898956+1137.717002562275j,3667.447179073318-2830.9037612171396j,1502.0051352020962-2692.234302651359j,778.9978557559257-2095.424364599773j,494.8657654732182-1676.0594614847967j
162892911.5,193.56430026554557-1162.6352921610887j,113.48561279767482-772.9702521498937j,90.95387356164012-391.9986570550308j,103.37191200641189-16.546342737364114j,164.8108885941362+558.4152158087934j,439.428210591132+1556.211907771301j,2433.014934407057+4077.185165784872j,6958.2644875273445-5460.737312683159j,1111.9003416358332-3462.6794014865404j,444.6562751977783-2206.2589176589827j,258.2538528472378-1579.4174589942897j,182.74400710239473-1170.5206652438349j,149.73369650361153-848.6924087923268j,149.71857517852777-549.12045451427j,210.55545767681832-334.80521932780744j,177.37410434199253+2.88691212430561j,254.3412900066134+453.90055548150485j,503.3543510856354+1163.921698282587j,1602.8999822348783+2546.4009524443604j,7564.361713434104+655.3386338053499j,2370.405360865012-3881.7348687157464j,804.2249926477989-2556.648829211077j,427.5784703277389-1843.4192057838231j,286.42582105082994-1411.9596613080334j,221.26027367547837-1104.8192765768272j,190.79980554887305-856.2056242655046j,186.6651025978518-631.3917591475645j,231.94707746118291-434.30450909286554j,216.22072884465584-273.2166981020056j,231.0615083343138-18.764594243800847j,304.17020684760166+292.2686908872324j,478.3158613531587+713.2122029205827j,939.8717290938495+1337.261221900897j,2454.9359561923943+2056.7631335763367j,5259.4132023212715-419.52665743421016j,2669.2064644611696-2999.4054941914983j,1157.8524487689758-2458.1808330252043j,647.8005749382785-1919.2611904152595j,432.8952713773942-1549.338692131334j
164135762,188.77152640883122-1142.3288080065267j,111.25216718500332-752.5104178903222j,91.6843270521984-367.67667114967435j,103.74360152034544+14.666017533012003j,173.19091830983533+606.3388136120219j,482.074387043961+1662.4208160658243j,2940.7127788946054+4371.618827421113j,5682.433517745029-5650.82262201384j,994.6609623673738-3284.3884528799226j,415.9244380776229-2120.799337696199j,246.79405536004646-1524.1926527080143j,177.24288718711628-1127.1398759651486j,147.59238075821295-809.0577038544478j,154.92470127038857-506.6128781995868j,193.6775497362527-299.9872725987103j,183.1807608803451+61.067608169128356j,275.97919263027705+539.6264138531074j,582.9046136304256+1323.1903582146451j,2086.6349978352573+2862.8449616859925j,7509.189623942609-1617.9648087676405j,1844.6042849156677-3581.032926391932j,693.7488496918445-2377.4342475064414j,388.60329806011845-1736.6735701140688j,268.51311202003455-1336.320491949515j,212.2633977389033-1043.5250077484259j,187.41896741720876-800.7097304091083j,191.7054647363454-576.436115185976j,240.79458190359878-402.4201677787229j,214.17446112607843-209.88763022909558j,245.01657689721142+59.662550442996775j,339.46372998641357+397.42326974532034j,568.6656856215495+870.4751908451368j,1222.0560363333234+1575.9717570190915j,3432.0654551320813+1961.7383895398525j,4738.334433814207-1980.7598865067532j,1948.4027966539593-2871.0437922703513j,919.2353486957564-2239.8790401871665j,549.8760787310334-1763.8883145159034j,384.1729863062373-1435.3206821946521j
165388095.3,184.0990296628296-1122.0534243936725j,109.10535289375022-731.9910597698189j,92.96412743428914-342.88444446035464j,104.68570183319227+46.28208581797493j,182.44387806618053+656.2152773782423j,531.2030827302854+1776.7144404212765j,3592.018255132544+4646.932291810715j,4635.932902439066-5578.795872947364j,895.1515325155274-3120.595349611396j,390.07228747645684-2039.9559382774187j,236.2344197159885-1470.8256056539585j,172.17636829203312-1084.5227823209336j,145.87544365046665-769.436998993829j,163.2623664048097-463.7996657086838j,181.2853050743732-255.72304960423793j,190.65282467330275+121.7773113582739j,301.9671970261812+632.420212835425j,684.8593627366055+1502.9493815060378j,2783.262837752302+3156.5249228949788j,6331.015147689826-3313.3065736893186j,1469.98534383354-3290.253118713891j,606.0274850583316-2217.704442893617j,355.7295916351833-1638.3124270543399j,253.01132570166496-1264.6290037140536j,204.605371815444-984.029663601342j,185.39510013003954-745.5752457700275j,200.8909098724304-522.2119702128946j,235.35393822172307-367.8295546899608j,216.9914753993763-142.4702321219376j,263.45858455437457+143.80445689788948j,385.09093058754564+514.2428177431391j,692.2471012255597+1050.261167131991j,1641.8450266669029+1821.8561732098506j,4556.1181617390685+1253.8308662308632j,3651.243003373317-2798.946101405436j,1459.08341963663-2649.268671776952j,749.3597962299109-2044.91084939188j,475.21936451105233-1626.132357731455j,345.3738492974477-1331.7497416349117j
