Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
57937814.16,3183.771717646991-4110.236524429953j,1823.867401176759-4112.485441837636j,1042.3817361726547-3691.9924581529995j,618.4922588669527-3241.58783438911j,380.3329552649583-2843.6219840370145j,239.84397653874765-2501.83459084464j,153.26595907543168-2205.2018305652236j,98.00365034882401-1942.1695204214025j,61.79848714218005-1703.12522293347j,37.687720792090346-1480.2682114548684j,21.565352405446514-1266.9880360356578j,10.948138212156122-1057.1351108145002j,4.328471135571309-843.8491494036787j,0.8322554632551101-613.5523863876549j,0.05366573570440933-478.3632682491136j,2.0136518889171526-160.87902771921057j,7.263536009951505+141.2882894127777j,17.21790052487141+499.88397705011516j,35.05615244439206+954.4241304500903j,68.26809559514838+1574.4687888497651j,137.14814550878597+2507.884936676627j,312.1139902434843+4140.266343006624j,982.4262384372904+7891.0955294314645j,10029.045575977301+25250.15652711364j,6668.814044749642-22579.05264207429j,957.3320372702362-9390.708364178818j,361.20387658655915-6107.758501845458j,185.5134142642517-4615.263392327259j,110.37329574042651-3748.199252945133j,71.30767392109038-3171.2008555390207j,48.40632400650321-2751.9680999924244j,33.85531335528468-2427.7402940743505j,24.069839763575665-2164.8338087200373j,17.213459512870674-1943.463402129495j,12.265014576563996-1751.1514227179814j,8.619962608179701-1579.536281966104j,5.902732197506216-1422.681352225553j,3.8714743045247806-1276.0904057509558j,2.3667691132758497-1136.0328116886326j
58379871.72,3132.8774397774437-4105.388223328955j,1787.7861500589074-4086.174250072828j,1020.1379306253818-3661.176646527615j,604.6567062019901-3211.6090939001147j,371.39167442458654-2815.5501678904466j,233.8390556562937-2475.572140362719j,149.10128403211783-2180.37580966495j,95.04325711862236-1918.3644082422388j,59.659202178066415-1679.9295701389133j,36.13171249061875-1457.2655266029237j,20.442990377659783-1243.7235708097905j,10.167163506345576-1033.048773197021j,3.838072567146378-818.056561601107j,0.6170735085901697-582.3526113971498j,0.1367999361365287-423.4510470135384j,2.4726722662460023-124.47853562392154j,8.269488173429401+184.23897796334114j,19.132502900768422+554.3378938110943j,38.68621103216228+1028.4228666792337j,75.6372158271255+1684.2242744721843j,154.39784241833217+2691.9854579079747j,364.8580541181141+4516.303279715006j,1270.9348314021163+9026.383394847466j,22378.693676903837+34192.37557039643j,4032.553138795447-17976.895516205957j,773.1585166840244-8498.867674026893j,314.2546507946538-5731.947003431211j,166.69438468075418-4401.224963958829j,100.8737210059127-3605.335666866935j,65.7965760008083-3065.9680971587004j,44.89986966846088-2669.032588528039j,31.474790393215702-2359.051210987892j,22.37581535324062-2105.718322516308j,15.965709424548853-1890.9869361919286j,11.323091568237203-1703.3420227277863j,7.897493193099599-1534.980242132634j,5.344652173551451-1380.2905990362224j,3.441970025523614-1234.9463936829288j,2.0426086920868034-1095.23674162281j
58825302.12,3082.324513710266-4099.765857760243j,1752.2727177495144-4059.676318936782j,998.3054673762872-3630.4446293219853j,591.0880507296702-3181.787260932685j,362.62506335265795-2787.640396798913j,227.95238446345454-2449.4554864220445j,145.01972387317997-2155.6722898372236j,92.14348716766959-1894.6550911883528j,57.5658431871031-1656.799354225844j,34.612020389499776-1434.2919523602823j,19.35094756387359-1220.4410482461474j,9.413437530491777-1008.8742035428224j,3.3747285107138563-792.0240431602723j,0.43230470495092577-549.2161018391769j,0.2592219502029493-380.3115680171335j,2.9894304127342277-87.57646682754917j,9.371343720059503+228.3106466467197j,21.22570175036649+610.7783195758382j,42.69253694320443+1106.0935642268428j,83.93289214898712+1801.4532243489766j,174.51526306699756+2893.929794829247j,430.730199490745+4948.813572015791j,1700.078764192895+10486.278717967449j,59011.24243850126+31322.20346728848j,2687.507393911422-14894.026780944721j,636.8729934935601-7765.594689989093j,275.5875036508254-5400.378382273924j,150.3977709307204-4205.742983965507j,92.40586785359595-3472.12075579836j,60.791388887370786-2966.4527339430806j,41.67402834321135-2589.788076833515j,29.2645439222225-2292.88649318476j,20.79253441991625-2048.3953516544043j,14.794175876908731-1839.8091539451684j,10.436258943151604-1656.4743465686122j,7.216701244770067-1491.0882690700491j,4.819577242296342-1338.3276966900535j,3.039917783130675-1194.00183597613j,1.7425735156198061-1054.3655317076916j
59274131.1,3032.1276010472698-4093.384587201256j,1717.3226941474886-4033.003392147608j,976.8777714387857-3599.7999358783236j,577.781430905882-3152.122308509676j,354.029853253865-2759.891344156652j,222.18176564945128-2423.4827919917448j,141.0197740221476-2131.08913763644j,89.30329534444442-1871.0391107301343j,55.517687560475416-1633.7316095823685j,33.12817026146449-1411.3436438066249j,18.28897062326345-1197.1349445373337j,8.686946089782461-984.6016999890601j,2.9387448458125625-765.7191605613367j,0.2787615313891406-512.7853314778997j,0.422644628426415-341.63454411167686j,3.56757518781182-50.085221893307455j,10.576978812083667+273.58948286710705j,23.51590900380514+669.3677661351543j,47.12381533719907+1187.7930918907302j,93.30991314870671+1927.0702740474128j,198.1584492049374+3116.6687016327382j,514.4157974725128+5451.980511319343j,2376.5942347510227+12428.809676437962j,62572.91906823728-29677.357347893805j,1914.4545275847463-12709.404369521657j,533.1905233376079-7151.790592402057j,243.35587708801776-5105.436750011788j,136.18984350896267-4026.3518134110154j,84.82489739786608-3347.5023333604054j,56.23198180523191-2872.120427774882j,38.69986694827136-2513.928231701486j,27.209097724142783-2229.053613379663j,19.311044578960228-1992.734347165039j,13.693371790619661-1789.8351819521047j,9.601016121184236-1610.4743796023013j,6.575307267822248-1447.7976593474345j,4.326035160585469-1296.7333444406067j,2.6644275081751823-1153.1901303783584j,1.4662430018351713-1013.3170137500045j
59726384.58,2982.3007125718214-4086.259824726625j,1682.9314883032876-4006.1669054442j,955.8483281597366-3569.2459205022496j,564.7320659781126-3122.614140708896j,345.6028369880809-2732.301657319204j,216.5250453463476-2397.652206587574j,137.09996084971328-2106.6242040976476j,86.52165964691783-1847.5139802781061j,53.514031550718855-1610.723316618187j,31.679705473144274-1388.416649345812j,17.256825983616757-1173.7994964288753j,7.987702184373813-960.2207534639202j,2.5304718442435683-739.10151017613j,0.15733070775578717-469.7572564099978j,0.6289770580872505-304.94606989826735j,4.211129545036385-11.926034706147993j,11.895186475814256+320.1678571430735j,26.024069980773046+730.2856187507854j,52.03695770048148+1273.9248307749576j,103.95678683720091+2062.143807313009j,226.1847923325086+3363.8363136486696j,622.8784736620205+6045.110181698377j,3528.7547391887606+15125.532015577972j,24161.611244040476-35952.054218074256j,1430.846484139635-11087.61212639007j,452.46836600115984-6630.15977879878j,216.20122582611737-4841.153306163227j,123.72651218267963-3861.001843018211j,78.01064958754475-3230.574019179227j,52.066973606114004-2782.499610798916j,35.95214128794769-2441.1777798759804j,25.294740806741345-2167.3769806235505j,17.923324990981104-1938.6146112481977j,12.658342884410027-1740.976046706151j,8.814190125588759-1565.2715132515243j,5.971248667086495-1405.0471779186682j,3.862710369883882-1255.4474603686804j,2.3147356972127024-1112.4391435885623j,1.2133140074461126-971.9649140573927j
60182088.69,2932.857208965851-4078.4072081189906j,1649.0943406439828-3979.1779883339673j,935.2106852012778-3538.785767372816j,551.9352552012748-3093.2625950378797j,337.34086806100373-2704.8699583938874j,210.98011235357086-2371.9618662081098j,133.25884114790426-2082.275324021363j,83.79758090835227-1824.0771836218796j,51.55419015980378-1587.7713985848895j,30.266187125135477-1365.5069033709526j,16.254300389861054-1150.4286777169214j,7.315747346404317-935.7198983643772j,2.150307185302596-712.1192611802121j,0.06896003385941574-409.35974141290103j,0.880320962879045-269.16411163628334j,4.924534592912034+26.975269523353873j,13.335804290818656+368.14533417175886j,28.774088462071393+793.7304949206484j,57.498817448396515+1364.9465543744748j,116.10491671019508+2207.9296512812543j,259.72784656248325+3639.959178502007j,766.8221626636066+6755.13767327015j,5711.860239818691+19064.39456796373j,10768.305417224125-27039.468315644546j,1108.6746027007282-9838.285569754116j,388.3815761926447-6181.091644029903j,193.10601565611697-4602.784771258279j,112.73196111786945-3707.975273834706j,71.86275804875258-3120.550721132407j,48.25224704406894-2697.1724084691596j,33.40874644715535-2371.2885344433985j,23.50929302892085-2107.6959660729653j,16.62217518102279-1885.9242054518186j,11.684610571820539-1693.1479984163025j,8.07290464399689-1520.798049072538j,5.402662699692833-1362.7765577177483j,3.4284351828025277-1214.4083269749926j,1.9902023190592248-1071.6685703152566j,0.9836026568291443-930.1442598972859j
60641269.76,2883.8098028227123-4069.842571575142j,1615.8063348187238-3952.0474661855733j,914.958454354871-3508.4224953628122j,539.386377030371-3064.0674447264946j,329.2408596255834-2677.5948449822235j,205.54489737719535-2346.409893234058j,129.49500161795328-2058.040315211807j,81.13008249678177-1800.7261732809554j,49.637497044653045-1564.8727181835961j,28.88719422091445-1342.6102182430236j,15.28120150964369-1127.0161721281609j,6.671153102260711-911.0865211936994j,1.798699257436293-684.7036325118787j,0.01453978395167449-264.24214628699247j,1.1789847179104016-233.72984525058422j,5.7126998877951705+66.69112015261567j,14.909863328298808+417.6297480617107j,31.793337216584842+859.9229898430137j,63.588336966335774+1461.379957990827j,130.040821300441+2365.9140096405426j,300.31090927373936+3950.7465199705616j,963.36919978835+7620.731693603793j,10527.932851444926+25089.06474562823j,5875.023560476013-20822.0097345323j,883.4213953999069-8846.992490296176j,336.64260580950986-5790.145606395331j,173.29589791072797-4386.514703583366j,102.98299950800518-3565.821527420324j,66.29685795481726-3016.748891913562j,44.749749737700384-2615.7670835574004j,31.050260729675898-2304.036004975068j,21.84190655455601-2049.8631844777146j,15.401119388390173-1834.5589806843982j,10.76812231135202-1646.2718923052719j,7.374553018661365-1476.9887175133929j,4.86787173140703-1320.925953742738j,3.0221825400415168-1173.5514958230983j,1.6903090497194124-1030.7859575574062j,0.7770475435907018-887.6247075471614j
61103954.32,2835.170561893825-4060.581918061558j,1583.0624091633244-3924.785862641853j,895.0853131946703-3478.1589627667086j,527.0808882920843-3035.0284009386496j,321.29978349450755-2650.4748908747897j,200.2173722840605-2320.994396291034j,125.80705837188934-2033.9169776669046j,78.51821002838108-1777.4583687617417j,47.76330444081039-1542.024073940381j,27.542323866469467-1319.7222754891827j,14.337358600564347-1103.5553417875092j,6.054022571894537-886.3066116772291j,1.4761507703556924-656.7596922036773j,0.00266434635771022-1090.9607185650111j,1.5275030408497443-198.31650831264517j,6.581060977996005+107.29423224927905j,16.629762468363865+468.73837409210535j,35.11327415790094+929.1088888535539j,70.39925445423698+1563.8222551038757j,146.1226054991604+2537.868720214211j,350.01888397411227+4303.500826531755j,1241.2534661714903+8699.288507714155j,23588.320302419088+33543.11064654005j,3658.6386588607747-16786.470810660678j,719.79317887635-8041.324071795851j,294.2619619949557-5446.458996743895j,156.17312463912708-4189.237930999555j,94.29744461408552-3433.3071531210635j,61.241616019038716-2918.570509505058j,41.52652027804694-2537.9517111892537j,28.859565385227008-2239.216492676947j,20.282897031302863-1993.7429919008955j,14.254324051413032-1784.421710735839j,9.905208370760253-1600.2726166213201j,6.71677468458964-1433.7801999984863j,4.36537057375071-1279.4353233187712j,2.643060254248843-1132.8083214332828j,1.4146588463668484-989.6804393765568j,0.5937142987579924-844.0579816533909j
61570169.1,2786.9509135072935-4050.641392368835j,1550.8573677844297-3897.4034023292934j,875.5850065782136-3447.9978719357377j,515.0143233376967-3006.14511490519j,313.5146691642247-2623.508646699749j,194.99554937062766-2295.713470075172j,122.1936564477862-2009.903092717648j,75.96103109496175-1754.271154714408j,45.9309831049993-1519.2221963272032j,26.231191502579733-1296.8386161073936j,13.422623244192778-1080.0391902602892j,5.464492218249966-861.364433881394j,1.183222697808279-628.1502486477926j,0.015632402087481567-536.7636214699528j,1.928660347942819-162.71242266451844j,7.535645411865044+148.8591550702662j,18.50947315022701+521.5992289651134j,38.77018981769454+1001.5629456068673j,78.04354349315372+1672.9603832245646j,164.80245856196106+2725.9231562009036j,411.7651632446019+4707.71073149173j,1651.6061431901367+10079.385354506214j,59911.74534781897+27191.71063059829j,2486.3320018659488-14032.616366522114j,597.1923168188721-7373.419088950011j,259.10376600894995-5141.70705528313j,141.27030375728285-4008.4023595385243j,86.52539184549885-3309.37657664543j,56.63638498130252-2825.489986960021j,38.55389242006581-2463.4288563277596j,26.821526077191667-2176.644590273349j,18.823599540384386-1939.2101667272261j,13.17652644460064-1735.4213134595275j,9.092544133893622-1555.078557102428j,6.0974346504872585-1391.110641002082j,3.8938157187628555-1238.243692211963j,2.2903066840629736-1092.103913383005j,1.1629768898345774-948.2123588563398j,0.43380134599248077-798.8640177298199j
62039941.03,2739.1616500929467-4040.0372549088192j,1519.185891263161-3869.910013840102j,856.4513480010587-3417.941773817951j,503.1822931791361-2977.41717997914j,305.8826028506951-2596.6946405254284j,189.87748064650793-2270.5651951410205j,118.65346933867401-1985.9964221145092j,73.45763500579947-1731.1618789821393j,44.139922277399684-1496.4637436030025j,24.953431171968298-1273.9546298444898j,12.53687015237031-1056.4603188573683j,4.902733761274789-836.2420840865763j,0.9205385580638171-598.6658925676186j,0.07154360255014945-450.8853916388099j,2.385517544432643-126.76757014267773j,8.583148656649483+191.4635367646171j,20.564780768688+576.3525332771337j,42.8061190599053+1077.5933484896455j,86.6558206502227+1789.588530232103j,186.65783118902374+2932.6589035330194j,489.7184291211925+5175.927079438211j,2292.3229118603917+11904.006293550772j,57536.492943125406-30035.177341249888j,1795.590538196461-12052.39540698598j,502.9523595763864-6810.454830924561j,229.6091445349263-4869.4046250291485j,128.21769191783005-3841.891127638498j,79.54257993334548-3193.1210499846584j,52.42933685505017-2737.043404719694j,35.80684108631436-2391.9310722483087j,24.92272490991298-2116.151021001612j,17.45624527736213-1886.1487462884681j,12.162972821655643-1687.472145717257j,8.327117217706048-1510.6210877234362j,5.514605682557333-1348.9191335369023j,3.4520163241625297-1197.288247007833j,1.9632878071124744-1051.3541507233215j,0.9351129357809469-906.1950790762303j,0.2976460381229318-750.95155276499j
62513297.26,2691.812935751247-4028.7858562943575j,1488.0425469812606-3842.3153329656443j,837.6782208126676-3387.993072402821j,491.5804846102689-2948.844133615202j,298.40072653723325-2570.0313784178143j,184.86125713267734-2245.547637651548j,115.18519853519314-1962.1947070589488j,71.00713254417414-1708.1278505359558j,42.389529664597994-1473.7452973470786j,23.708695823736154-1251.0655432877536j,11.679998052007653-1032.810874499809j,4.36895627257557-810.9188851918138j,0.6887890012065078-567.9649379074561j,0.16740980551734183-399.27095469705966j,2.901442505112903-90.36670577036706j,9.731021659702586+235.1892303511931j,22.813570392909806+633.1523736096706j,47.269959532647675+1157.5470282939157j,96.399044861102+1914.6299218280992j,212.43533040537096+3161.2360592002633j,590.0085137779121+5725.091409980433j,3369.2033084264926+14415.595388137928j,22691.038909839197-34179.42051358617j,1355.6161450120928-10565.726527637755j,428.94085287947337-6329.207625408171j,204.61878135453304-4624.425748052103j,116.71967853225331-3687.933608241539j,73.24529553292795-3083.753871937663j,48.57596638491076-2652.8195980375685j,33.26344202091327-2323.217074998909j,23.15123406612748-2057.5807627755767j,16.17385565497907-1834.4509957106666j,11.209364692648602-1640.4933596808544j,7.6061987833911076-1466.8340771332748j,4.966552907069223-1307.1451563431162j,3.0389268342097244-1156.5031626715j,1.6614956850367515-1010.461133856625j,0.7310451025285571-863.3609166155533j,0.18572786086117313-697.9010761087586j
62990265.13,2644.9143137980705-4016.9036127351606j,1457.4217990713962-3814.6287061588378j,819.2595792998644-3358.1540290689313j,480.20465931506385-2920.4254592745606j,291.0662370345535-2543.5173449530575j,179.94500817420766-2220.6588490889562j,111.78757308187863-1938.4956671762561j,68.6086557388397-1685.1663372855749j,40.67923144415011-1451.063357651495j,22.496657657664578-1228.1664065760547j,10.851930655120412-1009.0824868978883j,3.8634084684665413-785.3705400179324j,0.48873656056180487-535.4408186138461j,0.30478407838893673-357.3631887563479j,3.4801447061478825-53.414729403798745j,10.987572131544564+280.12332396523624j,25.276166338210345+692.1686071889574j,52.21885211922053+1241.8159997152638j,107.47195921528764+2049.1641270813666j,243.1136099366902+3415.5641281033604j,721.9399176166355+6378.61020919567j,5371.0882344032925+18042.68243002262j,10365.601238842482-25910.605918879995j,1058.4983572197316-9410.408574920904j,369.74418082014836-5912.800986266566j,183.25600724188942-4402.66596186983j,106.53762337673415-3545.0373537714686j,67.5464220694532-2980.5904505313274j,45.03788309716799-2572.452736428371j,30.90442307565092-2257.0684772414793j,21.49642385250291-2000.7914129193318j,14.97015110657266-1784.0164890349974j,10.311812089227672-1594.4083091405319j,6.927318523189277-1423.6533990963767j,4.451720596191458-1265.7279329926942j,2.6536411515887717-1115.818021326233j,1.384548336019644-969.3059253649576j,0.550885044632403-819.291945340086j,0.09865246704746894-632.8298975709631j
63470872.2,2598.474715221743-4004.406982279934j,1427.3180179957235-3786.859194205593j,801.1894496448933-3328.4267668351085j,469.05065296464363-2892.1605882572967j,283.8763850534501-2517.1510036863183j,175.12690076760427-2195.896865926333j,108.45934914729256-1914.896999428015j,66.26135765089347-1662.2745637580188j,39.0084722919308-1428.4143379363118j,21.31700851130619-1205.2520784969088j,10.052617721613945-985.2661920604388j,3.386381221060547-759.5679203747603j,0.32122006475245246-499.888840954339j,0.48551718620758344-319.33204269478705j,4.125714607642729-15.82818074615799j,12.362082057384992+326.3591540855036j,27.975737487452584+753.5890596620288j,57.719895815161635+1330.8449807701056j,120.11891033201934+2194.461579952059j,279.9952383641008+3700.5369201089507j,900.1745519390438+7169.702209387973j,9661.086281027048+23517.190859902345j,5733.959891479597-20085.436313200065j,848.5474151193018-8487.286740435882j,321.646147296206-5548.68530048422j,164.8479330634396-4200.800288597297j,97.47715892854535-3411.9354580485788j,62.37234822858743-2883.032138552059j,41.781830032056135-2495.6161109259747j,28.71278979994748-2193.286987143714j,19.94879932827328-1945.6517563970858j,13.839472343057782-1734.7512854372314j,9.466792858002442-1549.1439951095458j,6.288242886977794-1381.0164332642569j,3.9687209442443185-1224.6056703581728j,2.295388303792737-1075.155586716477j,1.1321910484542665-927.7363534155819j,0.3948841693360014-773.2641116773824j,0.03699195180321581-524.3730803813405j
63955146.24,2552.502467985824-3991.312441929385j,1397.725489756418-3759.0155760850976j,783.4619307637677-3298.813274513517j,458.1143743045676-2864.048901463044j,276.82847429012065-2490.9307975765905j,170.40513890255744-2171.2597092584656j,105.19930960790597-1891.3963769598845j,63.964412176352425-1639.449708632747j,37.37671543339141-1405.7945593440577j,20.169460292978965-1182.3172096818907j,9.282036223064665-961.3523381169045j,2.9382103089724048-733.4752908365532j,0.18715683057761096-458.49843654917197j,0.7116658945430254-283.06663864032714j,4.842668516279043+22.47001263647243j,13.864944470375166+373.99734655458474j,30.93878329481118+817.6220765205975j,63.852292752314796+1425.1406018897499j,134.64295291596832+2352.0276369814464j,324.84382342014914+4022.3610562192325j,1148.8729648789486+8147.004454279249j,20811.558731498226+31281.025309129745j,3600.248798800755-16261.36229935192j,694.7347659375432-7732.754586365438j,282.02741310367026-5227.339779650998j,148.8711122652257-4016.1067725622343j,89.37867757270479-3287.5454129405653j,57.6605287338877-2790.5530344903445j,38.77888180419796-2422.016905025289j,26.673511611840375-2131.6919955593485j,18.499860782669693-1892.0405065238633j,12.776712201374183-1686.5671855612818j,8.6711171765299-1504.6305401923787j,5.686956182910613-1338.8615393169966j,3.5163246795343714-1183.7146134072514j,1.963529574250768-1034.4285344420937j,0.9042991758707248-885.5452805735758j,0.2634394823518542-723.8435968206882j,0.00046940923603612517+758.195608330423j
64443115.22,2507.0053071135344-3977.6364656408564j,1368.638424743166-3731.106353000302j,766.0711950314674-3269.3154107654364j,447.39180423396726-2836.08973108153j,269.9198605244025-2464.8551493682635j,165.7779629182018-2146.745384391723j,102.00626364590866-1867.9914478818769j,61.717013864965566-1616.6889021225224j,35.78344272010719-1383.2002446650388j,19.0537454641605-1159.3562235482955j,8.540191616660522-937.3304679793131j,2.5192794311915767-707.0476279619778j,0.08753395809403022-402.7668543865891j,0.9854945184314465-247.6053630598438j,5.63599979962606+61.55397408776241j,15.507823172108179+423.146922668353j,34.19571932576652+884.4995015918178j,70.71005100497824+1525.2826060034813j,151.42355551663263+2523.6593814887547j,380.0936951042623+4389.024304812605j,1510.0693975072734+9384.356190384493j,52104.36832748959+29447.09129399471j,2459.695710820981-13631.681567640742j,578.6853277320349-7104.295180546436j,248.99882613833822-4941.413564751142j,134.91338733443456-3846.335785925022j,82.11012224181432-3170.9366366125737j,53.35754468460202-2702.689132720311j,36.003785488526454-2351.3917713474366j,24.773257618344545-2072.118488682508j,17.141984195865234-1839.8451920422278j,11.777256536283877-1639.3810546781906j,7.921896615037143-1460.8006808415798j,5.1216442466576595-1297.1274823005742j,3.093453391380357-1142.9878196996342j,1.6575570938116628-993.5344303793022j,0.7008824271837824-842.4290885095413j,0.1570930591857523-667.6085836372839j,0.00048263206793287654-758.1297885276464j
64934807.34,2461.9903854887525-3963.3955032404156j,1340.0509662234356-3703.139752561193j,749.0114888995226-3239.934908059062j,436.87899487817873-2808.282362214943j,263.1479507312123-2438.9224619302786j,161.2436488737427-2122.351880391263j,98.87904636101598-1844.679833977147j,59.51837775571035-1593.9892231870504j,34.228154733009596-1360.627511736005j,17.969617575054443-1136.3632945489298j,7.827119239403744-913.1891712862921j,2.1300235093434594-680.2264404779196j,0.023330984968975385-288.9785377129342j,1.309491306239583-212.4372154490997j,6.511237489548002+101.49726941302792j,17.303839897657504+473.9265042261545j,37.78158628526759+954.4801725556571j,78.40541698750539+1631.9375605049618j,170.94084648906932+2711.519676597026j,449.1794091620579+4810.977726245637j,2061.9763498188686+10998.634176834548j,60866.40614464771-23136.54816963167j,1782.8925278539423-11730.74637535945j,488.9640398510513-6572.478708714087j,221.17011563975188-4685.1424904997475j,122.64663748884514-3689.611849718919j,75.56146429645224-3061.3046149169186j,49.41754982039549-2619.0293486515866j,33.43441598545964-2283.503071782712j,23.00017332787915-2014.4152344785991j,15.868318513974502-1788.9611684048443j,10.836932864432717-1593.1142006143994j,7.21651717472071-1417.5892656157193j,4.59068042599297-1255.7527787781612j,2.6991734837082646-1102.3535004300911j,1.3770939112242981-952.3476451022789j,0.5220905433283611-797.9012303312205j,0.07649221604233813-593.5304523825941j,0.02309920966787428-620.4713975312563j
65430251,2417.464285311073-3948.605960254902j,1311.957198480126-3675.123733102209j,732.2771334117739-3210.673376529728j,426.57206865603143-2780.6260344328834j,256.51020220500345-2413.1311185517316j,156.80050793346814-2098.077169584814j,95.81651839637098-1821.459129334958j,57.367739229536795-1571.3476965651441j,32.710370913895275-1338.0723662458706j,16.916851857525177-1113.3323231838212j,7.14288583378741-888.9158950422811j,1.7709323044262308-652.9330022247564j,0.16492138904912745-4922.337117677089j,1.6863903374632438-177.2567265783471j,7.4745135100727245+142.37468036386065j,19.26779443747035+526.4656509733838j,41.736913161298155+1027.854044662678j,87.0732710670627+1745.875763168112j,193.80930722139934+2918.234874267281j,537.0698529221902+5302.153344266633j,2963.0186093997377+13183.549841580003j,25404.06057453288-33874.44295910486j,1349.6204013500565-10298.183362794756j,418.1561270047518-6116.319097613108j,197.4997409853205-4453.9438385964j,111.80700811343948-3544.358922101962j,69.64043189318781-2957.950136978372j,45.80101736184018-2539.208050782263j,31.05132369968316-2218.135666700753j,21.343691202044926-1958.4432001033065j,14.672697128561218-1739.2907342805286j,9.951965681202154-1547.6917951827613j,6.552615824401304-1374.93274565254j,4.09261367328469-1214.6749204335079j,2.3326916963248694-1061.7326766655697j,1.1218955787069527-910.7056338835572j,0.36821981009648164-751.0910156011007j,0.02197813313136778-433.36313862315956j,0.07815529173201854-547.2281580022825j
65929474.83,2373.4330301424543-3933.28417867178j,1284.3511546046143-3647.06598811937j,715.8625246238087-3181.5323077429393j,416.4672173430935-2753.1199432611656j,250.00412169779062-2387.4794831958957j,152.4468857660732-2073.9192070213576j,92.81756557870251-1798.3268989034582j,55.264353879958364-1548.7612896097396j,31.229629726918915-1315.5306938706572j,15.895245879970657-1090.2569070849702j,6.487591217355044-864.4966978888134j,1.442554372771871-625.0569010581467j,0.00938548573487255-555.9064272938351j,2.1191973038024816-141.8623646607588j,8.532640004049913+184.26361230048423j,21.41642450438892+580.9063657026177j,46.1087739166537+1104.9470811127808j,96.87680752894124+1867.9922434936418j,220.82535495370007+3147.0254442420705j,651.1653507382335+5881.523809735764j,4571.278126740119+16273.988500224823j,11402.49456040292-26173.91246451923j,1055.9289821651764-9181.7484525064j,361.28441210792334-5720.464502620304j,177.19492664388764-4244.128941631287j,102.1803633176221-3409.2428689247527j,64.26917529330535-2860.2624916542663j,42.473722746433694-2462.8988117498047j,28.83735708548074-2155.0941606449005j,19.794369338164227-1904.0741646847127j,13.549561404100888-1690.742336838041j,9.118937545836957-1503.0423281781445j,5.928060134382042-1332.7686403942046j,3.626158579174458-1173.8294109237804j,1.99335216326-1021.0357225441305j,0.8918532910172818-868.3842074344219j,0.2397181967544958-700.1982419242098j,0.009829614010173689-1285.5593752131472j,0.16719410079597483-487.9450213843972j
66432507.66,2329.9020974848563-3917.4464186314226j,1257.2268239504647-3618.973950810087j,699.7621339311386-3152.513078360198j,406.5607011323271-2725.7632416064394j,243.62726457056536-2361.9659007115138j,148.18116195836814-2049.875929883926j,89.88109857291752-1775.2806769574431j,53.20749740217513-1526.2269089081678j,29.78548885197634-1292.9982516465236j,14.904620269201624-1067.1303073002573j,5.861370109917942-839.915926209607j,1.145501379200903-596.4356086063223j,0.05973514357800559-449.81660190104424j,2.611219055342754-106.10905184799206j,9.693198523379062+227.24529153820504j,23.76871374620282+637.4048061251269j,50.952088869385214+1186.1270838204107j,108.01494548911064+1999.3330629062002j,253.03574726990354+3401.8831511125004j,802.8678482645112+6575.566211815925j,7820.586061421782+20846.338594895857j,6201.828107061241-20260.962676860774j,847.7970759641347-8287.729530241277j,314.9078814172166-5373.433864770679j,159.64359597758843-4052.695594133951j,93.59144201515427-3283.126681866755j,59.38164133027627-2767.7057705045836j,39.40591283411054-2389.8091515218357j,26.777346240142332-2094.200529157237j,18.343753639793395-1851.189497616704j,12.493894464805084-1643.2298513362784j,8.334755175730983-1459.0970827976714j,5.340930672428463-1291.0349565395732j,3.190187217540406-1133.1485176165415j,1.6806350041705809-980.1570347890233j,0.6869985762049466-825.0496225501406j,0.13717932850127396-640.6406502910287j,0.004665831257435953-686.9061896080509j,0.2927025747987789-433.377705919605j
