Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
116418.1249,257.7959418875458+250.40615508347508j,371.2586082724576+360.46202675836093j,505.3857235841966+490.5077967804571j,660.202317610607+640.5400274179165j,835.7416032988806+810.5549809405499j,1032.046142355124+1000.5483872802453j,1249.169022818527+1210.5201720854336j,1487.1750237941772+1440.4614984902728j,1746.1418049790143+1690.3631595713362j,2026.1611059767652+1960.2169049515433j,2327.3399502623142+2250.0130115095494j,2649.8018651879224+2559.7400920706937j,2993.6881169898634+2889.3848856978752j,3359.1589635035925+3238.9320252610305j,3746.394926378405+3608.3637777912018j,4155.598087334267+3997.6597528671728j,4586.99340575496+4406.796574383827j,5040.830068502055+4835.747510300921j,5517.382866007507+5284.482055307081j,6016.95360492872+5752.965460345915j,6539.872554701206+6241.158203018747j,7086.499932272407+6749.015392121471j,7657.227432811981+7276.486098835623j
117306.3792,258.98517864599285+251.03539501703867j,372.97158675590265+361.36710838808676j,507.7181826883901+491.7386243338826j,663.2503645299282+642.146410778643j,839.6018339917847+812.5866107252562j,1036.8157792328795+1003.0548046726634j,1254.946069882124+1213.55077118574j,1494.058439066997+1444.0654258785155j,1754.2316905580049+1694.5892739060594j,2035.5589160645563+1965.1137424104033j,2338.148717451515+2255.628728015993j,2662.1264448555494+2566.1223990203257j,3007.635450494598+2896.580978569104j,3374.838360565757+3246.9885043986787j,3763.9183671927995+3617.3265605275847j,4175.08054324554+4007.5739760930883j,4608.553183911141+4417.7064862918705j,5064.589172992955+4847.69635037829j,5543.467384962951+5297.511920839758j,6045.494117068749+5767.1171581415j,6571.00455852015+6256.471084518029j,7120.364303798728+6765.527169678329j,7693.970904659459+7294.2326413204055j
118201.4107,260.17714103291354+251.66539114518892j,374.6884967183367+362.2732696267767j,510.0560054322762+492.9709101815266j,666.3054386251987+643.754684487073j,843.4709935079993+814.6206137900604j,1041.5964932983034+1005.5641259786446j,1260.7366000393372+1216.5848488468046j,1500.9580139531909+1447.6734454393757j,1762.34069869192+1698.820126952456j,2044.979116821094+1970.0159909818162j,2348.9834703055785+2261.25054553879j,2674.4809571147416+2572.51150458428j,3021.617044588335+2903.7845638953895j,3390.5567598175403+3255.053152824744j,3781.4860024343043+3626.29815708271j,4194.612879403296+4017.497607734983j,4630.169065659809+4428.626331251382j,5088.4111956367815+4859.655555105697j,5569.622283271014+5310.552463449868j,6074.1131788575985+5781.279696496938j,6602.2240624073+6271.794787180314j,7154.3259804556055+6782.04952776602j,7730.822421740207+7311.989259078301j
119103.2713,261.37182704764+252.29614576614964j,376.40933536392174+363.18051369107354j,512.3991881695663+494.2046585749423j,669.3675354206589+645.3648539137715j,847.3490766263824+816.6569966675434j,1046.3882788382866+1008.0763588795522j,1266.5406073726367+1219.6224138227005j,1507.8737428939448+1451.2855668345883j,1770.468824972812+1703.055729009704j,2054.421705839332+1974.9236612139143j,2359.844209544171+2266.878474340573j,2686.8654078155178+2578.9074180081243j,3035.632911867261+2910.995648996358j,3406.314183498129+3263.125974748753j,3799.0978670637946+3635.2785671002985j,4214.195144940635+4027.4306411765847j,4651.841120420241+4439.556094144817j,5112.2962290994155+4871.625098342886j,5595.84768283365+5323.603642853794j,6102.810948973586+5795.453017235088j,6633.531268973898+6287.129230554586j,7188.385215690754+6798.58235858283j,7767.782298878721+7329.755810851302j
120012.0129,262.56923471927104+252.9276611924064j,378.1340999415261+364.08884381727313j,514.7477273205097+495.43987379072877j,672.4366505150587+646.9769244604411j,851.2360782525587+818.6957659251383j,1051.1911302485767+1010.5915110963678j,1272.3580861551168+1222.66347490632j,1514.805620580716+1454.9017997607311j,1778.6160651737296+1707.296090407343j,2063.8866809793817+1979.8367636695145j,2370.7309367332286+2272.512524653607j,2699.279803372645+2585.3101484830986j,3049.6830658427243+2918.2142410743245j,3422.1106543384503+3271.206974210949j,3816.753995631391+3644.267790002276j,4233.827390606906+4037.3730693790367j,4673.569418331794+4450.495759318101j,5136.24436862344+4883.604953137141j,5622.143709662128+5336.665417633857j,6131.587591677375+5809.637060651403j,6664.926385161898+6302.474332346028j,7222.542268955457+6815.125551922647j,7804.850857932031+7347.532152339755j
120927.688,263.7693621076163+253.5599397507429j,379.8627877443579+364.9982632612209j,517.1016193661206+496.6765601305946j,675.5127796068587+648.5909015585471j,855.1319934025023+820.7369281652396j,1056.0050421042577+1013.1095903865323j,1278.1890308833213+1225.7080409269452j,1521.753642006896+1458.5221539459083j,1786.78241549633+1711.5412214947332j,2073.374040772957+1984.7553089071737j,2381.6436536828382+2278.152706699463j,2711.7241507599897+2591.719705143306j,3063.7675208039127+2925.44034721456j,3437.9461960184053+3279.296155060848j,3834.4544246128125+3653.265824886311j,4253.509669779778+4047.3248848207913j,4695.354032727904+4461.445310453108j,5160.2557131184785+4895.595091647236j,5648.510494270076+5349.737745180869j,6160.443271655169+5823.831765750083j,6696.4096206310605+6317.830008469247j,7256.797402392802+6831.678995322578j,7842.0284236998505+7365.318136389651j
121850.3497,264.9722073031264+254.1929837820725j,381.5953961111902+365.90877529809643j,519.4608608527127+497.91472192114634j,678.5959184732974+650.206790669976j,859.0368172033354+822.7804900247443j,1060.8300091079725+1015.6306045453631j,1284.0334362412138+1228.7561207511233j,1528.7178023305132+1462.1466391540087j,1794.9678724267033+1715.7911326454016j,2082.8837839705902+1989.679307498017j,2392.5823628142757+2283.7990306735956j,2724.198457747239+2598.136097051816j,3077.8862917273837+2932.673974385423j,3453.820833682837+3287.3935209259835j,3852.199192326701+3662.272670514648j,4273.242035687243+4057.286079619441j,4717.195038867307+4472.40473060854j,5184.3303622856565+4907.595485263063j,5674.948165532009+5362.820582001135j,6189.378157993836+5838.0370700193425j,6727.981189385146+6333.196172931323j,7291.150884862989+6848.242573785261j,7879.315328404226+7383.113612678913j
122780.0511,266.17776842861434+254.82679564136106j,383.331922429165+366.8203832222671j,521.8254483938296+499.1543635134176j,681.6860629853875+651.8245972861231j,862.9505449102355+824.8264581741574j,1065.666026156692+1018.1545614029686j,1289.8912971343175+1231.807723280308j,1535.6980970226318+1465.7752651784617j,1803.1724328428454+1720.045834250885j,2092.4159097968663+1994.6087700134037j,2403.547067214681+2289.451506737785j,2736.70273282496+2604.5593332007893j,3092.0393946750196+2939.9151294157527j,3469.7345932840335+3295.4990752350545j,3869.988337390966+3671.2883253808113j,4293.02454476917+4067.256645357879j,4739.092512625784+4483.374002278973j,5208.4684192735+4919.6061044608905j,5701.456859959855+5375.913883199638j,6218.392424721242+5852.2529093593685j,6759.641311223803+6348.572737701944j,7325.602990118487+6864.8161698381j,7916.711909938799+7400.918427760201j
123716.8461,267.38604363774175+255.46137769756848j,385.07236412993666+367.7330903473073j,524.1953786646832+500.395489283095j,684.7832091040019+653.44432692779j,866.873171889988+826.8748393177846j,1070.5130882604913+1020.6814688269814j,1295.7626085956317+1234.8628574545269j,1542.6945218096587+1469.4080418428398j,1811.396093845765+1724.3053367264733j,2101.9704179147043+1999.5437070238218j,2414.5377703530703+2295.1101450319884j,2749.236984922429+2610.9894225198573j,3106.2268461300696+2947.1638190219774j,3485.6875015610212+3303.612821216044j,3887.8219000298204+3680.31278764096j,4312.857254362791+4077.2365731863815j,4761.046533184235+4494.353107240775j,5232.669988564719+4931.626918893334j,5728.036713783082+5389.017602884915j,6247.4862462933215+5866.479218320673j,6791.390209323452+6363.959612816805j,7360.153995237087+6881.399663588342j,7954.218510875518+7418.732425079009j
124660.7886,268.59703111757455+256.09673233353305j,386.8167186947541+368.6469000056251j,526.5706484129435+501.63810362980615j,687.8873528754764+655.0659851452581j,870.8046936350999+828.9256401928427j,1075.3711906141384+1023.211334719321j,1301.6473659644598+1237.9215322433936j,1549.7070726817678+1473.0449789999197j,1819.6388529715941+1728.5696505011406j,2111.5473084127607+2004.4841290983695j,2425.5544760783087+2300.774955671899j,2761.801223954187+2617.4263738484733j,3120.4486638680046+2954.4200497603324j,3501.6795869186058+3311.734761843265j,3905.6999222703403+3689.3460550918207j,4332.740222715987+4087.22585381846j,4783.057180662702+4505.342026664723j,5256.9351773849785+4943.657897302446j,5754.687866755208+5402.131693945101j,6276.659803509459+5880.715929724721j,6823.228108643834+6379.356706457202j,7394.804184192889+6897.992932454937j,7991.835480270141+7436.5554447974155j
125611.9333,269.81072908773024+256.7328619458717j,388.5649836530323+369.56181554849866j,528.9512544499569+502.88221097741507j,690.9984904499846+656.6895775170746j,874.7451057648307+830.9788675690031j,1080.2403285665332+1025.7441670165167j,1307.5455647246552+1240.9837566530887j,1556.7357459168763+1476.686086528991j,1827.9007080070335+1732.8387860244798j,2121.146581741831+2009.4300468058007j,2436.597189285306+2306.445948713118j,2774.3954601187315+2623.870195965902j,3134.7048662993425+2961.683828055605j,3517.7108780568024+3319.8648999044035j,3923.6224466962394+3698.388125230016j,4352.6735108883295+4097.224477414689j,4805.124537884169+4516.340741005459j,5281.264095551133+4955.699007502653j,5781.410462436538+5415.2561079978905j,6305.913278721857+5894.962974926155j,6855.1552410816+6394.763924583685j,7429.553844797192+6914.595851315464j,8029.563174655259+7454.387323657372j
126570.3351,271.02713580095605+257.3697689449215j,390.317156582985+370.47784034586715j,531.3371936595104+504.1278157733743j,694.1166180582077+658.3151096508702j,878.6944040177698+833.0345282483486j,1085.1204976277418+1028.2799736891627j,1313.4572006024462+1244.0495397208404j,1563.7805379872616+1480.3313743404456j,1836.1816571650693+1737.1127537561042j,2130.7682389154184+2014.3814707021195j,2447.6659149346933+2312.1231341982325j,2787.0197047900174+2630.320897542016j,3148.9954725471825+2968.955160192837j,3533.7814054307482+3328.003237914765j,3941.5895174383213+3707.438995192556j,4372.657180702538+4107.232433685407j,4827.248689475326+4527.349230036503j,5305.65685571129+4967.750216349482j,5808.204646421688+5428.3907954788165j,6335.246858968602+5909.220283590691j,6887.171842932699+6410.181171050711j,7464.403269970346+6931.208292383431j,8067.401954737218+7472.227895163171j
127536.0494,272.24624954486166+258.0074557545816j,392.0732351144271+371.394977786102j,533.7284629973409+505.3749224885321j,697.2417320424324+659.9425871817758j,882.6525842579256+835.0926290648829j,1090.011693511632+1030.8187627392815j,1319.3822695193762+1247.1188905162953j,1570.8414457883862+1483.9808523619092j,1844.4816990276952+1741.3915641677695j,2140.4122814125417+2019.3384113333918j,2458.7606587794+2317.806522116808j,2799.67396961995+2636.7784871817294j,3163.320503042726+2976.2340522799877j,3549.8912003644737+3336.149778158675j,3959.601180565309+3716.4986617202435j,4392.691296697298+4117.249711763966j,4849.429721962498+4538.367472832643j,5330.1135724480555+4979.81148977747j,5835.070567955972+5441.53570551578j,6364.660733913278+5923.487783796021j,6919.278152653898+6425.608347734268j,7499.352758061414+6947.830125135917j,8105.352187229272+7490.076989396039j
128509.1319,273.46806864026564+258.64592481234604j,393.83321692527426+372.3132312760847j,536.1250594843697+506.62353561749484j,700.3738288305212+661.5720157732217j,886.6196425002479+837.1531768825537j,1094.9139120453422+1033.3605422041664j,1325.3207676508791+1250.1918181380727j,1577.9184663781734+1487.6345305514265j,1852.8008325005608+1745.675227743269j,2150.0787109679877+2024.3008792458793j,2469.881427165677+2323.496122412309j,2812.3582671985296+2643.242973385566j,3177.679978942054+2983.52051027348j,3566.040294997651+3344.3045226903205j,3977.6574828114344+3725.5671212287953j,4412.775923700871+4127.276300349282j,4871.66772396435+4549.395447746745j,5354.634362761615+4991.882792752087j,5862.008378096316+5454.690786030404j,6394.155098050277+5937.765401856027j,6951.474414739764+6441.045354225721j,7534.402612582719+6964.46121628494j,8143.41424686378+7507.934432794793j
129489.6389,274.6925914434775+259.2851785690408j,395.59709974719+373.2326042407573j,538.5269802183454+507.8736596776155j,703.5129049497716+663.203401116257j,890.5955748581604+839.2161785979171j,1099.827149243399+1035.9053201524787j,1331.2726913605159+1253.2683317163237j,1585.0115971149871+1491.2924188894108j,1861.1390568099177+1749.963754978855j,2159.767529982915+2029.2688849607698j,2481.0282268955475+2329.1919449883426j,2825.072611032616+2649.7143645452156j,3192.073922234221+2990.8145399700393j,3582.2287230225206+3352.4674732797403j,3995.7584726340133+3734.644369734043j,4432.911129252358+4137.312187537764j,4893.962786197169+4560.433132390126j,5379.219346420067+5003.964089230884j,5889.018232945489+5467.855983491294j,6423.730148643457+5952.053062432175j,6983.760877771997+6456.492087922713j,7569.553142235463+6981.101429729198j,8181.588512731202+7525.800048379999j
130477.6271,275.919816345939+259.9252194888886j,397.3648813621825+374.15310012331065j,540.9342223680031+509.1252992093417j,706.6589570269005+664.8367489290746j,894.58037759372+841.281641136976j,1104.7514013221603+1038.4531046823934j,1337.2380372212585+1256.348440411189j,1592.1208356455152+1494.9545273777076j,1869.496371548359+1754.2571563782517j,2169.478741168402+2034.242438992963j,2492.2010653835214+2334.893999696311j,2837.8170147551045+2656.1926689892025j,3206.5023555219477+2998.1161470158286j,3598.4565190876383+3360.638631445042j,4013.9041996064066+3743.730402884165j,4453.096981961132+4147.357360923159j,4916.315001720652+4571.48050360434j,5403.8686459849+5016.055342138027j,5916.100290487597+5481.031243105948j,6453.386087538026+5966.350688372488j,7016.1377948216195+6471.948443970192j,7604.804662099574+6997.750626404078j,8219.875372414092+7543.67365536192j
131473.1535,277.1497417745727+260.56605004931487j,399.13655960597293+375.0747223847395j,543.3467831786672+510.3784587756104j,709.8119817977711+666.4720649562619j,898.5740471056874+843.3495714553835j,1109.6866646528624+1041.0039039238313j,1343.2168020945326+1259.4321534068943j,1599.246179974306+1498.6208660346297j,1877.8727768465828+1758.5554424408242j,2179.212347849566+2039.221551830823j,2503.3999507886792+2340.602296324696j,2850.5914935298824+2662.6778948911788j,3220.9653029359492+3005.425336842379j,3614.7237189687735+3368.8179984335566j,4032.0947153727047+3752.8252158844816j,4473.333552963775+4157.411807483568j,4938.724465586594+4582.537537469318j,5428.582385707565+5028.156513428699j,5943.254711980617+5494.216508704757j,6483.123119472372+5980.658200805912j,7048.605422853131+6487.414315262914j,7640.157491402687+7014.408664416675j,8258.275216441834+7561.5550695395505j
132476.2756,278.38236619298317+261.2076727408768j,400.91213236743346+375.99747450383586j,545.7646599665302+511.63314296199j,712.9719760875681+668.1093549697398j,902.5765799211447+845.4199765387488j,1114.632935768947+1043.557726037901j,1349.208983014284+1262.519479918427j,1606.3876283352556+1502.2914449012756j,1886.2682729391522+1762.8586236869062j,2188.968353781162+2044.2062339447339j,2514.6248917491966+2346.3168446117697j,2863.396062596252+2669.170050359581j,3235.462789208528+3012.742114721609j,3631.030359569378+3377.0055752172934j,4050.3300721863006+3761.9288035909967j,4493.620914333222+4167.475513681709j,4961.1912743209205+4593.604209329681j,5453.360693868737+5040.267563894513j,5970.4816614571755+5507.411722753904j,6512.941453360018+5994.975519019018j,7081.164024881278+6502.889592237716j,7675.611954473147+7031.075398926087j,8296.788445062248+7579.444102670821j
133487.0513,279.617688101176+261.8500900671962j,402.6915975887335+376.92135997708965j,548.1878501294714+512.8893563760015j,716.1389368328457+669.7486247672232j,906.5879727133408+847.4928634009759j,1119.590211419419+1046.1145792125012j,1355.21457727453+1265.6104291850334j,1613.545179287662+1505.966274035215j,1894.6828607205941+1767.1667106212615j,2198.746763095711+2049.1964957898954j,2525.8758974721877+2352.0376542393233j,2876.2307383148036+2675.6691433654996j,3249.9948400996327+3020.0664857321362j,3647.376479128703+3385.201362469865j,4068.6103243779817+3771.0411603989014j,4513.959140644129+4177.54846534187j,4983.71552820992+4604.68049360734j,5478.203700082457+5052.388453352472j,5997.781306758065+5520.616826249334j,6542.841302261347+6009.302560419619j,7113.813867003933+6518.37416306902j,7711.168382528649+7047.750681930661j,8335.415465505983+7597.340562621157j
134505.5392,280.8557060363945+262.4933045448199j,404.4749532678512+377.8463823184041j,550.6163511359115+514.1471036475032j,719.3128610748581+671.3898801722694j,910.6082222854038+849.5682390850305j,1124.5584884959171+1048.6744716669862j,1361.2335824110332+1268.7050104708512j,1620.7188316603788+1509.6453635123403j,1903.1165412320975+1771.4797137651378j,2208.5475805516903+2054.192347786702j,2537.1529778384747+2357.7647348211062j,2889.0955377699675+2682.175181764624j,3264.561482311312+3027.39845476113j,3663.7621169579243+3393.4053605799204j,4086.935527386498+3780.1622803012347j,4534.34830809152+4187.630647700909j,5006.297328284718+4615.766364013581j,5503.1115378641+5064.519140418508j,6025.153819042685+5533.831758727965j,6572.822883119589+6023.6392405270035j,7146.555221503678+6533.867913374952j,7746.82711333747+7064.434362241384j,8374.156688257692+7615.244253648553j
135531.798,282.0964185730469+263.1373187031773j,406.26219745762114+378.77254505899583j,553.0501605367717+515.4063894277759j,722.4937459559005+673.0331270343404j,914.6373255894528+851.6461106613325j,1129.5377641252107+1051.237411645027j,1367.2659961674592+1271.8032330663602j,1627.9085846050748+1513.328723422994j,1911.569316086843+1775.7976436260692j,2218.370811392979+2059.193800328607j,2548.4561433066283+2363.4980959078794j,2901.990478807933+2688.6881732917554j,3279.1627434435995+3034.7380265021225j,3680.1873136934446+3401.6175696246464j,4105.305738378013+3789.2921568375104j,4554.788494006959+4197.722045437738j,5028.936778247394+4626.861793391192j,5528.084342560213+5076.659582658869j,6052.599372628114+5547.056458257945j,6602.886416751035+6037.9854729414255j,7179.388363841557+6549.370726431017j,7782.588486212241+7081.126285884898j,8413.01253373057+7633.154975732773j
136565.887,283.33982432401774+263.782135084424j,408.0533282672708+379.6998517473037j,555.4892759594782+516.6672183899035j,725.6815887304131+674.67837122778j,918.6752797152078+853.7264852280998j,1134.5280355583973+1053.8034074219709j,1373.3118165642875+1274.9051062827878j,1635.1144376373072+1517.0163638673262j,1920.041187188401+1780.1205107153764j,2228.2164611688036+2064.2008637933213j,2559.7854051106306+2369.2377469690055j,2914.915579908964+2695.2081255661255j,3293.7986522294664+3042.0852054324437j,3696.6521111023712+3409.8379893779133j,4123.72101597304+3798.4307831020897j,4575.279778868589+4207.822642500989j,5051.633984383659+4637.966753699966j,5553.122252265356+5088.8097364957075j,6080.118145438327+5560.2908613684685j,6633.03212723+6052.34116936686j,7212.31357521436+6564.882482907756j,7818.452850264604+7097.826295303825j,8451.983427274063+7651.072524963245j
137607.866,284.58592194049146+264.4277562433871j,409.84834386129575+380.6283059488212j,557.933695111951+517.9295952280742j,728.8763867592177+676.3256186519689j,922.7220818918051+855.8093699109405j,1139.5293002892731+1056.3724672960734j,1379.3710418481053+1278.0106394549957j,1642.336390517139+1520.7082949628293j,1928.532156877987+1784.448325537296j,2238.0845362621426+2069.213548501523j,2571.140774905214+2374.983697416848j,2927.870860725793+2701.7350460472708j,3308.4692383232923+3049.4399958234726j,3713.156552109451+3418.0666193023662j,4142.181420291707+3807.5781517321993j,4595.822243989533+4217.9324222819j,5074.389055197464+4649.081216030833j,5578.225408434398+5100.969557133278j,6107.710317348921+5573.534903181029j,6663.26024406803+6066.706239383773j,7245.331142333467+6580.403060839097j,7854.42055902404+7114.534229789529j,8491.069802434551+7668.996693165697j
138657.7951,285.8347101124744+265.0741847474425j,411.6472424638139+381.5579112457922j,560.3834157827458+519.1935246576281j,732.0781375085783+677.9748752311573j,926.7777295068831+857.8947718610424j,1144.5415559712656+1058.9445995934957j,1385.443670514261+1281.1198419390432j,1649.5744433445038+1524.4045268367274j,1937.0422278925257+1788.7810985895367j,2247.975043324188+2074.23186475671j,2582.5222652052726+2380.7359565701336j,2940.8563413364186+2708.268942087606j,3323.1745324660674+3056.8024017234134j,3729.7006811607625+3426.303458511876j,4160.6870129637555+3816.734254899673j,4616.415972923692+4228.051367490779j,5097.202101426108+4660.205150589647j,5603.393955082609+5113.1389986062j,6135.376073798581+5586.788517053423j,6693.571000571703+6081.080590559421j,7278.44135523067+6595.932335789297j,7890.491972280489+7131.249925253473j,8530.27209842322+7686.927268079231j
139715.735,287.0861875694144+265.72142317644756j,413.45002235556353+382.4886712372522j,562.8384358410384+520.4590114147849j,735.2868385652278+679.6261469131164j,930.8422200864477+859.9826982562927j,1149.5648004698824+1061.5198126643625j,1391.5297013133745+1284.2327231109364j,1656.8285965412151+1528.1050696256132j,1945.571403376227+1793.1188403610045j,2257.887989603979+2079.2558228191224j,2593.929889046133+2386.494533677265j,2953.872042919531+2714.809820876456j,3337.9145662520177+3064.172426969556j,3746.284543709049+3434.548505807536j,4179.237857369024+3825.8990842796766j,4637.061051073573+4238.179460174019j,5120.073235883001+4671.338526697633j,5628.628039281501+5125.318013713544j,6163.115602700871+5600.051634829913j,6723.964633280939+6095.46412846841j,7311.64450991858+6611.47018055917j,7926.66745446742+7147.973214339625j,8569.59076394633+7704.864032896066j
140781.7469,288.34035308062334+266.3694741225889j,415.2566818758353+383.4205895387837j,565.2987532399636+521.7260602561948j,738.5024876194477+681.2794396701051j,934.9155513115797+862.0731562996509j,1154.5990318334757+1064.0981148839876j,1397.6291332567996+1287.349292365381j,1664.0988508666992+1531.8099334737406j,1954.1196869216406+1797.4615613275514j,2267.823382882297+2084.2854329074808j,2605.363660144654+2392.2594379011402j,2966.917987222537+2721.357689478556j,3352.6893725473738+3071.550075149538j,3762.9081866993674+3442.801759629573j,4197.834018318717+3835.072631068726j,4657.757566312634+4248.316681647553j,5143.002574678855+4682.481312661506j,5653.927810897099+5137.5065540217365j,6190.929095351317+5613.324186734056j,6754.441384182673+6109.856756451953j,7344.940908680577+6627.016465101641j,7962.947378971445+7164.703925925956j,8609.026252126045+7722.806766711836j
141855.8923,289.597205455129+267.018340190377j,417.0672194233009+384.3536697823866j,567.7643660136755+522.9946759591203j,741.7250824782471+682.9347594975922j,938.9977210055054+864.1661532197118j,1159.644248308901+1066.679514651733j,1403.7419655801846+1290.469559118155j,1671.385207389848+1535.5191285336537j,1962.6870824802875+1801.8092719573324j,2277.7812314092284+2089.3207052029575j,2616.8235929160123+2398.030678314347j,2979.9941971051353+2727.912554785365j,3367.4989849686713+3078.9353496399995j,3779.5716580948974+3451.063218090567j,4216.475561881078+3844.2548859925573j,4678.505607445915+4258.463012623955j,5165.990234783093+4693.6334759836645j,5679.293421984473+5149.704569904285j,6218.81674591352+5626.606101395927j,6785.001498106763+6124.258375830866j,7378.330855638345+6642.571056928791j,7999.332121099647+7181.441885793736j,8648.5790240718+7740.755244094473j
142938.2332,290.85674354314426+267.66802399642063j,418.88163345751616+385.28791561623086j,570.235272283813+524.2648633206236j,744.9546210657836+684.5921124141015j,943.088727153567+866.2616962689833j,1164.7004483475916+1069.2640203893188j,1409.8681978156192+1293.593532798917j,1678.6876675257404+1539.2326649621918j,1971.2735944654182+1806.1619827003426j,2287.7615440608347+2094.3616498331626j,2628.3097024140147+2403.8082639013564j,2993.1006961382377+2734.4744235438893j,3382.343438553361+3086.328253541923j,3796.2750074683167+3459.3328789171114j,4235.162556711222+3853.445839175305j,4699.305266590865+4268.6184329798925j,5189.0363371285175+4704.794983056127j,5704.725028908737+5161.912010315423j,6246.778754394056+5639.8973055255265j,6815.645225985453+6138.6688855478515j,7411.8146639124525+6658.133820334338j,8035.8220659670305+7198.186915747226j,8688.249549627151+7758.709234914505j
144028.8323,292.1189662357533+268.31852816943456j,420.699922497153+386.22333070465424j,572.7114702534548+525.5366271579996j,748.1911014143944+686.2515044615382j,947.1885678892113+868.3597927242413j,1169.7676306078486+1071.8516405404948j,1416.0078297303862+1296.7212228560818j,1686.006233010282+1542.95055292192j,1979.8792277219225+1810.5197039902382j,2297.764330217905+2099.4082768809267j,2639.8220044583322+2409.592203544653j,3006.237508615793+2741.0433023532723j,3397.2227690594555+3093.7287897380365j,3813.018285637861+3467.6107394736664j,4253.895072053403+3862.6454803120555j,4720.156636470296+4278.782921996961j,5212.141003933252+4715.9657993971905j,5730.222789684882+5174.1288230262335j,6274.8153217048075+5653.197724379877j,6846.372822142622+6153.088182401212j,7445.392649252355+6673.704617005111j,8072.417603470619+7214.938834081697j,8728.038303639987+7776.668504681586j
145127.7525,293.38387246561797+268.9698553500716j,422.5220851231187+387.159918727858j,575.1929582141821+526.8099723079184j,751.434521681832+687.9129417035963j,951.2972415023733+870.460449885879j,1174.845793936162+1074.442383571848j,1422.1608613785045+1299.8526387512584j,1693.3409059393564+1546.6728025759562j,1988.503987525899+1814.8824462418388j,2307.7895997960363+2104.4605963784934j,2651.3605154291554+2415.3825060395507j,3019.4046599685353+2747.6191976228156j,3412.1370135464294+3101.136960835421j,3829.8015445438905+3475.896796768494j,4272.673179587885+3871.853798487504j,4741.059812940813+4288.956458109676j,5235.304361308148+4727.145889380001j,5755.7868669467825+5186.354954307395j,6302.926654304385+5666.507281264037j,6877.184544990664+6167.516160943201j,7479.065133052694+6689.283305663152j,8109.119129060053+7231.6974554477865j,8767.94577195212+7794.632813800412j
146235.0574,294.65146120697545+269.6220081908755j,424.348119977727+388.0976833818166j,577.6797345443374+528.0849036265188j,754.6848801392331+689.5764302264204j,955.4147464451496+872.5636750767263j,1179.934937401786+1077.036257969501j,1428.327293051706+1302.987789963138j,1700.691688730667+1550.399424090709j,1997.1478795448663+1819.2502198540642j,2317.8373632564194+2109.518618305853j,2662.925252517596+2421.179180069127j,3032.602176359911+2754.2021156046267j,3427.0862100571967+3108.552769187767j,3846.6248379411245+3484.1910473781254j,4291.496952287403+3881.070782274414j,4762.014893603842+4299.139019023461j,5258.526536389863+4738.335216499524j,5781.417424644043+5198.590349241175j,6331.112961457542+5679.825897784642j,6908.080657679453+6181.952713371835j,7512.832443190383+6704.869741921484j,8145.927046309696+7248.462590504692j,8807.972444204475+7812.6019183084445j
147350.8108,295.9217314767423+270.2749893561348j,426.1780257658137+389.03662837812453j,580.1717977083438+529.3614259891881j,757.9421751787893+691.241976137831j,959.5410813212457+874.6694756428274j,1185.0350602715646+1079.6332722404609j,1434.5071253510446+1306.126685979689j,1708.058584170889+1554.1304276302244j,2005.8109099699143+1823.6230351954496j,2327.907631671277+2114.5823525810283j,2674.516233608967+2426.9822342106663j,3045.830084894098+2760.792062369819j,3442.0703979566547+3115.976216857843j,3863.488220489616+3492.493487530218j,4310.36646476748+3890.296419690235j,4783.021977825574+4309.330581701649j,5281.807659910605+4749.533743097503j,5807.114631381971+5210.834951356021j,6359.3744570521585+5693.153493626855j,6939.061429034753+6196.39772939079j,7546.694912823481+6720.463778359869j,8182.841764671579+7265.234046099893j,8848.118820131713+7830.5755690769765j
