Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
108879870.6,3635.1293669867296-1325.9441292522351j,2677.729981405315-2903.459047804925j,1454.763197792445-3052.228294462753j,774.8014785029467-2708.32456171198j,432.16350611880455-2332.013354938986j,251.72338794844075-2006.5503403614002j,150.8194803581631-1732.1063804723854j,91.47997534501981-1496.7762324927503j,55.22564545985185-1289.6704506638537j,32.49919891802544-1102.3171572298793j,18.090432543529452-928.1262403943125j,9.035562105384438-761.6379407600141j,3.6024435219130715-597.6025160239856j,0.7776966118944062-427.628169183743j,0.004623006276899291-360.1525054380993j,1.0480670918801445-107.07029164795132j,3.9705744589522514+92.25377154110848j,9.165947043681342+313.7612105085485j,17.532483595028996+572.3675652218657j,30.881738044711216+888.2234895691139j,52.93815681699094+1294.408734054707j,92.02198153706655+1851.258388800115j,169.496923623469+2682.9726445797205j
109710609,3624.1766706862777-1353.5189838996153j,2640.3419350841323-2906.9148361363004j,1426.56532028632-3033.8234012597845j,758.127131476735-2685.151730346765j,422.2534419563627-2309.3514514774924j,245.5522533254852-1985.3232144262809j,146.79805331317226-1712.1867795074481j,88.76218046776395-1477.8261876986649j,53.34034238840053-1271.3294121484075j,31.17251403075838-1084.2301300591944j,17.158277270288245-909.927510084797j,8.399117751449284-742.9081626695353j,3.2051557510108-577.7365725643903j,0.5940841337555925-404.5322968069297j,0.03634508802409098-297.14614945446107j,1.3297948888099347-80.01509111613176j,4.579262996384853+122.96393798763508j,10.252600657953261+350.7298072651099j,19.386189300638335+618.9173031756411j,34.07931968289855+949.7962544596263j,58.72592891310687+1380.8103199777424j,103.43445817693753+1982.0584659738872j,195.35378194718254+2903.0856518943347j
110547685.9,3612.657597275027-1381.095282840307j,2602.989093084324-2909.742016084204j,1398.7604615379971-3015.220037281167j,741.7468219834949-2662.0207522449905j,412.5285299505614-2286.791990415087j,239.4986850216066-1964.200715760223j,142.85441151415083-1692.3566316972504j,86.09825677603256-1458.9443567185317j,51.49413291540845-1253.0315380756651j,29.87568947198333-1066.156421086409j,16.2503954593966-891.7042411174534j,7.78406628446109-724.0999944245817j,2.8287767378058177-557.6865166888797j,0.4335256563839075-380.36813382657937j,0.09727315961693145-259.24862237873305j,1.651711289920675-52.64514877471814j,5.249501297477184+154.42484765577467j,11.441322138554899+388.9249596070106j,21.422397212645983+667.4746926267242j,37.631117765455954+1014.7919321737236j,65.27431380990527+1473.4391775531653j,116.72096372322073+2125.3308254177173j,226.88057058537836+3152.1488370502457j
111391149.6,3600.566409377872-1408.6591641152575j,2565.6862712971274-2911.9447882713384j,1371.3473664003563-2996.4269894487234j,725.6563114330663-2638.93424811581j,402.98559982383614-2264.334832606177j,233.56060554304366-1943.1817061678032j,138.987199960606-1672.6143502255331j,83.4873093599634-1440.1287972083142j,49.68642903988005-1234.7744182872264j,28.60836251673407-1048.0928688683562j,15.366616658745976-873.4519270867763j,7.190437806652428-705.205871068677j,2.4735938259520727-537.4302450119019j,0.29668982331329585-354.509321889673j,0.18844407009196384-228.05045503395357j,2.0163678363227997-24.880855508002405j,5.986226689304976+186.69578401597903j,12.742070190374783+428.44337925027827j,23.662520788458167+718.2186299173449j,41.5874505891951+1083.569734856819j,72.71699976014959+1573.0919602185575j,132.3050998519459+2283.1047071127673j,265.8366070225592+3436.5356844994376j
112241048.8,3587.8977508566063-1436.1963886296307j,2528.448042261386-2913.5277893669345j,1344.3246013614466-2977.4528746631686j,709.8513892698136-2615.894719982539j,393.6215311846003-2241.9797914379205j,227.7359756242774-1922.2650259257414j,135.19509053648022-1652.9583300843442j,80.9284628777418-1421.3775393185074j,47.916658441396365-1216.555593281848j,27.370185133670184-1030.0362192023283j,14.506787257371279-855.1658673439082j,6.6182859065991195-686.2176421208509j,2.139932282197535-516.9406600734407j,0.18430268437168548-325.5635004910039j,0.3112626015619925-199.4256658615388j,2.426578968951198+3.3452001695854867j,6.79494193479159+219.8396318873856j,14.166108833646506+469.3911411880853j,26.131262224579665+771.3490748537833j,46.0079227556091+1156.5400233846779j,81.21829516741676+1680.7058874569925j,150.73662544262578+2457.87160413898j,314.71584394450815+3764.621784879986j
113097432.5,3574.6466688227024-1463.6923497464236j,2491.288720211166-2914.496078296586j,1317.6905626541447-2958.306138069265j,694.327874593363-2592.9045539981116j,384.43325311340084-2219.7266341286836j,222.02279365187485-1901.449493985216j,131.47678159374973-1633.3869475469155j,78.42086132130726-1402.6885843575465j,46.18426443161684-1198.3725514721448j,26.160824174027333-1011.9831190811973j,13.6707710595315-836.8411492979787j,6.067688957296147-667.1264699271253j,1.8281580450963295-496.1835603833021j,0.09713158278948139-289.63943502195093j,0.46731819109954764-171.91706433656697j,2.8854530637488995+32.093638108601745j,7.6817924468305225+253.92363542462328j,15.726215158729213+511.8849564358811j,28.85723255154872+827.0902907992494j,50.96354838393225+1234.1737690036962j,90.98190740142215+1797.391136453477j,172.73917842468882+2652.7242831692247j,377.1461705200739+4147.630377429541j
113960350.4,3560.8086356002354-1491.1320841761515j,2454.2223469483265-2914.855121908834j,1291.4434842312917-2938.99505162688j,679.0816176722999-2569.9660232212946j,375.4177437345709-2197.575082975869j,216.4190950952715-1880.733908136653j,127.83099754631246-1613.898559597219j,75.96366779374773-1384.0599033767671j,44.48870592212202-1180.2227262622357j,24.979961589224967-993.9301101184379j,12.858449916285405-818.4726281572786j,5.538751537922751-647.9226999198288j,1.5386807345008489-475.1142828306833j,0.03587311411057592-230.0092062774122j,0.6583703852730891-144.86874421753072j,3.396427900647777+61.42166176904735j,8.653656093313137+289.02016309804696j,17.436926630782104+556.053635203154j,31.873712188900143+885.6946946463086j,56.53946145233055+1317.0141891509327j,102.26279599873112+1924.472594454528j,199.28039344080884+2871.548908234222j,458.56554649351403+4600.940449176964j
114829852.2,3546.3795705616435-1518.5002841885105j,2417.2626785590883-2914.61078015154j,1265.5814455981872-2919.5277129741144j,664.108501354729-2547.081290351406j,366.57202977471195-2175.524816553713j,210.92295194485098-1860.1170451372514j,124.25648847421579-1594.4915033143375j,73.55606429871452-1365.4894356724644j,42.82945740946231-1162.1034929315447j,23.82729467915746-975.8736213745764j,12.069724419551243-800.0549035626193j,5.031605991530976-628.5956923959313j,1.2719569377592126-453.67213220871815j,0.0002734676566168645+191.07623112036072j,0.8863582069085338-117.93341280615061j,3.963311280952692+91.38530234207693j,9.718247988282133+325.2075100830868j,19.314836768770228+602.0397797267321j,35.21958945509022+947.4474560013712j,62.838406019744006+1405.6911627244367j,115.3833922644446+2063.5442765072594j,231.67724647376235+3119.2953829748762j,567.4168766868046+5146.177050646928j
115705988.2,3531.3558617544722-1545.7813111683163j,2380.423172988384-2913.769290811185j,1240.1023794951047-2899.912044568944j,649.4044423799547-2524.2524104202266j,357.89318610905605-2153.575470861232j,205.53247215748758-1839.5976608008013j,120.75202973840246-1575.1640952103785j,71.19725154211594-1346.975087199248j,41.20600897823562-1144.0121653068688j,22.70253637341714-957.8099615049605j,11.304514664157447-781.5822924128278j,4.54641413221178-609.1336006751785j,1.028493777114257-431.77067158245256j,0.00044104716593698374-394.8953589266789j,1.1534167014656487-90.90269915822263j,4.5903276501855075+122.041012581625j,10.88424318885549+362.57076454415534j,21.378950298097582+650.0017540389517j,38.940526156513315+1012.6720221801779j,69.98527318031933+1500.9392300612803j,130.75612052237557+2216.541111870514j,271.75833465894107+3402.3654718704493j,717.3684673659516+5814.677150105759j
116588809,3515.7343872347456-1572.9592105318495j,2343.716978483084-2912.33725386826j,1215.0040794236866-2880.155793096116j,634.9653925949094-2501.481333438992j,349.37833529708894-2131.7266404213606j,200.24579910976007-1819.1744900494841j,117.31642160596121-1555.9146305192453j,68.88644874648662-1328.5147288893925j,39.61786632319388-1125.9459922037772j,21.605415547886032-939.7353101332081j,10.562761083977763-763.0487969787567j,4.083369116793212-589.5230731449137j,0.8088527325138267-409.2797565397343j,0.023280554223056207-301.2572730503173j,1.4618975104032093-63.63767417389668j,5.282171752577755+153.4468812400276j,12.161420872531902+401.20276300385115j,23.6511118210225+700.1159882768887j,43.09041515379731+1081.7367945302544j,78.13305870941821+1603.6202602133721j,148.91517529405598+2385.8349008808523j,322.12104050364445+3729.1826769071877j,931.6953107366211+6653.482395342098j
