Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
153058.58,209.473+191.98j,303.945+277.837j,416.315+379.226j,544.861+495.525j,689.982+626.344j,851.731+772.034j,1032.11+934.559j,1226.59+1108.78j,1436.21+1296.86j,1667.05+1504.57j,1916.0+1726.13j,2168.29+1951.22j,2444.15+2196.62j,2744.49+2460.58j,3140.83+2813.86j,3381.58+3024.23j,3726.3+3329.32j,4097.51+3644.53j,4468.63+3967.22j,4872.39+4316.26j,5277.23+4658.83j,5709.05+5033.48j,6153.11+5418.94j
154226.3959,210.257+192.377j,305.104+278.424j,417.941+380.046j,547.008+496.605j,692.729+627.721j,855.141+773.736j,1036.26+936.629j,1231.56+1111.24j,1442.03+1299.74j,1673.82+1507.9j,1923.83+1729.96j,2177.16+1955.54j,2454.17+2201.46j,2755.82+2466.01j,3153.83+2820.07j,3395.62+3030.87j,3741.79+3336.62j,4114.72+3652.48j,4487.45+3975.84j,4892.98+4325.59j,5299.64+4668.82j,5733.34+5044.24j,6179.35+5430.49j
155403.1221,211.043+192.776j,306.267+279.012j,419.571+380.868j,549.161+497.688j,695.483+629.101j,858.56+775.441j,1040.43+938.701j,1236.54+1113.71j,1447.87+1302.61j,1680.6+1511.23j,1931.68+1733.79j,2186.06+1959.86j,2464.22+2206.31j,2767.19+2471.45j,3166.87+2826.28j,3409.69+3037.52j,3757.32+3343.92j,4131.97+3660.44j,4506.32+3984.46j,4913.63+4334.93j,5322.12+4678.82j,5757.72+5055.01j,6205.66+5442.05j
156588.8266,211.832+193.176j,307.432+279.601j,421.205+381.691j,551.32+498.772j,698.245+630.483j,861.988+777.149j,1044.61+940.777j,1241.53+1116.18j,1453.73+1305.49j,1687.4+1514.57j,1939.54+1737.62j,2194.98+1964.18j,2474.3+2211.17j,2778.59+2476.9j,3179.94+2832.49j,3423.8+3044.17j,3772.9+3351.23j,4149.28+3668.41j,4525.25+3993.1j,4934.34+4344.27j,5344.67+4688.82j,5782.17+5065.78j,6232.06+5453.61j
157783.5778,212.623+193.576j,308.601+280.192j,422.844+382.515j,553.485+499.858j,701.014+631.867j,865.425+778.86j,1048.79+942.856j,1246.54+1118.65j,1459.6+1308.38j,1694.22+1517.91j,1947.43+1741.47j,2203.92+1968.52j,2484.4+2216.03j,2790.02+2482.35j,3193.05+2838.72j,3437.95+3050.83j,3788.52+3358.54j,4166.63+3676.38j,4544.23+4001.74j,4955.12+4353.62j,5367.29+4698.82j,5806.69+5076.55j,6258.54+5465.18j
158987.4449,213.416+193.977j,309.774+280.783j,424.487+383.34j,555.655+500.946j,703.789+633.253j,868.871+780.573j,1052.99+944.937j,1251.55+1121.12j,1465.49+1311.26j,1701.06+1521.26j,1955.34+1745.31j,2212.89+1972.85j,2494.53+2220.9j,2801.48+2487.8j,3206.19+2844.94j,3452.13+3057.5j,3804.18+3365.86j,4184.03+3684.36j,4563.26+4010.38j,4975.95+4362.97j,5389.97+4708.83j,5831.28+5087.33j,6285.1+5476.75j
160200.4972,214.211+194.379j,310.949+281.376j,426.134+384.167j,557.831+502.036j,706.572+634.642j,872.326+782.289j,1057.2+947.022j,1256.59+1123.6j,1471.39+1314.16j,1707.92+1524.61j,1963.27+1749.17j,2221.88+1977.2j,2504.69+2225.77j,2812.97+2493.26j,3219.36+2851.18j,3466.36+3064.17j,3819.88+3373.19j,4201.48+3692.35j,4582.35+4019.03j,4996.84+4372.34j,5412.73+4718.85j,5855.96+5098.11j,6311.74+5488.32j
161422.805,215.009+194.782j,312.128+281.97j,427.785+384.996j,560.013+503.128j,709.363+636.033j,875.79+784.007j,1061.41+949.109j,1261.63+1126.09j,1477.31+1317.05j,1714.79+1527.97j,1971.22+1753.02j,2230.89+1981.54j,2514.87+2230.65j,2824.49+2498.73j,3232.57+2857.42j,3480.62+3070.85j,3835.63+3380.53j,4218.98+3700.34j,4601.5+4027.69j,5017.8+4381.7j,5435.55+4728.87j,5880.7+5108.9j,6338.46+5499.9j
162654.4389,215.808+195.185j,313.31+282.564j,429.441+385.826j,562.201+504.221j,712.16+637.426j,879.262+785.729j,1065.64+951.2j,1266.69+1128.57j,1483.24+1319.95j,1721.69+1531.33j,1979.19+1756.88j,2239.93+1985.9j,2525.08+2235.54j,2836.04+2504.21j,3245.82+2863.67j,3494.93+3077.54j,3851.42+3387.87j,4236.53+3708.33j,4620.7+4036.36j,5038.82+4391.07j,5458.45+4738.89j,5905.53+5119.69j,6365.27+5511.48j
163895.4699,216.61+195.59j,314.494+283.16j,431.101+386.657j,564.394+505.317j,714.964+638.821j,882.744+787.453j,1069.88+953.294j,1271.76+1131.06j,1489.19+1322.86j,1728.6+1534.7j,1987.18+1760.75j,2248.99+1990.26j,2535.32+2240.43j,2847.62+2509.68j,3259.1+2869.92j,3509.27+3084.23j,3867.25+3395.22j,4254.13+3716.34j,4639.96+4045.02j,5059.9+4400.45j,5481.41+4748.92j,5930.43+5130.48j,6392.16+5523.07j
165145.9698,217.415+195.995j,315.683+283.757j,432.766+387.49j,566.593+506.414j,717.775+640.218j,886.234+789.179j,1074.13+955.391j,1276.84+1133.55j,1495.15+1325.77j,1735.52+1538.07j,1995.19+1764.62j,2258.08+1994.62j,2545.58+2245.33j,2859.23+2515.17j,3272.42+2876.18j,3523.65+3090.93j,3883.13+3402.58j,4271.78+3724.35j,4659.27+4053.7j,5081.04+4409.83j,5504.44+4758.94j,5955.4+5141.28j,6419.13+5534.65j
166406.0109,218.222+196.401j,316.874+284.355j,434.435+388.324j,568.798+507.514j,720.592+641.617j,889.733+790.909j,1078.39+957.491j,1281.93+1136.05j,1501.13+1328.68j,1742.47+1541.44j,2003.23+1768.5j,2267.19+1998.99j,2555.88+2250.23j,2870.87+2520.66j,3285.77+2882.45j,3538.07+3097.63j,3899.05+3409.94j,4289.48+3732.36j,4678.63+4062.38j,5102.24+4419.22j,5527.53+4768.97j,5980.45+5152.07j,6446.18+5546.24j
167675.6659,219.031+196.808j,318.069+284.955j,436.108+389.16j,571.008+508.615j,723.417+643.019j,893.242+792.641j,1082.66+959.594j,1287.04+1138.55j,1507.12+1331.59j,1749.43+1544.82j,2011.28+1772.38j,2276.32+2003.37j,2566.2+2255.14j,2882.54+2526.16j,3299.16+2888.73j,3552.53+3104.35j,3915.02+3417.31j,4307.23+3740.38j,4698.05+4071.06j,5123.5+4428.6j,5550.7+4779.01j,6005.57+5162.87j,6473.31+5557.82j
168955.0082,219.842+197.216j,319.267+285.555j,437.786+389.998j,573.223+509.717j,726.25+644.423j,896.759+794.375j,1086.95+961.701j,1292.16+1141.05j,1513.13+1334.51j,1756.4+1548.2j,2019.35+1776.27j,2285.47+2007.75j,2576.54+2260.06j,2894.25+2531.66j,3312.59+2895.01j,3567.03+3111.06j,3931.03+3424.69j,4325.02+3748.4j,4717.53+4079.75j,5144.82+4438.0j,5573.93+4789.04j,6030.77+5173.67j,6500.53+5569.41j
170244.1117,220.655+197.624j,320.468+286.157j,439.469+390.836j,575.444+510.821j,729.089+645.829j,900.284+796.113j,1091.24+963.811j,1297.29+1143.56j,1519.15+1337.44j,1763.4+1551.59j,2027.45+1780.16j,2294.66+2012.14j,2586.92+2264.98j,2905.98+2537.17j,3326.05+2901.29j,3581.57+3117.79j,3947.08+3432.07j,4342.87+3756.43j,4737.06+4088.44j,5166.21+4447.39j,5597.24+4799.08j,6056.04+5184.48j,6527.83+5581.0j
171543.0509,221.471+198.033j,321.673+286.76j,441.155+391.677j,577.671+511.928j,731.935+647.237j,903.818+797.852j,1095.54+965.924j,1302.44+1146.07j,1525.19+1340.36j,1770.42+1554.98j,2035.56+1784.06j,2303.86+2016.53j,2597.32+2269.91j,2917.75+2542.69j,3339.55+2907.59j,3596.15+3124.52j,3963.18+3439.46j,4360.77+3764.46j,4756.65+4097.14j,5187.66+4456.79j,5620.61+4809.12j,6081.4+5195.28j,6555.22+5592.6j
172851.9008,222.289+198.443j,322.881+287.364j,442.845+392.518j,579.903+513.036j,734.789+648.648j,907.36+799.594j,1099.86+968.04j,1307.6+1148.58j,1531.24+1343.3j,1777.45+1558.38j,2043.7+1787.96j,2313.09+2020.92j,2607.74+2274.84j,2929.55+2548.21j,3353.08+2913.89j,3610.77+3131.26j,3979.32+3446.86j,4378.72+3772.5j,4776.29+4105.84j,5209.17+4466.2j,5644.06+4819.17j,6106.83+5206.09j,6582.69+5604.19j
174170.7371,223.109+198.854j,324.092+287.969j,444.54+393.361j,582.141+514.145j,737.65+650.061j,910.911+801.339j,1104.18+970.159j,1312.77+1151.1j,1537.31+1346.23j,1784.5+1561.78j,2051.86+1791.87j,2322.34+2025.33j,2618.2+2279.77j,2941.38+2553.73j,3366.66+2920.19j,3625.43+3138.0j,3995.51+3454.26j,4396.72+3780.55j,4795.99+4114.55j,5230.74+4475.61j,5667.58+4829.22j,6132.34+5216.9j,6610.24+5615.78j
175499.6359,223.932+199.266j,325.306+288.575j,446.239+394.205j,584.384+515.257j,740.518+651.476j,914.472+803.086j,1108.52+972.281j,1317.95+1153.62j,1543.39+1349.17j,1791.57+1565.18j,2060.03+1795.78j,2331.61+2029.73j,2628.68+2284.72j,2953.24+2559.27j,3380.26+2926.51j,3640.13+3144.75j,4011.75+3461.67j,4414.77+3788.6j,4815.75+4123.26j,5252.38+4485.02j,5691.17+4839.26j,6157.93+5227.71j,6637.88+5627.38j
176838.674,224.757+199.679j,326.523+289.182j,447.943+395.051j,586.634+516.371j,743.394+652.893j,918.041+804.836j,1112.87+974.407j,1323.15+1156.15j,1549.49+1352.11j,1798.65+1568.59j,2068.23+1799.69j,2340.91+2034.14j,2639.19+2289.66j,2965.13+2564.8j,3393.91+2932.82j,3654.87+3151.51j,4028.02+3469.08j,4432.87+3796.65j,4835.56+4131.97j,5274.08+4494.44j,5714.83+4849.32j,6183.59+5238.52j,6665.61+5638.97j
178187.9288,225.584+200.092j,327.743+289.79j,449.65+395.898j,588.889+517.487j,746.276+654.313j,921.619+806.589j,1117.22+976.535j,1328.36+1158.67j,1555.6+1355.06j,1805.76+1572.01j,2076.44+1803.61j,2350.23+2038.56j,2649.72+2294.62j,2977.05+2570.35j,3407.59+2939.15j,3669.65+3158.27j,4044.34+3476.5j,4451.02+3804.71j,4855.43+4140.69j,5295.85+4503.86j,5738.56+4859.37j,6209.34+5249.33j,6693.42+5650.57j
179547.4782,226.413+200.506j,328.967+290.4j,451.363+396.747j,591.15+518.604j,749.166+655.735j,925.206+808.344j,1121.59+978.666j,1333.59+1161.21j,1561.73+1358.01j,1812.88+1575.43j,2084.68+1807.54j,2359.57+2042.98j,2660.28+2299.58j,2989.01+2575.9j,3421.3+2945.48j,3684.46+3165.04j,4060.71+3483.93j,4469.22+3812.77j,4875.36+4149.42j,5317.68+4513.28j,5762.36+4869.42j,6235.16+5260.15j,6721.32+5662.17j
180917.4008,227.245+200.921j,330.194+291.01j,453.079+397.597j,593.416+519.723j,752.063+657.159j,928.802+810.102j,1125.97+980.8j,1338.82+1163.74j,1567.88+1360.97j,1820.02+1578.85j,2092.94+1811.47j,2368.94+2047.41j,2670.87+2304.54j,3000.99+2581.45j,3435.06+2951.82j,3699.32+3171.81j,4077.12+3491.37j,4487.48+3820.84j,4895.35+4158.15j,5339.58+4522.71j,5786.24+4879.48j,6261.07+5270.96j,6749.3+5673.76j
182297.7757,228.079+201.337j,331.425+291.622j,454.8+398.449j,595.688+520.845j,754.966+658.585j,932.407+811.863j,1130.36+982.937j,1344.07+1166.28j,1574.04+1363.93j,1827.18+1582.28j,2101.22+1815.4j,2378.33+2051.84j,2681.49+2309.51j,3013.01+2587.01j,3448.84+2958.16j,3714.22+3178.59j,4093.58+3498.81j,4505.78+3828.91j,4915.39+4166.88j,5361.54+4532.14j,5810.19+4889.53j,6287.05+5281.77j,6777.38+5685.36j
183688.6827,228.915+201.754j,332.658+292.235j,456.526+399.302j,597.966+521.968j,757.876+660.013j,936.02+813.626j,1134.76+985.078j,1349.33+1168.82j,1580.22+1366.89j,1834.35+1585.71j,2109.52+1819.34j,2387.75+2056.28j,2692.14+2314.49j,3025.06+2592.58j,3462.67+2964.51j,3729.16+3185.37j,4110.08+3506.25j,4524.14+3836.99j,4935.49+4175.62j,5383.56+4541.57j,5834.21+4899.59j,6313.11+5292.59j,6805.54+5696.95j
185090.2021,229.753+202.171j,333.895+292.85j,458.256+400.157j,600.25+523.092j,760.793+661.444j,939.643+815.392j,1139.17+987.221j,1354.61+1171.37j,1586.41+1369.86j,1841.55+1589.15j,2117.84+1823.29j,2397.19+2060.72j,2702.81+2319.47j,3037.13+2598.15j,3476.53+2970.86j,3744.14+3192.16j,4126.62+3513.7j,4542.55+3845.07j,4955.65+4184.36j,5405.65+4551.01j,5858.31+4909.65j,6339.26+5303.4j,6833.78+5708.54j
186502.4149,230.594+202.589j,335.135+293.465j,459.99+401.013j,602.538+524.219j,763.718+662.876j,943.275+817.161j,1143.59+989.368j,1359.9+1173.92j,1592.61+1372.83j,1848.76+1592.59j,2126.18+1827.24j,2406.65+2065.17j,2713.51+2324.45j,3049.24+2603.72j,3490.43+2977.22j,3759.16+3198.95j,4143.21+3521.15j,4561.02+3853.16j,4975.87+4193.1j,5427.8+4560.45j,5882.47+4919.71j,6365.48+5314.22j,6862.12+5720.14j
187925.4027,231.437+203.008j,336.378+294.081j,461.728+401.871j,604.832+525.347j,766.65+664.311j,946.915+818.933j,1148.02+991.518j,1365.2+1176.47j,1598.84+1375.81j,1855.99+1596.04j,2134.55+1831.19j,2416.14+2069.62j,2724.24+2329.45j,3061.38+2609.3j,3504.36+2983.58j,3774.22+3205.75j,4159.85+3528.61j,4579.53+3861.25j,4996.14+4201.85j,5450.02+4569.89j,5906.72+4929.77j,6391.78+5325.03j,6890.54+5731.72j
189359.2477,232.282+203.428j,337.624+294.698j,463.471+402.73j,607.132+526.477j,769.588+665.748j,950.564+820.707j,1152.46+993.671j,1370.51+1179.02j,1605.07+1378.78j,1863.24+1599.49j,2142.93+1835.15j,2425.66+2074.08j,2734.99+2334.44j,3073.56+2614.89j,3518.33+2989.95j,3789.32+3212.56j,4176.53+3536.08j,4598.1+3869.34j,5016.48+4210.6j,5472.31+4579.33j,5931.03+4939.82j,6418.17+5335.84j,6919.05+5743.31j
190804.0328,233.13+203.849j,338.874+295.317j,465.217+403.59j,609.437+527.609j,772.534+667.188j,954.223+822.483j,1156.92+995.827j,1375.83+1181.58j,1611.32+1381.77j,1870.5+1602.94j,2151.34+1839.11j,2435.19+2078.55j,2745.78+2339.45j,3085.76+2620.48j,3532.34+2996.33j,3804.46+3219.37j,4193.25+3543.55j,4616.72+3877.44j,5036.87+4219.35j,5494.66+4588.77j,5955.42+4949.88j,6444.64+5346.65j,6947.65+5754.9j
192259.8414,233.979+204.271j,340.127+295.936j,466.968+404.452j,611.748+528.742j,775.488+668.629j,957.889+824.262j,1161.38+997.986j,1381.17+1184.15j,1617.59+1384.75j,1877.78+1606.4j,2159.76+1843.08j,2444.76+2083.02j,2756.59+2344.45j,3098.0+2626.07j,3546.38+3002.71j,3819.64+3226.18j,4210.02+3551.02j,4635.39+3885.54j,5057.32+4228.11j,5517.07+4598.22j,5979.89+4959.94j,6471.19+5357.46j,6976.34+5766.48j
193726.7575,234.831+204.693j,341.383+296.557j,468.724+405.315j,614.065+529.878j,778.448+670.073j,961.564+826.044j,1165.85+1000.15j,1386.52+1186.71j,1623.87+1387.74j,1885.08+1609.87j,2168.21+1847.05j,2454.34+2087.49j,2767.43+2349.47j,3110.27+2631.67j,3560.47+3009.1j,3834.86+3233.0j,4226.84+3558.51j,4654.11+3893.65j,5077.83+4236.87j,5539.56+4607.67j,6004.43+4970.0j,6497.82+5368.26j,7005.13+5778.06j
195204.8661,235.685+205.116j,342.642+297.179j,470.483+406.179j,616.388+531.015j,781.416+671.519j,965.248+827.828j,1170.34+1002.31j,1391.89+1189.28j,1630.17+1390.74j,1892.4+1613.33j,2176.68+1851.03j,2463.95+2091.97j,2778.3+2354.49j,3122.57+2637.28j,3574.59+3015.49j,3850.12+3239.83j,4243.71+3565.99j,4672.89+3901.75j,5098.4+4245.63j,5562.11+4617.11j,6029.04+4980.05j,6524.53+5379.07j,7034.0+5789.63j
196694.2524,236.541+205.54j,343.905+297.802j,472.248+407.046j,618.716+532.155j,784.39+672.968j,968.941+829.614j,1174.84+1004.48j,1397.26+1191.85j,1636.48+1393.73j,1899.74+1616.8j,2185.17+1855.01j,2473.59+2096.45j,2789.19+2359.51j,3134.9+2642.89j,3588.74+3021.89j,3865.43+3246.66j,4260.62+3573.49j,4691.72+3909.87j,5119.03+4254.39j,5584.72+4626.56j,6053.73+4990.1j,6551.33+5389.86j,7062.95+5801.2j
198195.0025,237.4+205.965j,345.171+298.427j,474.016+407.913j,621.05+533.296j,787.372+674.419j,972.643+831.404j,1179.35+1006.65j,1402.65+1194.43j,1642.81+1396.74j,1907.09+1620.28j,2193.68+1859.0j,2483.25+2100.94j,2800.11+2364.54j,3147.27+2648.51j,3602.94+3028.29j,3880.78+3253.5j,4277.57+3580.98j,4710.61+3917.98j,5139.71+4263.16j,5607.4+4636.01j,6078.49+5000.15j,6578.2+5400.66j,7092.0+5812.76j
199707.2032,238.261+206.39j,346.44+299.052j,475.789+408.782j,623.39+534.439j,790.362+675.871j,976.354+833.195j,1183.86+1008.83j,1408.06+1197.01j,1649.16+1399.74j,1914.47+1623.76j,2202.21+1862.99j,2492.93+2105.43j,2811.07+2369.57j,3159.66+2654.13j,3617.17+3034.7j,3896.16+3260.34j,4294.58+3588.48j,4729.54+3926.09j,5160.46+4271.92j,5630.15+4645.46j,6103.32+5010.2j,6605.16+5411.45j,7121.14+5824.32j
201230.9417,239.125+206.817j,347.713+299.679j,477.567+409.653j,625.735+535.584j,793.358+677.327j,980.073+834.99j,1188.39+1011.01j,1413.47+1199.59j,1655.52+1402.75j,1921.86+1627.25j,2210.77+1866.99j,2502.64+2109.93j,2822.05+2374.61j,3172.09+2659.75j,3631.44+3041.11j,3911.59+3267.18j,4311.63+3595.99j,4748.53+3934.21j,5181.26+4280.69j,5652.96+4654.91j,6128.24+5020.24j,6632.2+5422.24j,7150.36+5835.88j
202766.3062,239.99+207.244j,348.988+300.306j,479.348+410.525j,628.086+536.731j,796.362+678.784j,983.802+836.787j,1192.93+1013.19j,1418.9+1202.18j,1661.89+1405.76j,1929.27+1630.74j,2219.34+1870.99j,2512.37+2114.43j,2833.05+2379.66j,3184.55+2665.39j,3645.75+3047.53j,3927.07+3274.03j,4328.72+3603.5j,4767.57+3942.33j,5202.13+4289.46j,5675.84+4664.36j,6153.23+5030.29j,6659.33+5433.02j,7179.69+5847.42j
204313.3852,240.858+207.672j,350.266+300.935j,481.135+411.399j,630.443+537.879j,799.373+680.244j,987.54+838.587j,1197.48+1015.37j,1424.35+1204.77j,1668.28+1408.78j,1936.7+1634.23j,2227.93+1874.99j,2522.12+2118.94j,2844.08+2384.7j,3197.05+2671.02j,3660.1+3053.95j,3942.58+3280.89j,4345.87+3611.02j,4786.67+3950.46j,5223.05+4298.23j,5698.79+4673.81j,6178.29+5040.33j,6686.54+5443.8j,7209.1+5858.97j
205872.2683,241.728+208.101j,351.548+301.565j,482.925+412.274j,632.805+539.03j,802.39+681.705j,991.286+840.39j,1202.04+1017.56j,1429.8+1207.36j,1674.69+1411.8j,1944.14+1637.73j,2236.55+1879.0j,2531.9+2123.45j,2855.15+2389.76j,3209.58+2676.66j,3674.48+3060.38j,3958.14+3287.75j,4363.06+3618.54j,4805.82+3958.58j,5244.04+4307.0j,5721.81+4683.25j,6203.43+5050.36j,6713.84+5454.58j,7238.61+5870.5j
207443.0454,242.6+208.53j,352.833+302.196j,484.72+413.15j,635.173+540.182j,805.414+683.169j,995.042+842.195j,1206.62+1019.75j,1435.27+1209.96j,1681.11+1414.83j,1951.61+1641.23j,2245.18+1883.02j,2541.71+2127.97j,2866.24+2394.81j,3222.14+2682.31j,3688.9+3066.82j,3973.73+3294.61j,4380.29+3626.06j,4825.02+3966.71j,5265.09+4315.77j,5744.9+4692.7j,6228.66+5060.4j,6741.22+5465.35j,7268.21+5882.04j
209025.8074,243.475+208.961j,354.121+302.828j,486.518+414.028j,637.546+541.336j,808.445+684.635j,998.807+844.003j,1211.2+1021.94j,1440.75+1212.56j,1687.55+1417.86j,1959.09+1644.74j,2253.84+1887.03j,2551.53+2132.49j,2877.36+2399.88j,3234.73+2687.96j,3703.36+3073.26j,3989.37+3301.48j,4397.58+3633.59j,4844.28+3974.84j,5286.2+4324.55j,5768.05+4702.15j,6253.96+5070.43j,6768.69+5476.11j,7297.9+5893.56j
210620.6456,244.351+209.392j,355.413+303.461j,488.321+414.907j,639.924+542.491j,811.484+686.103j,1002.58+845.813j,1215.79+1024.13j,1446.25+1215.16j,1694.0+1420.89j,1966.59+1648.25j,2262.52+1891.06j,2561.39+2137.02j,2888.5+2404.95j,3247.35+2693.61j,3717.86+3079.7j,4005.05+3308.35j,4414.91+3641.13j,4863.6+3982.97j,5307.37+4333.32j,5791.28+4711.6j,6279.33+5080.45j,6796.24+5486.87j,7327.69+5905.08j
212227.6522,245.23+209.824j,356.708+304.096j,490.129+415.788j,642.309+543.649j,814.53+687.573j,1006.36+847.626j,1220.4+1026.33j,1451.76+1217.77j,1700.47+1423.92j,1974.11+1651.76j,2271.22+1895.08j,2571.27+2141.55j,2899.68+2410.02j,3260.01+2699.27j,3732.4+3086.15j,4020.78+3315.23j,4432.29+3648.66j,4882.97+3991.11j,5328.6+4342.1j,5814.57+4721.04j,6304.79+5090.47j,6823.88+5497.63j,7357.58+5916.59j
213846.92,246.112+210.257j,358.006+304.731j,491.94+416.67j,644.699+544.808j,817.583+689.045j,1010.15+849.442j,1225.01+1028.54j,1457.28+1220.38j,1706.96+1426.96j,1981.65+1655.28j,2279.94+1899.11j,2581.17+2146.08j,2910.88+2415.1j,3272.7+2704.94j,3746.97+3092.6j,4036.55+3322.11j,4449.72+3656.21j,4902.39+3999.24j,5349.89+4350.88j,5837.94+4730.49j,6330.32+5100.49j,6851.61+5508.37j,7387.55+5928.09j
215478.5426,246.996+210.691j,359.307+305.368j,493.757+417.553j,647.095+545.969j,820.643+690.52j,1013.96+851.26j,1229.64+1030.74j,1462.81+1223.0j,1713.46+1430.01j,1989.21+1658.81j,2288.69+1903.15j,2591.1+2150.62j,2922.12+2420.18j,3285.43+2710.61j,3761.59+3099.06j,4052.36+3329.0j,4467.19+3663.75j,4921.87+4007.38j,5371.25+4359.65j,5861.37+4739.93j,6355.94+5110.5j,6879.43+5519.12j,7417.63+5939.58j
217122.6143,247.882+211.126j,360.612+306.006j,495.577+418.438j,649.496+547.133j,823.711+691.997j,1017.76+853.081j,1234.27+1032.95j,1468.36+1225.61j,1719.98+1433.05j,1996.78+1662.34j,2297.45+1907.19j,2601.05+2155.17j,2933.38+2425.27j,3298.18+2716.28j,3776.24+3105.52j,4068.21+3335.89j,4484.72+3671.3j,4941.41+4015.52j,5392.67+4368.43j,5884.88+4749.37j,6381.63+5120.51j,6907.33+5529.85j,7447.8+5951.06j
218779.23,248.77+211.561j,361.92+306.645j,497.402+419.325j,651.904+548.298j,826.786+693.477j,1021.58+854.905j,1238.92+1035.16j,1473.92+1228.23j,1726.51+1436.11j,2004.37+1665.87j,2306.24+1911.24j,2611.03+2159.72j,2944.67+2430.36j,3310.97+2721.96j,3790.93+3111.99j,4084.1+3342.78j,4502.29+3678.85j,4961.0+4023.66j,5414.15+4377.2j,5908.45+4758.81j,6407.41+5130.51j,6935.32+5540.58j,7478.07+5962.54j
220448.4855,249.66+211.997j,363.23+307.285j,499.231+420.213j,654.317+549.464j,829.868+694.958j,1025.41+856.731j,1243.58+1037.37j,1479.49+1230.86j,1733.06+1439.16j,2011.98+1669.4j,2315.05+1915.29j,2621.03+2164.27j,2955.99+2435.45j,3323.8+2727.64j,3805.66+3118.46j,4100.04+3349.67j,4519.9+3686.41j,4980.65+4031.8j,5435.69+4385.98j,5932.1+4768.25j,6433.26+5140.51j,6963.4+5551.3j,7508.43+5974.01j
222130.4772,250.553+212.434j,364.544+307.926j,501.065+421.102j,656.735+550.633j,832.957+696.442j,1029.25+858.559j,1248.25+1039.59j,1485.08+1233.49j,1739.62+1442.22j,2019.61+1672.94j,2323.88+1919.34j,2631.06+2168.83j,2967.34+2440.56j,3336.65+2733.32j,3820.43+3124.93j,4116.02+3356.57j,4537.57+3693.96j,5000.35+4039.94j,5457.3+4394.76j,5955.81+4777.68j,6459.19+5150.5j,6991.57+5562.01j,7538.89+5985.46j
223825.3022,251.447+212.872j,365.861+308.569j,502.903+421.993j,659.16+551.804j,836.053+697.928j,1033.09+860.39j,1252.93+1041.81j,1490.68+1236.12j,1746.2+1445.28j,2027.26+1676.49j,2332.73+1923.4j,2641.11+2173.39j,2978.72+2445.66j,3349.54+2739.01j,3835.23+3131.41j,4132.04+3363.48j,4555.28+3701.53j,5020.11+4048.08j,5478.97+4403.53j,5979.6+4787.11j,6485.21+5160.48j,7019.83+5572.71j,7569.45+5996.91j
225533.0585,252.344+213.311j,367.182+309.212j,504.746+422.886j,661.59+552.976j,839.157+699.416j,1036.94+862.223j,1257.62+1044.03j,1496.29+1238.75j,1752.79+1448.34j,2034.93+1680.04j,2341.6+1927.46j,2651.19+2177.96j,2990.12+2450.77j,3362.46+2744.7j,3850.08+3137.89j,4148.11+3370.38j,4573.05+3709.09j,5039.93+4056.22j,5500.7+4412.3j,6003.46+4796.54j,6511.31+5170.46j,7048.18+5583.41j,7600.11+6008.34j
227253.8448,253.244+213.75j,368.506+309.857j,506.593+423.78j,664.026+554.151j,842.268+700.907j,1040.81+864.059j,1262.33+1046.26j,1501.92+1241.39j,1759.4+1451.41j,2042.61+1683.59j,2350.5+1931.53j,2661.29+2182.53j,3001.56+2455.89j,3375.41+2750.4j,3864.96+3144.38j,4164.22+3377.29j,4590.86+3716.66j,5059.8+4064.37j,5522.5+4421.08j,6027.39+4805.97j,6537.49+5180.43j,7076.62+5594.09j,7630.87+6019.76j
228987.7604,254.145+214.19j,369.833+310.502j,508.444+424.675j,666.468+555.327j,845.386+702.399j,1044.68+865.898j,1267.04+1048.49j,1507.56+1244.03j,1766.03+1454.49j,2050.31+1687.14j,2359.42+1935.6j,2671.42+2187.11j,3013.02+2461.01j,3388.4+2756.1j,3879.89+3150.87j,4180.37+3384.2j,4608.72+3724.23j,5079.74+4072.51j,5544.36+4429.85j,6051.4+4815.39j,6563.75+5190.39j,7105.14+5604.77j,7661.72+6031.18j
230734.9056,255.049+214.631j,371.163+311.149j,510.3+425.572j,668.915+556.505j,848.512+703.894j,1048.56+867.739j,1271.76+1050.72j,1513.21+1246.67j,1772.67+1457.56j,2058.03+1690.7j,2368.36+1939.67j,2681.57+2191.69j,3024.52+2466.13j,3401.43+2761.81j,3894.85+3157.36j,4196.57+3391.12j,4626.63+3731.8j,5099.73+4080.65j,5566.29+4438.62j,6075.48+4824.8j,6590.1+5200.35j,7133.77+5615.43j,7692.68+6042.57j
232495.3812,255.956+215.073j,372.497+311.798j,512.159+426.47j,671.368+557.685j,851.644+705.391j,1052.45+869.583j,1276.5+1052.96j,1518.87+1249.32j,1779.33+1460.64j,2065.77+1694.27j,2377.32+1943.75j,2691.75+2196.28j,3036.04+2471.26j,3414.48+2767.51j,3909.86+3163.86j,4212.81+3398.04j,4644.59+3739.38j,5119.77+4088.8j,5588.28+4447.39j,6099.63+4834.22j,6616.52+5210.29j,7162.48+5626.09j,7723.73+6053.96j
